,URI
2023-06-01,23315330220
2023-06-02,24848428800
2023-06-05,24575618340
2023-06-06,25505372880
2023-06-07,26630286540
2023-06-08,26773219980
2023-06-09,26732676360
2023-06-12,26839189260
2023-06-13,28180564620
2023-06-14,27898133640
2023-06-15,28171631280
2023-06-16,27699538620
2023-06-20,27968913180
2023-06-21,28453375080
2023-06-22,27656933460
2023-06-23,27788184840
2023-06-26,28365416040
2023-06-27,29086267860
2023-06-28,29574165660
2023-06-29,29935622340
2023-06-30,30353301610
2023-07-03,30575480390
2023-07-05,30098409390
2023-07-06,29188566840
2023-07-07,29549096210
2023-07-10,30326040410
2023-07-11,31167729960
2023-07-12,31839037010
2023-07-13,31243379790
2023-07-14,30358753850
2023-07-17,30770397970
2023-07-18,31657068500
2023-07-19,31383774970
2023-07-20,31264507220
2023-07-21,30698155790
2023-07-24,30683162130
2023-07-25,30683843660
2023-07-26,30328085000
2023-07-27,30063651360
2023-07-28,30401008710
2023-07-31,31669336040
2023-08-01,32304522000
2023-08-02,31906508480
2023-08-03,31691145000
2023-08-04,31746348930
2023-08-07,33160523680
2023-08-08,32750924150
2023-08-09,32626885690
2023-08-10,32870873430
2023-08-11,33272294600
2023-08-14,33216409140
2023-08-15,32819077150
2023-08-16,31631170360
2023-08-17,30852863100
2023-08-18,30764945730
2023-08-21,30837869440
2023-08-22,30098409390
2023-08-23,30585703340
2023-08-24,30376473630
2023-08-25,30608875360
2023-08-28,31152736300
2023-08-29,32345413800
2023-08-30,32536923730
2023-08-31,32477630620
2023-09-01,33474709010
2023-09-05,32074164860
2023-09-06,32376764180
2023-09-07,31848578430
2023-09-08,31607316810
2023-09-11,31260418040
2023-09-12,31156143950
2023-09-13,30487563020
2023-09-14,30895117960
2023-09-15,30805837530
2023-09-18,30915563860
2023-09-19,30740410650
2023-09-20,30534588590
2023-09-21,29696988220
2023-09-22,29530013370
2023-09-25,30247664460
2023-09-26,29829886570
2023-09-27,30411231660
2023-09-28,30547537660
2023-09-29,30298779210
2023-10-02,29566212000
2023-10-03,28794896000
2023-10-04,28672540000
2023-10-05,28454868000
2023-10-06,29291080000
2023-10-09,29550664000
2023-10-10,30343612000
2023-10-11,30695132000
2023-10-12,30045496000
2023-10-13,29274180000
2023-10-16,29816332000
2023-10-17,30625504000
2023-10-18,29023384000
2023-10-19,27796444000
2023-10-20,27472640000
2023-10-23,27640288000
2023-10-24,27469260000
2023-10-25,26982540000
2023-10-26,27294852000
2023-10-27,26973752000
2023-10-30,27780220000
2023-10-31,27463852000
2023-11-01,27680848000
2023-11-02,29267420000
2023-11-03,30522076000
2023-11-06,29645304000
2023-11-07,29768336000
2023-11-08,29511456000
2023-11-09,29573648000
2023-11-10,30861428000
2023-11-13,31267028000
2023-11-14,32291844000
2023-11-15,32414876000
2023-11-16,32066736000
2023-11-17,32514248000
2023-11-20,31893680000
2023-11-21,31517148000
2023-11-22,31327192000
2023-11-24,31590156000
2023-11-27,31379244000
2023-11-28,30817488000
2023-11-29,32192472000
2023-11-30,32178952000
2023-12-01,33923708000
2023-12-04,33130084000
2023-12-05,32143800000
2023-12-06,32207344000
2023-12-07,32719752000
2023-12-08,33466056000
2023-12-11,34147464000
2023-12-12,34447608000
2023-12-13,35838816000
2023-12-14,38493468000
2023-12-15,38649624000
2023-12-18,38412348000
2023-12-19,38815920000
2023-12-20,37739052000
2023-12-21,38596220000
2023-12-22,38566476000
2023-12-26,39239772000
2023-12-27,39130936000
2023-12-28,39119444000
2023-12-29,38763192000
2024-01-02,38116492300
2024-01-03,36776265080
2024-01-04,36890527180
2024-01-05,36388446070
2024-01-08,37022936790
2024-01-09,36834068260
2024-01-10,36945641840
2024-01-11,37081412100
2024-01-12,37584165340
2024-01-16,37715230690
2024-01-17,36988658160
2024-01-18,37865787810
2024-01-19,38447852390
2024-01-22,38908261440
2024-01-23,38853818910
2024-01-24,38775179700
2024-01-25,43798679320
2024-01-26,42394599750
2024-01-29,43535876490
2024-01-30,43216614740
2024-01-31,42035010200
2024-02-01,43377253810
2024-02-02,43970744600
2024-02-05,43390696410
2024-02-06,43993597020
2024-02-07,43871941490
2024-02-08,43486811000
2024-02-09,43711974550
2024-02-12,44597841890
2024-02-13,42806615440
2024-02-14,43959990520
2024-02-15,44425104480
2024-02-16,43709286030
2024-02-20,43279122830
2024-02-21,43344991570
2024-02-22,44279924400
2024-02-23,44241612990
2024-02-26,45085808270
2024-02-27,45468250240
2024-02-28,46120888470
2024-02-29,46596756510
2024-03-01,47088755670
2024-03-04,47876492030
2024-03-05,45662495810
2024-03-06,45490430530
2024-03-07,45656446640
2024-03-08,45445397820
2024-03-11,44649595900
2024-03-12,45401709370
2024-03-13,44927185590
2024-03-14,45199398240
2024-03-15,45407758540
2024-03-18,45947478930
2024-03-19,46620281060
2024-03-20,47676197290
2024-03-21,48329507650
2024-03-22,48008229510
2024-03-25,47347525720
2024-03-26,47372394530
2024-03-27,48403441950
2024-03-28,48467966430
2024-04-01,47731311950
2024-04-02,46497281270
2024-04-03,47461787820
2024-04-04,46634395790
2024-04-05,47510853310
2024-04-08,47248050480
2024-04-09,46831329880
2024-04-10,45848003690
2024-04-11,46087281970
2024-04-12,45356004530
2024-04-15,44813595620
2024-04-16,44089711610
2024-04-17,42762254860
2024-04-18,42537763440
2024-04-19,42232616420
2024-04-22,42297140900
2024-04-23,44449301160
2024-04-24,44037285470
2024-04-25,46438805960
2024-04-26,46430740400
2024-04-29,47902032970
2024-04-30,44897611870
2024-05-01,43941170880
2024-05-02,44667743410
2024-05-03,44808218580
2024-05-06,45929331420
2024-05-07,45319709510
2024-05-08,45559659920
2024-05-09,46323871730
2024-05-10,46923411690
2024-05-13,46825280710
2024-05-14,46677412110
2024-05-15,47880524810
2024-05-16,45781462820
2024-05-17,46094003270
2024-05-20,47125050690
2024-05-21,46685477670
2024-05-22,45879593800
2024-05-23,44815612010
2024-05-24,45271316150
2024-05-28,44679841750
2024-05-29,43344991570
2024-05-30,44308825990
2024-05-31,44993054330
2024-06-03,42848959630
2024-06-04,42424845600
2024-06-05,43074795310
2024-06-06,42379140760
2024-06-07,43244844200
2024-06-10,43359106300
2024-06-11,42208419740
2024-06-12,42016862690
2024-06-13,42198337790
2024-06-14,41417322730
2024-06-17,41624338770
2024-06-18,43344991570
2024-06-20,42963893860
2024-06-21,43068746140
2024-06-24,43377253810
2024-06-25,43046565850
2024-06-26,42332763790
2024-06-27,41876387520
2024-06-28,43468663490
2024-07-01,43072778920
2024-07-02,43411532440
2024-07-03,43953941350
2024-07-05,42609681350
2024-07-08,42842910460
2024-07-09,42170108330
2024-07-10,43365155470
2024-07-11,44783349770
2024-07-12,45676610540
2024-07-15,47547148330
2024-07-16,49939931130
2024-07-17,48634654670
2024-07-18,48961309850
2024-07-19,48301950320
2024-07-22,49146791050
2024-07-23,49518878220
2024-07-24,47647126660
2024-07-25,50205808380
2024-07-26,50069354230
2024-07-29,49576788030
2024-07-30,49062256040
2024-07-31,50394847300
2024-08-01,47691723870
2024-08-02,44692395090
2024-08-05,44504687430
2024-08-06,45377328360
2024-08-07,44037415170
2024-08-08,45879213380
2024-08-09,46334504300
