,MRO
2023-03-06,16478719999
2023-03-07,16114480000
2023-03-08,15944920000
2023-03-09,15436239999
2023-03-10,15053160000
2023-03-13,14412600000
2023-03-14,14588440000
2023-03-15,13351280000
2023-03-16,13822280000
2023-03-17,13313600000
2023-03-20,13652719999
2023-03-21,14418880000
2023-03-22,13991840000
2023-03-23,13816000000
2023-03-24,13916480000
2023-03-27,14381200000
2023-03-28,14613560000
2023-03-29,14845920000
2023-03-30,14889880000
2023-03-31,14711440000
2023-04-03,16166619999
2023-04-04,15798220000
2023-04-05,15779800000
2023-04-06,15669280000
2023-04-10,15816640000
2023-04-11,16031540000
2023-04-12,15730680000
2023-04-13,15755240000
2023-04-14,15798220000
2023-04-17,15227200000
2023-04-18,15190359999
2023-04-19,15141240000
2023-04-20,14901780000
2023-04-21,14791260000
2023-04-24,15184220000
2023-04-25,14576359999
2023-04-26,14300060000
2023-04-27,14416720000
2023-04-28,14834240000
2023-05-01,14760560000
2023-05-02,13962359999
2023-05-03,13673780000
2023-05-04,13557119999
2023-05-05,14079020000
2023-05-08,14011480000
2023-05-09,14060600000
2023-05-10,13919380000
2023-05-11,13796580000
2023-05-12,13747460000
2023-05-15,13919380000
2023-05-16,13489580000
2023-05-17,13943940000
2023-05-18,14152700000
2023-05-19,14164980000
2023-05-22,14386020000
2023-05-23,14514960000
2023-05-24,14748280000
2023-05-25,14324619999
2023-05-26,14281640000
2023-05-30,14023760000
2023-05-31,13606240000
2023-06-01,13796580000
2023-06-02,14281640000
2023-06-05,14085160000
2023-06-06,14232520000
2023-06-07,14926340000
2023-06-08,14705300000
2023-06-09,14459700000
2023-06-12,14275500000
2023-06-13,14330760000
2023-06-14,14005340000
2023-06-15,14300060000
2023-06-16,14429000000
2023-06-20,14011480000
2023-06-21,14146560000
2023-06-22,13661500000
2023-06-23,13477300000
2023-06-26,13606240000
2023-06-27,13575540000
2023-06-28,13716760000
2023-06-29,14079020000
2023-06-30,13881060000
2023-07-03,13869000000
2023-07-05,13808700000
2023-07-06,13591620000
2023-07-07,14182560000
2023-07-10,14351400000
2023-07-11,14670989999
2023-07-12,14948370000
2023-07-13,15153390000
2023-07-14,14520239999
2023-07-17,14447880000
2023-07-18,14954400000
2023-07-19,14996610000
2023-07-20,15213690000
2023-07-21,15249870000
2023-07-24,15460920000
2023-07-25,15665940000
2023-07-26,15744330000
2023-07-27,15593580000
2023-07-28,15738300000
2023-07-31,15840810000
2023-08-01,15786540000
2023-08-02,15503130000
2023-08-03,15545340000
2023-08-04,15786540000
2023-08-07,15690060000
2023-08-08,15569460000
2023-08-09,15840810000
2023-08-10,15822720000
2023-08-11,16184520000
2023-08-14,15949350000
2023-08-15,15593580000
2023-08-16,15412680000
2023-08-17,15678000000
2023-08-18,15913170000
2023-08-21,15943320000
2023-08-22,15744330000
2023-08-23,15515190000
2023-08-24,15388560000
2023-08-25,15448860000
2023-08-28,15629760000
2023-08-29,15762420000
2023-08-30,15907140000
2023-08-31,15889050000
2023-09-01,16347330000
2023-09-05,16377480000
2023-09-06,16335270000
2023-09-07,16100100000
2023-09-08,16467930000
2023-09-11,15774480000
2023-09-12,16359390000
2023-09-13,16021710000
2023-09-14,16479989999
2023-09-15,16208640000
2023-09-18,16220700000
2023-09-19,16130250000
2023-09-20,15768450000
2023-09-21,15599610000
2023-09-22,15774480000
2023-09-25,16045830000
2023-09-26,15852870000
2023-09-27,16516170000
2023-09-28,16528230000
2023-09-29,16130250000
2023-10-02,14965772421
2023-10-03,15018407025
2023-10-04,14269825989
2023-10-05,14176253360
2023-10-06,14380943487
2023-10-09,15334214649
2023-10-10,15340062938
2023-10-11,15492118461
2023-10-12,15673415431
2023-10-13,16416148177
2023-10-16,16638383172
2023-10-17,16743652380
2023-10-18,16872314745
2023-10-19,17071156583
2023-10-20,16661776329
2023-10-23,16474631070
2023-10-24,16468782781
2023-10-25,16445389624
2023-10-26,16199761471
2023-10-27,16071099106
2023-10-30,15883953847
2023-10-31,15971678187
2023-11-01,15854712400
2023-11-02,16386906730
2023-11-03,16059402527
2023-11-06,15562297933
2023-11-07,14930682685
2023-11-08,14532999009
2023-11-09,14503757563
2023-11-10,14673357954
2023-11-13,14667509664
2023-11-14,14971620710
2023-11-15,14860503212
2023-11-16,14474516116
2023-11-17,14948227553
2023-11-20,14954075842
2023-11-21,14802020319
2023-11-22,14761082294
2023-11-24,14825413476
2023-11-27,14807868608
2023-11-28,14807868608
2023-11-29,14796172030
2023-11-30,14872199791
2023-12-01,14878048080
2023-12-04,14655813086
2023-12-05,14269825989
2023-12-06,13766873106
2023-12-07,13837052578
2023-12-08,14088529020
2023-12-11,14065135862
2023-12-12,13655755608
2023-12-13,13994956390
2023-12-14,14293219146
2023-12-15,14223039674
2023-12-18,14369246908
2023-12-19,14527150720
2023-12-20,14310764014
2023-12-21,14451122959
2023-12-22,14410184933
2023-12-26,14708447690
2023-12-27,14532999009
2023-12-28,14258129410
2023-12-29,14129467045
2024-01-02,14065920000
2024-01-03,14359680000
2024-01-04,13927680000
2024-01-05,14048640000
2024-01-08,13674240000
2024-01-09,13368960000
2024-01-10,13161600000
2024-01-11,13213440000
2024-01-12,13478400000
2024-01-16,13052160000
2024-01-17,12856320000
2024-01-18,12758400000
2024-01-19,12827520000
2024-01-22,12833280000
2024-01-23,12885120000
2024-01-24,13011840000
2024-01-25,13322880000
2024-01-26,13368960000
2024-01-29,13357440000
2024-01-30,13559040000
2024-01-31,13161600000
2024-02-01,13052160000
2024-02-02,12936960000
2024-02-05,12856320000
2024-02-06,12977280000
2024-02-07,13069440000
2024-02-08,13075200000
2024-02-09,12931200000
2024-02-12,13046400000
2024-02-13,12862079999
2024-02-14,12896640000
2024-02-15,13386240000
2024-02-16,13466880000
2024-02-20,13345920000
2024-02-21,13622400000
2024-02-22,13812480000
2024-02-23,13697280000
2024-02-26,13910400000
2024-02-27,13991040000
2024-02-28,13893120000
2024-02-29,13968000000
2024-03-01,14169600000
2024-03-04,13973760000
2024-03-05,13962240000
2024-03-06,14123520000
2024-03-07,14204160000
2024-03-08,14250240000
2024-03-11,14394240000
2024-03-12,14474880000
2024-03-13,14918400000
2024-03-14,15125760000
2024-03-15,15269760000
2024-03-18,15315840000
2024-03-19,15552000000
2024-03-20,15609600000
2024-03-21,15667200000
2024-03-22,15609600000
2024-03-25,15880320000
2024-03-26,15805440000
2024-03-27,15960960000
2024-03-28,16323840000
2024-04-01,16456320000
2024-04-02,16583040000
2024-04-03,16992000000
2024-04-04,16980480000
2024-04-05,17101440000
2024-04-08,16986240000
2024-04-09,16865280000
2024-04-10,17095680000
2024-04-11,16968960000
2024-04-12,16755840000
2024-04-15,16571520000
2024-04-16,16329600000
2024-04-17,15943680000
2024-04-18,15782400000
2024-04-19,15840000000
2024-04-22,15926400000
2024-04-23,16024320000
2024-04-24,15857280000
2024-04-25,15978240000
2024-04-26,15995520000
2024-04-29,16093440000
2024-04-30,15465600000
2024-05-01,15033600000
2024-05-02,15027840000
2024-05-03,15171840000
2024-05-06,15384960000
2024-05-07,15580800000
2024-05-08,15540480000
2024-05-09,15661440000
2024-05-10,15315840000
2024-05-13,15298560000
2024-05-14,15304320000
2024-05-15,15229440000
2024-05-16,15050880000
2024-05-17,15096960000
2024-05-20,15240960000
2024-05-21,15143040000
2024-05-22,14906880000
2024-05-23,14843520000
2024-05-24,14722560000
2024-05-28,15235200000
2024-05-29,16519680000
2024-05-30,16248960000
2024-05-31,16680960000
2024-06-03,16364160000
2024-06-04,16064640000
2024-06-05,16104960000
2024-06-06,16058880000
2024-06-07,16053120000
2024-06-10,16289280000
2024-06-11,16341120000
2024-06-12,16145280000
2024-06-13,15943680000
2024-06-14,15724800000
2024-06-17,15736320000
2024-06-18,15736320000
2024-06-20,16030079999
2024-06-21,15989760000
2024-06-24,16554240000
2024-06-25,16606079999
2024-06-26,16410240000
2024-06-27,16462079999
2024-06-28,16513920000
2024-07-01,16536960000
2024-07-02,16462079999
2024-07-03,16571520000
2024-07-05,16231680000
2024-07-08,16237440000
2024-07-09,16064640000
2024-07-10,16220160000
2024-07-11,16479360000
2024-07-12,16387200000
2024-07-15,16554240000
2024-07-16,16686720000
2024-07-17,16767360000
2024-07-18,16853760000
2024-07-19,16542720000
2024-07-22,16289280000
2024-07-23,16035840000
2024-07-24,16047360000
2024-07-25,16064640000
2024-07-26,16053120000
2024-07-29,15811200000
2024-07-30,15920640000
2024-07-31,16156800000
2024-08-01,15788160000
2024-08-02,15350400000
2024-08-05,14936740000
2024-08-06,15055600000
2024-08-07,15202760000
2024-08-08,15434820000
2024-08-09,15451800000
