,HST
2023-03-07,12070728000
2023-03-08,12106398000
2023-03-09,11485740000
2023-03-10,11343060000
2023-03-13,11250318000
2023-03-14,11385864000
2023-03-15,11243184000
2023-03-16,11321658000
2023-03-17,10943556000
2023-03-20,11193246000
2023-03-21,11307390000
2023-03-22,10758072000
2023-03-23,10601124000
2023-03-24,10743804000
2023-03-27,10800876000
2023-03-28,10879350000
2023-03-29,11243184000
2023-03-30,11264586000
2023-03-31,11729336999
2023-04-03,11579964000
2023-04-04,11494608000
2023-04-05,11437703999
2023-04-06,11437703999
2023-04-10,11572851000
2023-04-11,11665319999
2023-04-12,11459043000
2023-04-13,11594190000
2023-04-14,11587077000
2023-04-17,11750676000
2023-04-18,11828919000
2023-04-19,11715111000
2023-04-20,11451930000
2023-04-21,11537286000
2023-04-24,11636868000
2023-04-25,11323896000
2023-04-26,11238540000
2023-04-27,11316783000
2023-04-28,11501721000
2023-05-01,11508834000
2023-05-02,11366574000
2023-05-03,11572851000
2023-05-04,12312603000
2023-05-05,12632688000
2023-05-08,12390846000
2023-05-09,12447750000
2023-05-10,12319716000
2023-05-11,11992518000
2023-05-12,11907161999
2023-05-15,12035196000
2023-05-16,12063648000
2023-05-17,12120552000
2023-05-18,12341055000
2023-05-19,12141891000
2023-05-22,12177456000
2023-05-23,11964066000
2023-05-24,11786241000
2023-05-25,11900049000
2023-05-26,11935614000
2023-05-30,11800467000
2023-05-31,11807580000
2023-06-01,11914275000
2023-06-02,12518880000
2023-06-05,12383733000
2023-06-06,12525993000
2023-06-07,12604236000
2023-06-08,12682478999
2023-06-09,12611349000
2023-06-12,12533106000
2023-06-13,12405072000
2023-06-14,12419298000
2023-06-15,12170343000
2023-06-16,12127665000
2023-06-20,11814693000
2023-06-21,11836032000
2023-06-22,11736450000
2023-06-23,11551511999
2023-06-26,11686659000
2023-06-27,11828919000
2023-06-28,11757789000
2023-06-29,11871597000
2023-06-30,11944250999
2023-07-03,12292004000
2023-07-05,12192646000
2023-07-06,12185549000
2023-07-07,12384265000
2023-07-10,12625563000
2023-07-11,12646854000
2023-07-12,12512011000
2023-07-13,12625563000
2023-07-14,12348779999
2023-07-17,12377168000
2023-07-18,12547496000
2023-07-19,12540399000
2023-07-20,12398459000
2023-07-21,12469429000
2023-07-24,12370071000
2023-07-25,12398459000
2023-07-26,12362974000
2023-07-27,12441041000
2023-07-28,12902346000
2023-07-31,13058479999
2023-08-01,13051383000
2023-08-02,12881054999
2023-08-03,11930057000
2023-08-04,11773923000
2023-08-07,11915863000
2023-08-08,11894572000
2023-08-09,11951348000
2023-08-10,11823602000
2023-08-11,11561013000
2023-08-14,11482946000
2023-08-15,11369394000
2023-08-16,11376491000
2023-08-17,11220357000
2023-08-18,11433267000
2023-08-21,11319715000
2023-08-22,11270036000
2023-08-23,11291327000
2023-08-24,11099708000
2023-08-25,10957768000
2023-08-28,11234551000
2023-08-29,11454558000
2023-08-30,11355200000
2023-08-31,11206163000
2023-09-01,11227454000
2023-09-05,11284230000
2023-09-06,11333909000
2023-09-07,11149387000
2023-09-08,11390685000
2023-09-11,11454558000
2023-09-12,11603595000
2023-09-13,11362297000
2023-09-14,11539722000
2023-09-15,11781020000
2023-09-18,11653274000
2023-09-19,11582304000
2023-09-20,11497140000
2023-09-21,11291327000
2023-09-22,11213260000
2023-09-25,11440364000
2023-09-26,11241648000
2023-09-27,11383588000
2023-09-28,11653274000
2023-09-29,11404879000
2023-10-02,11215640000
2023-10-03,10898615000
2023-10-04,11187460000
2023-10-05,11328359999
2023-10-06,11377674999
2023-10-09,11286090000
2023-10-10,11455170000
2023-10-11,11391765000
2023-10-12,11314270000
2023-10-13,11166325000
2023-10-16,11455170000
2023-10-17,11497440000
2023-10-18,11293135000
2023-10-19,11095875000
2023-10-20,10912705000
2023-10-23,11018380000
2023-10-24,11109965000
2023-10-25,10990200000
2023-10-26,10940885000
2023-10-27,10602725000
2023-10-30,10835210000
2023-10-31,10905660000
2023-11-01,10990200000
2023-11-02,11483350000
2023-11-03,11807420000
2023-11-06,11744015000
2023-11-07,11680609999
2023-11-08,11363585000
2023-11-09,11448125000
2023-11-10,11560845000
2023-11-13,11546755000
2023-11-14,11962410000
2023-11-15,12089220000
2023-11-16,12025815000
2023-11-17,12159670000
2023-11-20,12335795000
2023-11-21,12180805000
2023-11-22,12251255000
2023-11-24,12272390000
2023-11-27,12279435000
2023-11-28,12392155000
2023-11-29,12286480000
2023-11-30,12307615000
2023-12-01,12483740000
2023-12-04,12744405000
2023-12-05,12455560000
2023-12-06,12385109999
2023-12-07,12526010000
2023-12-08,12673954999
2023-12-11,12934620000
2023-12-12,13110745000
2023-12-13,13230510000
2023-12-14,13709570000
2023-12-15,13491174999
2023-12-18,13561625000
2023-12-19,13547535000
2023-12-20,13462995000
2023-12-21,13787065000
2023-12-22,13927965000
2023-12-26,14167495000
2023-12-27,14209765000
2023-12-28,13857515000
2023-12-29,13716615000
2024-01-02,13868800000
2024-01-03,13770240000
2024-01-04,13868800000
2024-01-05,13960319999
2024-01-08,14354560000
2024-01-09,13967360000
2024-01-10,13896959999
2024-01-11,13974400000
2024-01-12,13904000000
2024-01-16,13939200000
2024-01-17,13868800000
2024-01-18,13812480000
2024-01-19,14051840000
2024-01-22,14023680000
2024-01-23,13791360000
2024-01-24,13699840000
2024-01-25,13777280000
2024-01-26,13868800000
2024-01-29,13953280000
2024-01-30,13854720000
2024-01-31,13530880000
2024-02-01,13671680000
2024-02-02,13664640000
2024-02-05,13523840000
2024-02-06,13706880000
2024-02-07,13537920000
2024-02-08,13763200000
2024-02-09,13784319999
2024-02-12,13875840000
2024-02-13,13495680000
2024-02-14,13671680000
2024-02-15,14009599999
2024-02-16,13882880000
2024-02-20,13840640000
2024-02-21,14227840000
2024-02-22,14544640000
2024-02-23,14270080000
2024-02-26,14115200000
2024-02-27,14241920000
2024-02-28,14523520000
2024-02-29,14600959999
2024-03-01,14748800000
2024-03-04,14833280000
2024-03-05,14636160000
2024-03-06,14727680000
2024-03-07,14650240000
2024-03-08,14699520000
2024-03-11,14699520000
2024-03-12,14748800000
2024-03-13,14650240000
2024-03-14,14551680000
2024-03-15,14439040000
2024-03-18,14537599999
2024-03-19,14579840000
2024-03-20,14629120000
2024-03-21,14889599999
2024-03-22,14678400000
2024-03-25,14474240000
2024-03-26,14270080000
2024-03-27,14509440000
2024-03-28,14558720000
2024-04-01,14579840000
2024-04-02,14305280000
2024-04-03,14277120000
2024-04-04,14136319999
2024-04-05,14277120000
2024-04-08,14467200000
2024-04-09,14586880000
2024-04-10,14178560000
2024-04-11,14326400000
2024-04-12,14080000000
2024-04-15,13777280000
2024-04-16,13432319999
2024-04-17,13192959999
2024-04-18,13087360000
2024-04-19,13171840000
2024-04-22,13376000000
2024-04-23,13580160000
2024-04-24,13608319999
2024-04-25,13298560000
2024-04-26,13277440000
2024-04-29,13509760000
2024-04-30,13284480000
2024-05-01,13263360000
2024-05-02,12988800000
2024-05-03,13129599999
2024-05-06,13214080000
2024-05-07,13178880000
2024-05-08,12833920000
2024-05-09,12967680000
2024-05-10,12911360000
2024-05-13,12988800000
2024-05-14,13045120000
2024-05-15,13009920000
2024-05-16,13200000000
2024-05-17,12967680000
2024-05-20,12939520000
2024-05-21,12911360000
2024-05-22,12960640000
2024-05-23,12777599999
2024-05-24,12883200000
2024-05-28,12791680000
2024-05-29,12524160000
2024-05-30,12538240000
2024-05-31,12629760000
2024-06-03,12777599999
2024-06-04,12679040000
2024-06-05,12742400000
2024-06-06,12657920000
2024-06-07,12538240000
2024-06-10,12749440000
2024-06-11,12650880000
2024-06-12,12904319999
2024-06-13,12883200000
2024-06-14,12545280000
2024-06-17,12643840000
2024-06-18,12629760000
2024-06-20,12714240000
2024-06-21,12904319999
2024-06-24,12749440000
2024-06-25,12728319999
2024-06-26,12573440000
2024-06-27,12686080000
2024-06-28,12657920000
2024-07-01,12411520000
2024-07-02,12425599999
2024-07-03,12446720000
2024-07-05,12305920000
2024-07-08,12453760000
2024-07-09,12348160000
2024-07-10,12587520000
2024-07-11,12573440000
2024-07-12,12798720000
2024-07-15,12890240000
2024-07-16,13066240000
2024-07-17,13277440000
2024-07-18,12664959999
2024-07-19,12573440000
2024-07-22,12622720000
2024-07-23,12622720000
2024-07-24,12094720000
2024-07-25,12101760000
2024-07-26,12284800000
2024-07-29,12460800000
2024-07-30,12536540000
2024-07-31,12332293000
2024-08-01,11797025000
2024-08-02,11409660000
2024-08-05,11212456000
2024-08-06,11458961000
2024-08-07,11289929000
2024-08-08,11430789000
2024-08-09,11501218999
