,SIG
2023-04-19,3576887999
2023-04-20,3431928000
2023-04-21,3397047000
2023-04-24,3493536000
2023-04-25,3352200000
2023-04-26,3416073000
2023-04-27,3344045999
2023-04-28,3333174000
2023-05-01,3191119999
2023-05-02,3254400000
2023-05-03,3128291999
2023-05-04,3036988000
2023-05-05,3139591999
2023-05-08,3180724000
2023-05-09,3182984000
2023-05-10,3173040000
2023-05-11,3243100000
2023-05-12,3262536000
2023-05-15,3315419999
2023-05-16,3193832000
2023-05-17,3354291999
2023-05-18,3379604000
2023-05-19,3178916000
2023-05-22,3208296000
2023-05-23,3215076000
2023-05-24,3209200000
2023-05-25,3121060000
2023-05-26,3135072000
2023-05-30,2951108000
2023-05-31,2869748000
2023-06-01,2792456000
2023-06-02,2957888000
2023-06-05,2902291999
2023-06-06,3061848000
2023-06-07,3142304000
2023-06-08,2807372000
2023-06-09,2707028000
2023-06-12,2683976000
2023-06-13,2649172000
2023-06-14,2601260000
2023-06-15,2704768000
2023-06-16,2728272000
2023-06-20,2831328000
2023-06-21,2875624000
2023-06-22,2809632000
2023-06-23,2816864000
2023-06-26,2890088000
2023-06-27,2920824000
2023-06-28,2884212000
2023-06-29,2937096000
2023-06-30,2949752000
2023-07-03,3026591999
2023-07-05,3005800000
2023-07-06,2971448000
2023-07-07,3097104000
2023-07-10,3252591999
2023-07-11,3319036000
2023-07-12,3291012000
2023-07-13,3259824000
2023-07-14,3186600000
2023-07-17,3158124000
2023-07-18,3263440000
2023-07-19,3294176000
2023-07-20,3317228000
2023-07-21,3278808000
2023-07-24,3319488000
2023-07-25,3356100000
2023-07-26,3429324000
2023-07-27,3470908000
2023-07-28,3608768000
2023-07-31,3597903000
2023-08-01,3547839000
2023-08-02,3502244999
2023-08-03,3495540000
2023-08-04,3610419000
2023-08-07,3712335000
2023-08-08,3668528999
2023-08-09,3578235000
2023-08-10,3555438000
2023-08-11,3498669000
2023-08-14,3476319000
2023-08-15,3493305000
2023-08-16,3394518000
2023-08-17,3333726000
2023-08-18,3370380000
2023-08-21,3268911000
2023-08-22,3130341000
2023-08-23,3194261999
2023-08-24,3164760000
2023-08-25,3042728999
2023-08-28,3103521000
2023-08-29,3142857000
2023-08-30,3194261999
2023-08-31,3352500000
2023-09-01,3514314000
2023-09-05,3332385000
2023-09-06,3282321000
2023-09-07,3375297000
2023-09-08,3345794999
2023-09-11,3349818000
2023-09-12,3338196000
2023-09-13,3343560000
2023-09-14,3475425000
2023-09-15,3411503999
2023-09-18,3428490000
2023-09-19,3353394000
2023-09-20,3291708000
2023-09-21,3293049000
2023-09-22,3281874000
2023-09-25,3208566000
2023-09-26,3076253999
2023-09-27,3139728000
2023-09-28,3273381000
2023-09-29,3209907000
2023-10-02,3248349000
2023-10-03,3146880000
2023-10-04,3132576000
2023-10-05,2932319999
2023-10-06,3061056000
2023-10-09,3201414000
2023-10-10,3199626000
2023-10-11,3183086999
2023-10-12,3092346000
2023-10-13,3095922000
2023-10-16,3236727000
2023-10-17,3349818000
2023-10-18,3345348000
2023-10-19,3295731000
2023-10-20,3205884000
2023-10-23,3220635000
2023-10-24,3190239000
2023-10-25,3127659000
2023-10-26,3070443000
2023-10-27,3027084000
2023-10-30,3074420000
2023-10-31,3093469000
2023-11-01,3093912000
2023-11-02,3114733000
2023-11-03,3358383000
2023-11-06,3238329999
2023-11-07,3214408000
2023-11-08,3136440000
2023-11-09,3071319000
2023-11-10,3136440000
2023-11-13,3164792000
2023-11-14,3540899000
2023-11-15,3617095000
2023-11-16,3429706000
2023-11-17,3563492000
2023-11-20,3676900000
2023-11-21,3553302999
2023-11-22,3622854000
2023-11-24,3528495000
2023-11-27,3585642000
2023-11-28,3598046000
2023-11-29,3621525000
2023-11-30,3640574000
2023-12-01,3782777000
2023-12-04,3756197000
2023-12-05,3977254000
2023-12-06,4223562000
2023-12-07,4313491000
2023-12-08,4307289000
2023-12-11,4338299000
2023-12-12,4271406000
2023-12-13,4355576000
2023-12-14,4602327000
2023-12-15,4522587000
2023-12-18,4535434000
2023-12-19,4695357000
2023-12-20,4563343000
2023-12-21,4570874000
2023-12-22,4588151000
2023-12-26,4675422000
2023-12-27,4767123000
2023-12-28,4771110000
2023-12-29,4751618000
2024-01-02,4606757000
2024-01-03,4420254000
2024-01-04,4374182000
2024-01-05,4384814000
2024-01-08,4482717000
2024-01-09,4423798000
2024-01-10,4474300000
2024-01-11,4436202000
2024-01-12,4255458000
2024-01-16,4237295000
2024-01-17,4238181000
2024-01-18,4314377000
2024-01-19,4391016000
2024-01-22,4501766000
2024-01-23,4385700000
2024-01-24,4341400000
2024-01-25,4427342000
2024-01-26,4424684000
2024-01-29,4510183000
2024-01-30,4474743000
2024-01-31,4406964000
2024-02-01,4449492000
2024-02-02,4441961000
2024-02-05,4354690000
2024-02-06,4329439000
2024-02-07,4363550000
2024-02-08,4475629000
2024-02-09,4554483000
2024-02-12,4690927000
2024-02-13,4549167000
2024-02-14,4644855000
2024-02-15,4717507000
2024-02-16,4668334000
2024-02-20,4761364000
2024-02-21,4607643000
2024-02-22,4671435000
2024-02-23,4715735000
2024-02-26,4667448000
2024-02-27,4720165000
2024-02-28,4559799000
2024-02-29,4507968000
2024-03-01,4499551000
2024-03-04,4402534000
2024-03-05,4360449000
2024-03-06,4225777000
2024-03-07,4302859000
2024-03-08,4296657000
2024-03-11,4256344000
2024-03-12,4297100000
2024-03-13,4383928000
2024-03-14,4342729000
2024-03-15,4432215000
2024-03-18,4441075000
2024-03-19,4538978000
2024-03-20,3990544000
2024-03-21,3987000000
2024-03-22,4036173000
2024-03-25,4213816000
2024-03-26,4346273000
2024-03-27,4404749000
2024-03-28,4433101000
2024-04-01,4372853000
2024-04-02,4211600999
2024-04-03,4626249000
2024-04-04,4697572000
2024-04-05,4506639000
2024-04-08,4619161000
2024-04-09,4522144000
2024-04-10,4453479000
2024-04-11,4412280000
2024-04-12,4242611000
2024-04-15,4215588000
2024-04-16,4280709000
2024-04-17,4273177999
2024-04-18,4163314000
2024-04-19,4229321000
2024-04-22,4434873000
2024-04-23,4477844000
2024-04-24,4367537000
2024-04-25,4414938000
2024-04-26,4509740000
2024-04-29,4524802000
2024-04-30,4342729000
2024-05-01,4250585000
2024-05-02,4314820000
2024-05-03,4179704999
2024-05-06,4305074000
2024-05-07,4286025000
2024-05-08,4191223000
2024-05-09,4246154999
2024-05-10,4293113000
2024-05-13,4405192000
2024-05-14,4482274000
2024-05-15,4527903000
2024-05-16,4494235000
2024-05-17,4379055000
2024-05-20,4354247000
2024-05-21,4424684000
2024-05-22,4387472000
2024-05-23,4490691000
2024-05-24,4551382000
2024-05-28,4632008000
2024-05-29,4621819000
2024-05-30,4688269000
2024-05-31,4850407000
2024-06-03,4799905000
2024-06-04,4756048000
2024-06-05,4729468000
2024-06-06,4727696000
2024-06-07,4683839000
2024-06-10,4627696000
2024-06-11,4711098000
2024-06-12,4835532000
2024-06-13,4114350000
2024-06-14,3888228000
2024-06-17,4085359999
2024-06-18,4069304000
2024-06-20,4100524000
2024-06-21,3998390000
2024-06-24,3989915999
2024-06-25,3869496000
2024-06-26,3924354000
2024-06-27,3978320000
2024-06-28,3995268000
2024-07-01,3900270000
2024-07-02,3873509999
2024-07-03,3956020000
2024-07-05,3892242000
2024-07-08,3877970000
2024-07-09,3770930000
2024-07-10,3926584000
2024-07-11,4010878000
2024-07-12,3928814000
2024-07-15,3865928000
2024-07-16,3948438000
2024-07-17,3907406000
2024-07-18,3832032000
2024-07-19,3759334000
2024-07-22,3803042000
2024-07-23,3791892000
2024-07-24,3658538000
2024-07-25,3687082000
2024-07-26,3703584000
2024-07-29,3780296000
2024-07-30,3750414000
2024-07-31,3752198000
2024-08-01,3660768000
2024-08-02,3488165999
2024-08-05,3398520000
2024-08-06,3372206000
2024-08-07,3289250000
2024-08-08,3361056000
2024-08-09,3290588000
