,MCO
2023-03-03,54737046000
2023-03-06,55627884000
2023-03-07,53796717000
2023-03-08,53912196000
2023-03-09,54082665000
2023-03-10,52256996999
2023-03-13,52297323000
2023-03-14,53710566000
2023-03-15,53668407000
2023-03-16,54614235000
2023-03-17,53936025000
2023-03-20,53420952000
2023-03-21,54456596999
2023-03-22,53309139000
2023-03-23,53224821000
2023-03-24,53657409000
2023-03-27,53739894000
2023-03-28,53888367000
2023-03-29,54907515000
2023-03-30,55162302000
2023-03-31,56154670000
2023-04-03,55839050000
2023-04-04,55772990000
2023-04-05,55572975000
2023-04-06,54796770000
2023-04-10,54253610000
2023-04-11,54925220000
2023-04-12,54716030000
2023-04-13,55765649999
2023-04-14,55475720000
2023-04-17,55666560000
2023-04-18,56028055000
2023-04-19,55626190000
2023-04-20,55550955000
2023-04-21,55708764999
2023-04-24,55536274999
2023-04-25,56233575000
2023-04-26,55952820000
2023-04-27,57141899999
2023-04-28,57457520000
2023-05-01,57486879999
2023-05-02,56108795000
2023-05-03,55092205000
2023-05-04,54985774999
2023-05-05,55901440000
2023-05-08,56139990000
2023-05-09,56138155000
2023-05-10,56991430000
2023-05-11,56692325000
2023-05-12,56831785000
2023-05-15,57083180000
2023-05-16,56413405000
2023-05-17,56789580000
2023-05-18,57646524999
2023-05-19,57808004999
2023-05-22,58973230000
2023-05-23,57396965000
2023-05-24,56707004999
2023-05-25,56824445000
2023-05-26,57435500000
2023-05-30,57534590000
2023-05-31,58147480000
2023-06-01,59393445000
2023-06-02,60002665000
2023-06-05,60334800000
2023-06-06,60681615000
2023-06-07,60092580000
2023-06-08,61149540000
2023-06-09,61560580000
2023-06-12,61580764999
2023-06-13,62169800000
2023-06-14,62520285000
2023-06-15,63914885000
2023-06-16,62729475000
2023-06-20,62424865000
2023-06-21,62122090000
2023-06-22,61626639999
2023-06-23,61890879999
2023-06-26,61428460000
2023-06-27,62175305000
2023-06-28,62681764999
2023-06-29,63206575000
2023-06-30,63737076000
2023-07-03,63493287000
2023-07-05,63597768000
2023-07-06,62728926000
2023-07-07,62243181000
2023-07-10,62706930000
2023-07-11,62186358000
2023-07-12,63643593000
2023-07-13,64248483000
2023-07-14,64732394999
2023-07-17,65329953000
2023-07-18,65885352000
2023-07-19,65903682000
2023-07-20,65777205000
2023-07-21,65581073999
2023-07-24,65416104000
2023-07-25,66299610000
2023-07-26,65850525000
2023-07-27,64409787000
2023-07-28,64789218000
2023-07-31,64659075000
2023-08-01,64587588000
2023-08-02,62994711000
2023-08-03,61964565000
2023-08-04,62331165000
2023-08-07,62763753000
2023-08-08,61922406000
2023-08-09,61915073999
2023-08-10,62191857000
2023-08-11,61717110000
2023-08-14,62098373999
2023-08-15,60991242000
2023-08-16,60774948000
2023-08-17,60214050000
2023-08-18,59942766000
2023-08-21,59532173999
2023-08-22,59940933000
2023-08-23,61345011000
2023-08-24,60679632000
2023-08-25,61301019000
2023-08-28,61356009000
2023-08-29,61916907000
2023-08-30,62107539000
2023-08-31,61735440000
2023-09-01,62197356000
2023-09-05,62010390000
2023-09-06,62446644000
2023-09-07,62710596000
2023-09-08,62279841000
2023-09-11,62278008000
2023-09-12,62177193000
2023-09-13,62908560000
2023-09-14,63946038000
2023-09-15,62540127000
2023-09-18,62945219999
2023-09-19,62448477000
2023-09-20,61561305000
2023-09-21,59438691000
2023-09-22,59429526000
2023-09-25,59171073000
2023-09-26,57818319000
2023-09-27,57649683000
2023-09-28,58373718000
2023-09-29,57953961000
2023-10-02,57773394000
2023-10-03,56235060000
2023-10-04,57457323000
2023-10-05,57365973000
2023-10-06,57935997000
2023-10-09,58166199000
2023-10-10,58805649000
2023-10-11,59472504000
2023-10-12,58451211000
2023-10-13,57988979999
2023-10-16,58723434000
2023-10-17,58719779999
2023-10-18,57371454000
2023-10-19,56925666000
2023-10-20,56563920000
2023-10-23,56463435000
2023-10-24,55834947000
2023-10-25,57415302000
2023-10-26,56653442999
2023-10-27,55169919000
2023-10-30,55964664000
2023-10-31,56271600000
2023-11-01,57163176000
2023-11-02,59711841000
2023-11-03,60550434000
2023-11-06,60919488000
2023-11-07,61363449000
2023-11-08,61885971000
2023-11-09,62096076000
2023-11-10,62952939000
2023-11-13,62759277000
2023-11-14,64158759000
2023-11-15,64072890000
2023-11-16,64597239000
2023-11-17,65163609000
2023-11-20,65974797000
2023-11-21,66466260000
2023-11-22,66603285000
2023-11-24,66206826000
2023-11-27,66009510000
2023-11-28,65987586000
2023-11-29,66117303000
2023-11-30,66678192000
2023-12-01,67790835000
2023-12-04,68318838000
2023-12-05,68633082000
2023-12-06,68225661000
2023-12-07,68079501000
2023-12-08,68441247000
2023-12-11,68985693000
2023-12-12,69530139000
2023-12-13,71402814000
2023-12-14,71548974000
2023-12-15,71081262000
2023-12-18,71433873000
2023-12-19,71349831000
2023-12-20,69873615000
2023-12-21,70545951000
2023-12-22,70810866000
2023-12-26,70946064000
2023-12-27,71291367000
2023-12-28,71368101000
2023-12-29,71355312000
2024-01-02,69718506000
2024-01-03,68516998000
2024-01-04,68381874000
2024-01-05,67870594000
2024-01-08,68602820000
2024-01-09,68122582000
2024-01-10,68765334000
2024-01-11,68803680000
2024-01-12,69349654000
2024-01-16,69703898000
2024-01-17,69621728000
2024-01-18,69972320000
2024-01-19,70636984000
2024-01-22,70993054000
2024-01-23,71181132000
2024-01-24,71203044000
2024-01-25,71688760000
2024-01-26,71084354000
2024-01-29,71445902000
2024-01-30,72402726000
2024-01-31,71586504000
2024-02-01,73503804000
2024-02-02,72966960000
2024-02-05,72490374000
2024-02-06,72683930000
2024-02-07,73925610000
2024-02-08,72674800000
2024-02-09,73984042000
2024-02-12,73239034000
2024-02-13,67421398000
2024-02-14,66919248000
2024-02-15,68153624000
2024-02-16,67700776000
2024-02-20,68533432000
2024-02-21,68632036000
2024-02-22,69734940000
2024-02-23,70394126000
2024-02-26,69409912000
2024-02-27,68962542000
2024-02-28,69362436000
2024-02-29,69282092000
2024-03-01,69760504000
2024-03-04,69844500000
2024-03-05,69844500000
2024-03-06,71036878000
2024-03-07,71502508000
2024-03-08,70668026000
2024-03-11,70273610000
2024-03-12,71018618000
2024-03-13,71035052000
2024-03-14,70010666000
2024-03-15,70147616000
2024-03-18,70133008000
2024-03-19,70702720000
2024-03-20,71252346000
2024-03-21,72240212000
2024-03-22,70783064000
2024-03-25,70587682000
2024-03-26,71381992000
2024-03-27,71257824000
2024-03-28,71767278000
2024-04-01,71924314000
2024-04-02,71433120000
2024-04-03,71659544000
2024-04-04,71500682000
2024-04-05,71665022000
2024-04-08,72322382000
2024-04-09,72654714000
2024-04-10,70202396000
2024-04-11,70036230000
2024-04-12,68869416000
2024-04-15,68208404000
2024-04-16,67695298000
2024-04-17,68549866000
2024-04-18,68401960000
2024-04-19,68414742000
2024-04-22,69252876000
2024-04-23,69784242000
2024-04-24,69608946000
2024-04-25,68507868000
2024-04-26,68681338000
2024-04-29,68405612000
2024-04-30,67622258000
2024-05-01,68089714000
2024-05-02,68730640000
2024-05-03,69490256000
2024-05-06,70794020000
2024-05-07,71938922000
2024-05-08,72298644000
2024-05-09,73319378000
2024-05-10,73103910000
2024-05-13,72579848000
2024-05-14,73423460000
2024-05-15,74847740000
2024-05-16,75234852000
2024-05-17,75581792000
2024-05-20,75335282000
2024-05-21,75404670000
2024-05-22,75795434000
2024-05-23,74321852000
2024-05-24,74975560000
2024-05-28,74099080000
2024-05-29,73018088000
2024-05-30,72218300000
2024-05-31,72490374000
2024-06-03,73341290000
2024-06-04,74226900000
2024-06-05,74886086000
2024-06-06,74285332000
2024-06-07,73715620000
2024-06-10,73379636000
2024-06-11,73646232000
2024-06-12,75242156000
2024-06-13,74979212000
2024-06-14,74522712000
2024-06-17,75287806000
2024-06-18,76706608000
2024-06-20,77186846000
2024-06-21,77037114000
2024-06-24,77721864000
2024-06-25,78066978000
2024-06-26,76629916000
2024-06-27,76582440000
2024-06-28,76861818000
2024-07-01,76964074000
2024-07-02,77789426000
2024-07-03,77785774000
2024-07-05,78930676000
2024-07-08,78974500000
2024-07-09,79604470000
2024-07-10,79849154000
2024-07-11,80937450000
2024-07-12,81435948000
2024-07-15,81567420000
2024-07-16,82600936000
2024-07-17,83274730000
2024-07-18,81956358000
2024-07-19,80602122000
2024-07-22,82100628000
2024-07-23,82379547000
2024-07-24,79083563000
2024-07-25,79703383000
2024-07-26,81807125000
2024-07-29,82064168000
2024-07-30,83504338000
2024-07-31,83216304000
2024-08-01,84018424000
2024-08-02,83965557000
2024-08-05,80242991000
2024-08-06,81856346000
2024-08-07,82226415000
2024-08-08,83817894000
2024-08-09,84756739000
