,LEN
2023-03-15,28545132900
2023-03-16,29687622000
2023-03-17,29488185000
2023-03-20,29149142100
2023-03-21,29479637700
2023-03-22,29228916900
2023-03-23,29451146700
2023-03-24,29556563400
2023-03-27,29112103800
2023-03-28,28986743400
2023-03-29,29194727700
2023-03-30,29217520500
2023-03-31,29946890100
2023-04-03,29986777500
2023-04-04,29582205300
2023-04-05,29639187300
2023-04-06,29077914600
2023-04-10,29228916900
2023-04-11,30058005000
2023-04-12,30026664900
2023-04-13,29585054400
2023-04-14,29915550000
2023-04-17,30211856400
2023-04-18,31126417500
2023-04-19,31140663000
2023-04-20,31872881700
2023-04-21,31681992000
2023-04-24,31946958300
2023-04-25,31627859100
2023-04-26,31097926500
2023-04-27,31824447000
2023-04-28,32140697100
2023-05-01,32021034900
2023-05-02,32206226400
2023-05-03,32516778300
2023-05-04,32009638500
2023-05-05,32320190400
2023-05-08,32676327900
2023-05-09,32582307600
2023-05-10,32519627400
2023-05-11,32479740000
2023-05-12,32260359300
2023-05-15,32280303000
2023-05-16,32456947200
2023-05-17,32647836900
2023-05-18,32992578000
2023-05-19,32362926900
2023-05-22,31482555000
2023-05-23,30513861000
2023-05-24,30741789000
2023-05-25,30929829600
2023-05-26,30613579500
2023-05-30,30713298000
2023-05-31,30299320480
2023-06-01,30587831560
2023-06-02,31679648000
2023-06-05,31662676760
2023-06-06,32811064000
2023-06-07,32245356000
2023-06-08,32067157980
2023-06-09,32301926800
2023-06-12,32641351600
2023-06-13,32813892540
2023-06-14,32457496500
2023-06-15,33888737740
2023-06-16,33948137080
2023-06-20,34389389320
2023-06-21,34409189100
2023-06-22,34315847279
2023-06-23,34593044200
2023-06-26,34245133779
2023-06-27,35656575240
2023-06-28,35486862840
2023-06-29,35011668120
2023-06-30,35444434740
2023-07-03,35435949120
2023-07-05,35155923660
2023-07-06,34089564080
2023-07-07,34001879340
2023-07-10,34921154840
2023-07-11,35331293140
2023-07-12,36284511120
2023-07-13,36793648320
2023-07-14,37687466960
2023-07-17,36881333059
2023-07-18,37051045460
2023-07-19,36983160500
2023-07-20,35682032100
2023-07-21,35823459100
2023-07-24,36007314200
2023-07-25,36075199160
2023-07-26,35984685880
2023-07-27,35588690280
2023-07-28,36143084120
2023-07-31,35874372820
2023-08-01,35922458000
2023-08-02,35410492260
2023-08-03,34689214560
2023-08-04,35517976780
2023-08-07,36010142740
2023-08-08,35930943620
2023-08-09,35520805320
2023-08-10,34895697980
2023-08-11,34856098420
2023-08-14,35037124980
2023-08-15,35656575240
2023-08-16,34697700180
2023-08-17,33108060700
2023-08-18,33093918000
2023-08-21,32762978820
2023-08-22,32966633700
2023-08-23,33142003180
2023-08-24,32779950060
2023-08-25,32256670160
2023-08-28,32259498700
2023-08-29,32972290779
2023-08-30,33735996580
2023-08-31,33278271420
2023-09-01,33716989080
2023-09-05,32059921740
2023-09-06,32677479720
2023-09-07,32996039040
2023-09-08,33160907460
2023-09-11,33465494880
2023-09-12,32557321380
2023-09-13,32406424860
2023-09-14,32889852600
2023-09-15,32068304880
2023-09-18,32705423520
2023-09-19,32775283020
2023-09-20,32562910140
2023-09-21,31612820940
2023-09-22,31716213000
2023-09-25,31596054660
2023-09-26,31280289720
2023-09-27,31213224600
2023-09-28,31911819600
2023-09-29,31361326740
2023-10-02,31059533700
2023-10-03,30243574740
2023-10-04,30450358860
2023-10-05,30358144320
2023-10-06,30520218360
2023-10-09,31093066260
2023-10-10,31596054660
2023-10-11,31931380260
2023-10-12,30307845480
2023-10-13,30542573400
2023-10-16,30620816040
2023-10-17,30634787940
2023-10-18,29838389640
2023-10-19,29232009180
2023-10-20,29002870020
2023-10-23,29424821400
2023-10-24,29321429340
2023-10-25,28801674660
2023-10-26,29041991340
2023-10-27,29002870020
2023-10-30,29206859760
2023-10-31,29810445840
2023-11-01,31079094360
2023-11-02,32375686680
2023-11-03,33482261160
2023-11-06,33174879360
2023-11-07,33647129580
2023-11-08,33778465440
2023-11-09,33429167940
2023-11-10,34147323600
2023-11-13,34161295500
2023-11-14,35840717880
2023-11-15,35446710300
2023-11-16,35510981040
2023-11-17,35625550620
2023-11-20,35851895400
2023-11-21,35427149640
2023-11-22,35608784340
2023-11-24,35664671940
2023-11-27,35443915920
2023-11-28,35225954280
2023-11-29,35443915920
2023-11-30,35426932320
2023-12-01,36440554680
2023-12-04,36421168460
2023-12-05,36529177400
2023-12-06,37490180020
2023-12-07,38071766620
2023-12-08,38656122680
2023-12-11,38672739440
2023-12-12,38919221380
2023-12-13,40201481360
2023-12-14,42874010260
2023-12-15,41342498880
2023-12-18,40788606880
2023-12-19,41168022900
2023-12-20,40652903340
2023-12-21,40963082860
2023-12-22,40827379320
2023-12-26,41043397200
2023-12-27,41348037800
2023-12-28,41314804280
2023-12-29,41276031840
2024-01-02,40838457160
2024-01-03,40339954360
2024-01-04,40176556220
2024-01-05,40508891420
2024-01-08,41350807260
2024-01-09,41032319360
2024-01-10,42469669100
2024-01-11,42982019200
2024-01-12,42026555500
2024-01-16,41680373000
2024-01-17,41431121600
2024-01-18,41630522720
2024-01-19,42043172260
2024-01-22,43001405420
2024-01-23,40874460140
2024-01-24,40190403520
2024-01-25,41298187520
2024-01-26,41093247480
2024-01-29,41422813220
2024-01-30,41838232220
2024-01-31,41500358100
2024-02-01,42630297780
2024-02-02,42652453460
2024-02-05,42234265000
2024-02-06,41802229240
2024-02-07,42286884740
2024-02-08,42453052340
2024-02-09,42378276920
2024-02-12,43732542860
2024-02-13,42007169280
2024-02-14,42613681020
2024-02-15,42705073200
2024-02-16,41602828120
2024-02-20,41816076540
2024-02-21,42090253080
2024-02-22,42527827760
2024-02-23,42948785680
2024-02-26,42685686980
2024-02-27,42613681020
2024-02-28,42594294800
2024-02-29,43898710460
2024-03-01,44721240080
2024-03-04,44458141380
2024-03-05,44189503760
2024-03-06,44599383840
2024-03-07,45535461320
2024-03-08,45471763740
2024-03-11,45452377520
2024-03-12,45964727620
2024-03-13,45834563000
2024-03-14,42333965560
2024-03-15,43361435220
2024-03-18,43372513060
2024-03-19,44211659440
2024-03-20,45319443440
2024-03-21,45790251640
2024-03-22,46133664680
2024-03-25,45984113840
2024-03-26,45851179760
2024-03-27,46665401000
2024-03-28,47629173080
2024-04-01,46474308260
2024-04-02,44995416620
2024-04-03,45997961140
2024-04-04,45319443440
2024-04-05,46033964120
2024-04-08,45698859460
2024-04-09,45970266540
2024-04-10,43322662780
2024-04-11,44161809160
2024-04-12,44283665400
2024-04-15,43236809520
2024-04-16,42256420680
2024-04-17,42062558480
2024-04-18,42231495540
2024-04-19,41594519740
2024-04-22,41976705220
2024-04-23,43120492200
2024-04-24,42682917520
2024-04-25,42314579340
2024-04-26,42729998340
2024-04-29,43056794620
2024-04-30,41990552520
2024-05-01,42225956620
2024-05-02,42984788660
2024-05-03,43785162600
2024-05-06,44596614380
2024-05-07,44616000600
2024-05-08,43887632620
2024-05-09,44557841940
2024-05-10,45122811780
2024-05-13,44868021460
2024-05-14,44956644180
2024-05-15,47316224100
2024-05-16,45751479200
2024-05-17,45939802480
2024-05-20,45327751820
2024-05-21,45061883660
2024-05-22,43170342480
2024-05-23,42793695920
2024-05-24,43308815480
2024-05-28,42912782700
2024-05-29,42666300760
2024-05-30,43488830380
2024-05-31,44408291100
2024-06-03,44507991660
2024-06-04,43677153660
2024-06-05,44136884020
2024-06-06,43236809520
2024-06-07,42655222920
2024-06-10,43042947320
2024-06-11,42159489580
2024-06-12,42926630000
2024-06-13,42937707840
2024-06-14,42451335300
2024-06-17,42837256530
2024-06-18,40705110160
2024-06-20,40866594930
2024-06-21,41479689650
2024-06-24,41236093980
2024-06-25,40831013540
2024-06-26,40765324820
2024-06-27,40814591360
2024-06-28,41019868610
2024-07-01,39941478790
2024-07-02,39306487830
2024-07-03,39216165840
2024-07-05,39038258890
2024-07-08,39038258890
2024-07-09,39002677500
2024-07-10,39884001160
2024-07-11,42651138490
2024-07-12,43759635640
2024-07-15,43568043540
2024-07-16,46425502860
2024-07-17,45566075440
2024-07-18,46537721090
2024-07-19,46786790820
2024-07-22,47213767500
2024-07-23,47254822950
2024-07-24,46198329370
2024-07-25,46879849840
2024-07-26,48366057130
2024-07-29,48768400540
2024-07-30,49389706350
2024-07-31,48426271790
2024-08-01,48237416720
2024-08-02,47750225380
2024-08-05,46636254170
2024-08-06,47076916000
2024-08-07,45639975250
2024-08-08,46357077110
2024-08-09,46463821280
