,EQR
2023-03-02,23226353990
2023-03-03,23672796370
2023-03-06,23721980700
2023-03-07,23139335560
2023-03-08,23434441540
2023-03-09,23025833260
2023-03-10,22121598270
2023-03-13,22412920840
2023-03-14,22670192720
2023-03-15,22689109770
2023-03-16,22288068310
2023-03-17,21784874780
2023-03-20,22004312560
2023-03-21,21728123630
2023-03-22,21171962360
2023-03-23,20982791860
2023-03-24,21183312590
2023-03-27,21255197380
2023-03-28,21156828720
2023-03-29,21784874780
2023-03-30,22144298730
2023-03-31,22718520000
2023-04-03,22578422460
2023-04-04,22487548380
2023-04-05,22570849620
2023-04-06,22771529880
2023-04-10,22756384200
2023-04-11,22820753340
2023-04-12,22646578020
2023-04-13,22733665680
2023-04-14,22733665680
2023-04-17,23218327440
2023-04-18,23259978060
2023-04-19,23513668200
2023-04-20,23199395340
2023-04-21,23210754600
2023-04-24,23172890400
2023-04-25,22915413840
2023-04-26,22813180500
2023-04-27,23403862020
2023-04-28,23949106500
2023-05-01,24104349720
2023-05-02,23631047220
2023-05-03,23600755860
2023-05-04,23657552160
2023-05-05,23998329960
2023-05-08,23846873160
2023-05-09,23612115120
2023-05-10,23721921300
2023-05-11,23820368220
2023-05-12,23778717600
2023-05-15,23649979320
2023-05-16,23146385460
2023-05-17,23312987940
2023-05-18,23225900280
2023-05-19,23267550900
2023-05-22,23400075600
2023-05-23,23070657060
2023-05-24,22578422460
2023-05-25,22517839740
2023-05-26,22582208880
2023-05-30,22726092840
2023-05-31,23021433600
2023-06-01,23328133620
2023-06-02,23888523780
2023-06-05,24009689220
2023-06-06,24206583060
2023-06-07,24536001600
2023-06-08,24698817660
2023-06-09,25058527560
2023-06-12,24857847300
2023-06-13,24986585579
2023-06-14,25130469540
2023-06-15,25122896699
2023-06-16,25262994240
2023-06-20,25005517680
2023-06-21,24804837420
2023-06-22,24301243560
2023-06-23,23612115120
2023-06-26,24407263319
2023-06-27,24698817660
2023-06-28,24524642340
2023-06-29,24770759640
2023-06-30,24992932410
2023-07-03,25189935969
2023-07-05,25208878620
2023-07-06,25398305120
2023-07-07,25208878620
2023-07-10,25330111580
2023-07-11,25576366030
2023-07-12,25542269260
2023-07-13,25769581060
2023-07-14,25955219030
2023-07-17,25705176049
2023-07-18,25519538080
2023-07-19,25784735180
2023-07-20,25977950209
2023-07-21,26163588180
2023-07-24,26004469920
2023-07-25,25466498660
2023-07-26,25523326610
2023-07-27,24879276510
2023-07-28,24553462930
2023-07-31,24981566820
2023-08-01,24905796219
2023-08-02,24936104459
2023-08-03,24792140320
2023-08-04,24776986200
2023-08-07,25053548890
2023-08-08,24841391209
2023-08-09,24856545330
2023-08-10,24837602680
2023-08-11,25163416260
2023-08-14,24561039990
2023-08-15,24250380530
2023-08-16,24189764050
2023-08-17,24155667280
2023-08-18,24189764050
2023-08-21,23871527530
2023-08-22,23951086660
2023-08-23,24310997010
2023-08-24,24284477299
2023-08-25,24367824959
2023-08-28,24462538209
2023-08-29,24682272950
2023-08-30,24814871500
2023-08-31,24561039990
2023-09-01,24246592000
2023-09-05,24170821400
2023-09-06,24098839330
2023-09-07,24095050800
2023-09-08,23735140450
2023-09-11,23708620740
2023-09-12,23920778420
2023-09-13,23678312500
2023-09-14,23947298130
2023-09-15,23928355480
2023-09-18,23576022190
2023-09-19,23511617180
2023-09-20,23648004260
2023-09-21,23113821530
2023-09-22,22780430890
2023-09-25,22465982900
2023-09-26,22212151390
2023-09-27,22140169320
2023-09-28,22265190810
2023-09-29,22242459630
2023-10-02,21947023890
2023-10-03,21689135930
2023-10-04,22015288350
2023-10-05,22174572090
2023-10-06,22489347100
2023-10-09,22766197410
2023-10-10,22667593190
2023-10-11,23035462780
2023-10-12,22864801630
2023-10-13,22713102830
2023-10-16,22788952230
2023-10-17,22815499520
2023-10-18,22375573000
2023-10-19,22182157030
2023-10-20,21799117560
2023-10-23,21366775980
2023-10-24,21647418760
2023-10-25,21143020250
2023-10-26,21188529890
2023-10-27,20566564810
2023-10-30,20653791620
2023-10-31,20983736510
2023-11-01,20172147930
2023-11-02,20551394930
2023-11-03,21131642840
2023-11-06,20703093730
2023-11-07,20426243420
2023-11-08,20756188310
2023-11-09,20369356370
2023-11-10,20684131380
2023-11-13,20547602460
2023-11-14,21404700680
2023-11-15,21207492240
2023-11-16,21025453680
2023-11-17,21021661210
2023-11-20,21271964230
2023-11-21,21290926580
2023-11-22,21423663030
2023-11-24,21552607010
2023-11-27,21431247970
2023-11-28,21613286530
2023-11-29,21457795260
2023-11-30,21556399480
2023-12-01,22201119380
2023-12-04,22258006430
2023-12-05,22091137750
2023-12-06,22098722690
2023-12-07,22261798900
2023-12-08,22307308540
2023-12-11,22060797990
2023-12-12,22064590460
2023-12-13,23115104650
2023-12-14,23630880570
2023-12-15,23251633570
2023-12-18,23354030260
2023-12-19,23316105560
2023-12-20,23027877840
2023-12-21,23065802540
2023-12-22,23187161580
2023-12-26,23289558270
2023-12-27,23464011890
2023-12-28,23702937500
2023-12-29,23194746520
2024-01-02,23543165800
2024-01-03,22978735920
2024-01-04,23012829000
2024-01-05,22993888400
2024-01-08,23384064760
2024-01-09,23308302360
2024-01-10,23376488520
2024-01-11,23406793480
2024-01-12,23546953920
2024-01-16,23274209280
2024-01-17,22804482400
2024-01-18,22622652640
2024-01-19,22940854720
2024-01-22,22842363600
2024-01-23,22550678360
2024-01-24,22258993120
2024-01-25,22296874320
2024-01-26,22410517920
2024-01-29,22531737760
2024-01-30,22463551600
2024-01-31,22800694280
2024-02-01,23092379520
2024-02-02,22793118040
2024-02-05,22164290120
2024-02-06,22418094160
2024-02-07,22281721840
2024-02-08,22425670400
2024-02-09,22296874320
2024-02-12,22425670400
2024-02-13,22020341560
2024-02-14,22217323800
2024-02-15,22861304200
2024-02-16,22740084360
2024-02-20,22774177440
2024-02-21,23194658760
2024-02-22,22895397280
2024-02-23,22804482400
2024-02-26,22281721840
2024-02-27,22527949640
2024-02-28,22622652640
2024-02-29,22808270520
2024-03-01,23009040880
2024-03-04,23812122320
2024-03-05,23592411360
2024-03-06,23717419320
2024-03-07,23838639160
2024-03-08,24020468920
2024-03-11,23812122320
2024-03-12,23611351960
2024-03-13,23978799600
2024-03-14,23626504440
2024-03-15,23876520360
2024-03-18,23630292560
2024-03-19,23569682640
2024-03-20,23743936160
2024-03-21,24035621400
2024-03-22,23550742040
2024-03-25,23308302360
2024-03-26,23206023120
2024-03-27,23702266840
2024-03-28,23906825320
2024-04-01,23277997400
2024-04-02,23046922080
2024-04-03,23266633040
2024-04-04,23206023120
2024-04-05,23406793480
2024-04-08,24168205600
2024-04-09,24422009640
2024-04-10,23850003520
2024-04-11,23785605480
2024-04-12,23368912280
2024-04-15,22978735920
2024-04-16,22607500160
2024-04-17,22884032920
2024-04-18,23103743880
2024-04-19,23312090480
2024-04-22,23690902480
2024-04-23,23899249080
2024-04-24,24475043320
2024-04-25,24577322560
2024-04-26,24675813680
2024-04-29,24736423600
2024-04-30,24395492800
2024-05-01,24259120480
2024-05-02,24834914720
2024-05-03,24967498920
2024-05-06,25274336640
2024-05-07,25266760400
2024-05-08,25039473199
2024-05-09,25395556480
2024-05-10,25304641600
2024-05-13,25285701000
2024-05-14,25528140680
2024-05-15,25596326839
2024-05-16,25414497080
2024-05-17,25429649560
2024-05-20,25179633640
2024-05-21,25304641600
2024-05-22,25100083120
2024-05-23,24766728560
2024-05-24,24887948400
2024-05-28,24486407680
2024-05-29,24009104560
2024-05-30,24206086800
2024-05-31,24634144360
2024-06-03,24781881040
2024-06-04,24853855320
2024-06-05,24903100879
2024-06-06,24725059240
2024-06-07,24649296839
2024-06-10,25020532600
2024-06-11,24831126600
2024-06-12,24922041480
2024-06-13,24986439519
2024-06-14,25270548519
2024-06-17,25384192120
2024-06-18,25691029839
2024-06-20,25702394199
2024-06-21,25876647720
2024-06-24,26210002280
2024-06-25,25982715080
2024-06-26,25766792240
2024-06-27,25876647720
2024-06-28,26266824080
2024-07-01,25812249680
2024-07-02,25834978400
2024-07-03,25566021879
2024-07-05,25709970440
2024-07-08,25755427879
2024-07-09,25740275400
2024-07-10,25698606080
2024-07-11,25645572400
2024-07-12,25452378280
2024-07-15,25732699160
2024-07-16,26153180480
2024-07-17,26391832040
2024-07-18,26543356839
2024-07-19,26569873680
2024-07-22,26910804480
2024-07-23,26842618320
2024-07-24,26520628120
2024-07-25,26335010240
2024-07-26,26791965060
2024-07-29,26988825620
2024-07-30,26337671459
2024-07-31,26360386140
2024-08-01,26754107260
2024-08-02,26583747160
2024-08-05,26186240260
2024-08-06,27038040760
2024-08-07,26515603120
2024-08-08,26648105420
2024-08-09,27011540299
