,EP
2021-08-03,110167126.0
2021-08-04,104982791.0
2021-08-05,106926916.0
2021-08-06,104982791.0
2021-08-09,101094539.0
2021-08-10,97206288.0
2021-08-11,106926916.0
2021-08-12,106926916.0
2021-08-13,106926916.0
2021-08-16,106926916.0
2021-08-17,103686707.0
2021-08-18,102390623.0
2021-08-19,98502371.0
2021-08-20,98502371.0
2021-08-23,94614120.0
2021-08-24,94614120.0
2021-08-25,94614120.0
2021-08-26,103686707.0
2021-08-27,99150413.0
2021-08-30,99150413.0
2021-08-31,103686707.0
2021-09-01,93966078.0
2021-09-02,94614120.0
2021-09-03,97206288.0
2021-09-07,100446497.0
2021-09-08,101094539.0
2021-09-09,100446497.0
2021-09-10,100446497.0
2021-09-13,103686707.0
2021-09-14,103686707.0
2021-09-15,103686707.0
2021-09-16,103686707.0
2021-09-17,97206288.0
2021-09-20,102390623.0
2021-09-21,103686707.0
2021-09-22,103686707.0
2021-09-23,102066602.0
2021-09-24,102390623.0
2021-09-27,103686707.0
2021-09-28,118591671.0
2021-09-29,137384887.0
2021-09-30,162906833.0
2021-10-01,160324164.0
2021-10-04,172442843.0
2021-10-05,174826845.0
2021-10-06,181978852.0
2021-10-07,162906833.0
2021-10-08,172442843.0
2021-10-11,181184185.0
2021-10-12,182773520.0
2021-10-13,188336192.0
2021-10-14,162906833.0
2021-10-15,180389517.0
2021-10-18,187541525.0
2021-10-19,182773520.0
2021-10-20,186746857.0
2021-10-21,188336192.0
2021-10-22,188336192.0
2021-10-25,193104197.0
2021-10-26,188336192.0
2021-10-27,193104197.0
2021-10-28,198666870.0
2021-10-29,208997547.0
2021-11-01,222506894.0
2021-11-02,218533557.0
2021-11-03,214560219.0
2021-11-04,212176217.0
2021-11-05,221712226.0
2021-11-08,222506894.0
2021-11-09,245552251.0
2021-11-10,245552251.0
2021-11-11,243962916.0
2021-11-12,305946979.0
2021-11-15,301973642.0
2021-11-16,295616302.0
2021-11-17,316277657.0
2021-11-18,278133618.0
2021-11-19,254293593.0
2021-11-22,252704258.0
2021-11-23,252704258.0
2021-11-24,258266931.0
2021-11-26,242373581.0
2021-11-29,254293593.0
2021-11-30,282901622.0
2021-12-01,254293593.0
2021-12-02,254293593.0
2021-12-03,254293593.0
2021-12-06,242373581.0
2021-12-07,242373581.0
2021-12-08,240982913.0
2021-12-09,233632239.0
2021-12-10,240784246.0
2021-12-13,254293593.0
2021-12-14,254293593.0
2021-12-15,238400244.0
2021-12-16,238400244.0
2021-12-17,238400244.0
2021-12-20,237605576.0
2021-12-21,237605576.0
2021-12-22,226480231.0
2021-12-23,213765552.0
2021-12-27,206613544.0
2021-12-28,222506894.0
2021-12-29,226480231.0
2021-12-30,230453569.0
2021-12-31,289902727.0
2022-01-03,297828817.0
2022-01-04,288221436.0
2022-01-05,288221436.0
2022-01-06,288221436.0
2022-01-07,288221436.0
2022-01-10,288221436.0
2022-01-11,285339221.0
2022-01-12,287260697.0
2022-01-13,278614054.0
2022-01-14,288221436.0
2022-01-18,288221436.0
2022-01-19,281015900.0
2022-01-20,284378483.0
2022-01-21,281496269.0
2022-01-24,283417745.0
2022-01-25,283417745.0
2022-01-26,283417745.0
2022-01-27,283417745.0
2022-01-28,283417745.0
2022-01-31,278614054.0
2022-02-01,283417745.0
2022-02-02,283417745.0
2022-02-03,278614054.0
2022-02-04,283417745.0
2022-02-07,264202983.0
2022-02-08,273810364.0
2022-02-09,283417745.0
2022-02-10,284378483.0
2022-02-11,284378483.0
2022-02-14,284378483.0
2022-02-15,284378483.0
2022-02-16,284378483.0
2022-02-17,267085197.0
2022-02-18,283417745.0
2022-02-22,273810364.0
2022-02-23,273810364.0
2022-02-24,283417745.0
2022-02-25,283417745.0
2022-02-28,283417745.0
2022-03-01,284378483.0
2022-03-02,278614054.0
2022-03-03,293025126.0
2022-03-04,293985864.0
2022-03-07,326650960.0
2022-03-08,426327540.0
2022-03-09,391500783.0
2022-03-10,432332154.0
2022-03-11,425126618.0
2022-03-14,338660187.0
2022-03-15,354272181.0
2022-03-16,366041223.0
2022-03-17,378290634.0
2022-03-18,430410677.0
2022-03-21,432332154.0
2022-03-22,437135844.0
2022-03-23,443380642.0
2022-03-24,444341380.0
2022-03-25,446983410.0
2022-03-28,443861011.0
2022-03-29,451787100.0
2022-03-30,451546916.0
2022-03-31,433288005.0
2022-04-01,454272150.0
2022-04-04,472719750.0
2022-04-05,490014375.0
2022-04-06,495779250.0
2022-04-07,507309000.0
2022-04-08,508231380.0
2022-04-11,480790575.0
2022-04-12,507309000.0
2022-04-13,511229115.0
2022-04-14,522067080.0
2022-04-18,529215525.0
2022-04-19,529676715.0
2022-04-20,525756600.0
2022-04-21,529676715.0
2022-04-22,522528270.0
2022-04-25,507309000.0
2022-04-26,507309000.0
2022-04-27,514226850.0
2022-04-28,530368500.0
2022-04-29,548816100.0
2022-05-02,546971340.0
2022-05-03,564957750.0
2022-05-04,571875600.0
2022-05-05,566110725.0
2022-05-06,569569650.0
2022-05-09,448737870.0
2022-05-10,467416065.0
2022-05-11,496932225.0
2022-05-12,485402475.0
2022-05-13,505003049.0
2022-05-16,503388884.0
2022-05-17,528062549.0
2022-05-18,496932225.0
2022-05-19,472027965.0
2022-05-20,476870460.0
2022-05-23,470413799.0
2022-05-24,475025700.0
2022-05-25,475025700.0
2022-05-26,484018904.0
2022-05-27,480559980.0
2022-05-31,483788310.0
2022-06-01,485171880.0
2022-06-02,483096525.0
2022-06-03,487247235.0
2022-06-06,470874990.0
2022-06-07,441358830.0
2022-06-08,459345240.0
2022-06-09,444587160.0
2022-06-10,447354299.0
2022-06-13,370104975.0
2022-06-14,360650580.0
2022-06-15,383248890.0
2022-06-16,399390540.0
2022-06-17,359958795.0
2022-06-21,366184860.0
2022-06-22,323063595.0
2022-06-23,296775765.0
2022-06-24,280864710.0
2022-06-27,249734385.0
2022-06-28,249503790.0
2022-06-29,252270930.0
2022-06-30,285657306.0
2022-07-01,251003008.0
2022-07-05,245227292.0
2022-07-06,261591821.0
2022-07-07,244024017.0
2022-07-08,244505327.0
2022-07-11,238248301.0
2022-07-12,242098779.0
2022-07-13,231750620.0
2022-07-14,218995913.0
2022-07-15,223568355.0
2022-07-18,226215559.0
2022-07-19,217311329.0
2022-07-20,231028656.0
2022-07-21,246671221.0
2022-07-22,232231930.0
2022-07-25,218033294.0
2022-07-26,250040389.0
2022-07-27,244505327.0
2022-07-28,252446937.0
2022-07-29,264720335.0
2022-08-01,258703963.0
2022-08-02,276753077.0
2022-08-03,305872314.0
2022-08-04,287341890.0
2022-08-05,297690049.0
2022-08-08,303947075.0
2022-08-09,312851305.0
2022-08-10,338601373.0
2022-08-11,337638754.0
2022-08-12,354965903.0
2022-08-15,337879409.0
2022-08-16,360982275.0
2022-08-17,356169178.0
2022-08-18,358575726.0
2022-08-19,356891142.0
2022-08-22,358575726.0
2022-08-23,353281319.0
2022-08-24,354243939.0
2022-08-25,359297691.0
2022-08-26,353281319.0
2022-08-29,346783638.0
2022-08-30,353762629.0
2022-08-31,355206558.0
2022-09-01,358335071.0
2022-09-02,358094416.0
2022-09-06,347505603.0
2022-09-07,354243939.0
2022-09-08,352078045.0
2022-09-09,353281319.0
2022-09-12,338601373.0
2022-09-13,337638754.0
2022-09-14,328493870.0
2022-09-15,293598917.0
2022-09-16,289026474.0
2022-09-19,289989094.0
2022-09-20,295764810.0
2022-09-21,313091959.0
2022-09-22,321996189.0
2022-09-23,308278862.0
2022-09-26,293358262.0
2022-09-27,313091959.0
2022-09-28,316461127.0
2022-09-29,319108331.0
2022-09-30,290529564.0
2022-10-03,296052940.0
2022-10-04,304227536.0
2022-10-05,305774081.0
2022-10-06,310634652.0
2022-10-07,313064937.0
2022-10-10,321239533.0
2022-10-11,317262703.0
2022-10-12,321018598.0
2022-10-13,325216364.0
2022-10-14,325216364.0
2022-10-17,328530389.0
2022-10-18,330076934.0
2022-10-19,333390960.0
2022-10-20,339135271.0
2022-10-21,342449296.0
2022-10-24,348414542.0
2022-10-25,353496048.0
2022-10-26,355484463.0
2022-10-27,353716983.0
2022-10-28,353937918.0
2022-10-31,353496048.0
2022-11-01,357914748.0
2022-11-02,361228774.0
2022-11-03,367856824.0
2022-11-04,372275525.0
2022-11-07,373822070.0
2022-11-08,371833655.0
2022-11-09,328309454.0
2022-11-10,337809660.0
2022-11-11,332507220.0
2022-11-14,315937092.0
2022-11-15,315937092.0
2022-11-16,320797663.0
2022-11-17,326541974.0
2022-11-18,329193194.0
2022-11-21,298483225.0
2022-11-22,308646236.0
2022-11-23,305995016.0
2022-11-25,305774081.0
2022-11-28,294948265.0
2022-11-29,296936680.0
2022-11-30,303122861.0
2022-12-01,290750499.0
2022-12-02,291634239.0
2022-12-05,279261877.0
2022-12-06,267110451.0
2022-12-07,257610244.0
2022-12-08,253191544.0
2022-12-09,250319388.0
2022-12-12,257389309.0
2022-12-13,270203541.0
2022-12-14,269540736.0
2022-12-15,247226298.0
2022-12-16,243028533.0
2022-12-19,226900275.0
2022-12-20,243249468.0
2022-12-21,258052115.0
2022-12-22,259377725.0
2022-12-23,268215126.0
2022-12-27,259598660.0
2022-12-28,258493985.0
2022-12-29,258273050.0
2022-12-30,271750086.0
2023-01-03,244390563.0
2023-01-04,250798634.0
2023-01-05,261847032.0
2023-01-06,266045423.0
2023-01-09,261847032.0
2023-01-10,270685751.0
2023-01-11,271790590.0
2023-01-12,272895430.0
2023-01-13,273337366.0
2023-01-17,287258348.0
2023-01-18,279082533.0
2023-01-19,271348654.0
2023-01-20,287258348.0
2023-01-23,283943828.0
2023-01-24,280187373.0
2023-01-25,291898675.0
2023-01-26,293003514.0
2023-01-27,292782547.0
2023-01-30,285711572.0
2023-01-31,291456739.0
2023-02-01,291235771.0
2023-02-02,294550290.0
2023-02-03,291235771.0
2023-02-06,288363187.0
2023-02-07,292782547.0
2023-02-08,289468027.0
2023-02-09,278198661.0
2023-02-10,277756725.0
2023-02-13,280850277.0
2023-02-14,280187373.0
2023-02-15,287037380.0
2023-02-16,291014803.0
2023-02-17,291677707.0
2023-02-21,283943828.0
2023-02-22,281734149.0
2023-02-23,287258348.0
2023-02-24,286595444.0
2023-02-27,286374476.0
2023-02-28,287258348.0
2023-03-01,290130931.0
2023-03-02,284164796.0
2023-03-03,270906718.0
2023-03-06,264498648.0
2023-03-07,274663174.0
2023-03-08,286595444.0
2023-03-09,278419629.0
2023-03-10,283059956.0
2023-03-13,279524469.0
2023-03-14,276651885.0
2023-03-15,269580911.0
2023-03-16,270685751.0
2023-03-17,284827700.0
2023-03-20,291014803.0
2023-03-21,296097066.0
2023-03-22,266929295.0
2023-03-23,274000270.0
2023-03-24,275105110.0
2023-03-27,273116398.0
2023-03-28,270906718.0
2023-03-29,273779302.0
2023-03-30,273337366.0
2023-03-31,274331786.0
2023-04-03,273226501.0
2023-04-04,292900578.0
2023-04-05,282731954.0
2023-04-06,283174068.0
2023-04-10,284279353.0
2023-04-11,280742440.0
2023-04-12,281184554.0
2023-04-13,278531870.0
2023-04-14,280521383.0
2023-04-17,270794874.0
2023-04-18,271900159.0
2023-04-19,254436653.0
2023-04-20,256205109.0
2023-04-21,249573398.0
2023-04-24,248468112.0
2023-04-25,243383801.0
2023-04-26,239404774.0
2023-04-27,243162744.0
2023-04-28,239846888.0
2023-05-01,231446720.0
2023-05-02,214425328.0
2023-05-03,219951754.0
2023-05-04,204698819.0
2023-05-05,202488248.0
2023-05-08,201382963.0
2023-05-09,205140933.0
2023-05-10,204919876.0
2023-05-11,205583047.0
2023-05-12,215751671.0
2023-05-15,232330949.0
2023-05-16,216414842.0
2023-05-17,222383382.0
2023-05-18,254215596.0
2023-05-19,257310394.0
2023-05-22,231667777.0
2023-05-23,229236150.0
2023-05-24,215751671.0
2023-05-25,201382963.0
2023-05-26,205361990.0
2023-05-30,196519708.0
2023-05-31,209119959.0
2023-06-01,217741184.0
2023-06-02,232109892.0
2023-06-05,231004606.0
2023-06-06,244268029.0
2023-06-07,252226082.0
2023-06-08,261510478.0
2023-06-09,259299907.0
2023-06-12,243383801.0
2023-06-13,244710143.0
2023-06-14,243825915.0
2023-06-15,233657291.0
2023-06-16,222825496.0
2023-06-20,217741184.0
2023-06-21,217078013.0
2023-06-22,196519708.0
2023-06-23,198951336.0
2023-06-26,190993282.0
2023-06-27,184582628.0
2023-06-28,186351084.0
2023-06-29,187677426.0
2023-06-30,206821514.0
2023-07-03,198866841.0
2023-07-05,195457695.0
2023-07-06,199775946.0
2023-07-07,210230660.0
2023-07-10,202957816.0
2023-07-11,199775946.0
2023-07-12,199775946.0
2023-07-13,197730459.0
2023-07-14,193184931.0
2023-07-17,195457695.0
2023-07-18,200912328.0
2023-07-19,209321555.0
2023-07-20,218185334.0
2023-07-21,214321635.0
2023-07-24,206594238.0
2023-07-25,209776107.0
2023-07-26,207957896.0
2023-07-27,203412369.0
2023-07-28,204321474.0
2023-07-31,204548751.0
2023-08-01,215230741.0
2023-08-02,207730620.0
2023-08-03,210685213.0
2023-08-04,215003464.0
2023-08-07,202957816.0
2023-08-08,208639726.0
2023-08-09,203866921.0
2023-08-10,202275987.0
2023-08-11,205457856.0
2023-08-14,202503263.0
2023-08-15,193412207.0
2023-08-16,195457695.0
2023-08-17,198866841.0
2023-08-18,201366881.0
2023-08-21,206594238.0
2023-08-22,204321474.0
2023-08-23,206139685.0
2023-08-24,195684971.0
2023-08-25,201139605.0
2023-08-28,188639403.0
2023-08-29,199094117.0
2023-08-30,195003142.0
2023-08-31,198639564.0
2023-09-01,201594157.0
2023-09-05,204548751.0
2023-09-06,198185012.0
2023-09-07,192048549.0
2023-09-08,195912248.0
2023-09-11,181821112.0
2023-09-12,192048549.0
2023-09-13,186821192.0
2023-09-14,181821112.0
2023-09-15,202503263.0
2023-09-18,203866921.0
2023-09-19,205912409.0
2023-09-20,205230580.0
2023-09-21,210685213.0
2023-09-22,224776349.0
2023-09-25,234549234.0
2023-09-26,236821998.0
2023-09-27,237276551.0
2023-09-28,232958299.0
2023-09-29,218867163.0
2023-10-02,207208244.0
2023-10-03,211885631.0
2023-10-04,201595379.0
2023-10-05,209780806.0
2023-10-06,203466334.0
2023-10-09,204167942.0
2023-10-10,210248545.0
2023-10-11,206740505.0
2023-10-12,209313068.0
2023-10-13,219603319.0
2023-10-16,219369450.0
2023-10-17,211184023.0
2023-10-18,201595379.0
2023-10-19,201595379.0
2023-10-20,196216384.0
2023-10-23,195982515.0
2023-10-24,194345429.0
2023-10-25,189434173.0
2023-10-26,189434173.0
2023-10-27,187563218.0
2023-10-30,190603520.0
2023-10-31,195514776.0
2023-11-01,194111560.0
2023-11-02,194813168.0
2023-11-03,196450254.0
2023-11-06,179143922.0
2023-11-07,159498896.0
2023-11-08,147103821.0
2023-11-09,133773268.0
2023-11-10,149442514.0
2023-11-13,166982715.0
2023-11-14,205103419.0
2023-11-15,192006736.0
2023-11-16,181248746.0
2023-11-17,178910052.0
2023-11-20,182184223.0
2023-11-21,165579499.0
2023-11-22,170023017.0
2023-11-24,188732565.0
2023-11-27,191305128.0
2023-11-28,192006736.0
2023-11-29,200659902.0
2023-11-30,211417892.0
2023-12-01,209313068.0
2023-12-04,207208244.0
2023-12-05,209780806.0
2023-12-06,205571158.0
2023-12-07,207208244.0
2023-12-08,206974374.0
2023-12-11,202296987.0
2023-12-12,202764726.0
2023-12-13,211417892.0
2023-12-14,214224324.0
2023-12-15,213990455.0
2023-12-18,217966234.0
2023-12-19,222175882.0
2023-12-20,237845128.0
2023-12-21,243457993.0
2023-12-22,245328948.0
2023-12-26,251409551.0
2023-12-27,237143520.0
2023-12-28,233401611.0
2023-12-29,257022415.0
2024-01-02,267416525.0
2024-01-03,253031005.0
2024-01-04,236076644.0
2024-01-05,229911421.0
2024-01-08,222204893.0
2024-01-09,213470828.0
2024-01-10,200369730.0
2024-01-11,193947623.0
2024-01-12,188809938.0
2024-01-16,173910650.0
2024-01-17,176222609.0
2024-01-18,171855576.0
2024-01-19,172369345.0
2024-01-22,168259196.0
2024-01-23,168772965.0
2024-01-24,167231659.0
2024-01-25,174681303.0
2024-01-26,191378781.0
2024-01-29,179305220.0
2024-01-30,175708840.0
2024-01-31,171598692.0
2024-02-01,167488544.0
2024-02-02,167231659.0
2024-02-05,159782015.0
2024-02-06,155928751.0
2024-02-07,155928751.0
2024-02-08,156442520.0
2024-02-09,154130562.0
2024-02-12,152332372.0
2024-02-13,152332372.0
2024-02-14,157470057.0
2024-02-15,165176585.0
2024-02-16,159525131.0
2024-02-20,147708455.0
2024-02-21,146167149.0
2024-02-22,153616793.0
2024-02-23,149763529.0
2024-02-26,152589256.0
2024-02-27,150277297.0
2024-02-28,150791066.0
2024-02-29,152332372.0
2024-03-01,146167149.0
2024-03-04,141543232.0
2024-03-05,147194686.0
2024-03-06,150020413.0
2024-03-07,148735992.0
2024-03-08,148479108.0
2024-03-11,149506645.0
2024-03-12,147194686.0
2024-03-13,151818603.0
2024-03-14,145139612.0
2024-03-15,142570769.0
2024-03-18,139488158.0
2024-03-19,134093588.0
2024-03-20,141800117.0
2024-03-21,134607357.0
2024-03-22,136148663.0
2024-03-25,131524746.0
2024-03-26,121506259.0
2024-03-27,127671482.0
2024-03-28,131267861.0
2024-04-01,128442135.0
2024-04-02,135891778.0
2024-04-03,137689968.0
2024-04-04,140772579.0
2024-04-05,148992876.0
2024-04-08,156185636.0
2024-04-09,154130562.0
2024-04-10,145653381.0
2024-04-11,145139612.0
2024-04-12,140001927.0
2024-04-15,131524746.0
2024-04-16,135891778.0
2024-04-17,131524746.0
2024-04-18,124075102.0
2024-04-19,135121126.0
2024-04-22,136919315.0
2024-04-23,140001927.0
2024-04-24,127928366.0
2024-04-25,119451185.0
2024-04-26,127414597.0
2024-04-29,129212787.0
2024-04-30,133066051.0
2024-05-01,137176200.0
2024-05-02,146937802.0
2024-05-03,147194686.0
2024-05-06,155928751.0
2024-05-07,162093974.0
2024-05-08,179818989.0
2024-05-09,185727327.0
2024-05-10,182130947.0
2024-05-13,171598692.0
2024-05-14,176222609.0
2024-05-15,169800502.0
2024-05-16,164662817.0
2024-05-17,165947238.0
2024-05-20,169286733.0
2024-05-21,174167535.0
2024-05-22,179048336.0
2024-05-23,189837475.0
2024-05-24,198314656.0
2024-05-28,211415754.0
2024-05-29,207305605.0
2024-05-30,203452341.0
2024-05-31,185984211.0
2024-06-03,166974775.0
2024-06-04,161323321.0
2024-06-05,160295784.0
2024-06-06,165433469.0
2024-06-07,156699404.0
2024-06-10,159011363.0
2024-06-11,162350858.0
2024-06-12,168002312.0
2024-06-13,158240710.0
2024-06-14,148222223.0
2024-06-17,151047950.0
2024-06-18,144368959.0
2024-06-20,142313885.0
2024-06-21,134093588.0
2024-06-24,133579820.0
2024-06-25,136148663.0
2024-06-26,137176200.0
2024-06-27,141543232.0
2024-06-28,132552283.0
2024-07-01,126643945.0
2024-07-02,128442135.0
2024-07-03,129469672.0
2024-07-05,129983440.0
2024-07-08,135378010.0
2024-07-09,143855191.0
2024-07-10,142827654.0
2024-07-11,145139612.0
2024-07-12,144625844.0
2024-07-15,145910265.0
2024-07-16,144112075.0
2024-07-17,139231274.0
2024-07-18,137689968.0
2024-07-19,129469672.0
2024-07-22,131524746.0
2024-07-23,138974390.0
2024-07-24,137433084.0
2024-07-25,139488158.0
2024-07-26,140258811.0
2024-07-29,128955903.0
2024-07-30,129726556.0
2024-07-31,140515695.0
2024-08-01,129212787.0
2024-08-02,120478722.0
2024-08-05,108662046.0
2024-08-06,108148277.0
2024-08-07,109175814.0
2024-08-08,116625458.0
2024-08-09,115854805.0
