,KEY
2023-03-06,16815793499
2023-03-07,16259899500
2023-03-08,16037541899
2023-03-09,14888694300
2023-03-10,14508833400
2023-03-13,10543456200
2023-03-14,11275383300
2023-03-15,10886257500
2023-03-16,11377297200
2023-03-17,10682429700
2023-03-20,10812138300
2023-03-21,11822012400
2023-03-22,11164204500
2023-03-23,10441542300
2023-03-24,10988171400
2023-03-27,11571860100
2023-03-28,11460681300
2023-03-29,11738628300
2023-03-30,11469946200
2023-03-31,11602797320
2023-04-03,11463786170
2023-04-04,10870671930
2023-04-05,10713125960
2023-04-06,11037485310
2023-04-10,11232100920
2023-04-11,11352577250
2023-04-12,11167229050
2023-04-13,11389646890
2023-04-14,11204298690
2023-04-17,11408181710
2023-04-18,11204298690
2023-04-19,11473053580
2023-04-20,11157961640
2023-04-21,10740928190
2023-04-24,10314627330
2023-04-25,9712245680
2023-04-26,9786384960
2023-04-27,10147813950
2023-04-28,10435103660
2023-05-01,9934663520
2023-05-02,8998655110
2023-05-03,8831841730
2023-05-04,8275797130
2023-05-05,9109864030
2023-05-08,8970852880
2023-05-09,9007922520
2023-05-10,8637226120
2023-05-11,8424075690
2023-05-12,8331401590
2023-05-15,8887446190
2023-05-16,8683563170
2023-05-17,9434223380
2023-05-18,9313747050
2023-05-19,9100596620
2023-05-22,9526897480
2023-05-23,9693710860
2023-05-24,9452758200
2023-05-25,9369351510
2023-05-26,9165468490
2023-05-30,9202538130
2023-05-31,8655760940
2023-06-01,8915248420
2023-06-02,9526897480
2023-06-05,9387886330
2023-06-06,9841989420
2023-06-07,10212685820
2023-06-08,10175616180
2023-06-09,9897593880
2023-06-12,9471293020
2023-06-13,9712245680
2023-06-14,9184003310
2023-06-15,9341549280
2023-06-16,9202538130
2023-06-20,9128398850
2023-06-21,9119131440
2023-06-22,8859643960
2023-06-23,8665028350
2023-06-26,8665028350
2023-06-27,8794772090
2023-06-28,8627958710
2023-06-29,8646493530
2023-06-30,8566690440
2023-07-03,8872643670
2023-07-05,8826287120
2023-07-06,8742845330
2023-07-07,8891186290
2023-07-10,8807744500
2023-07-11,9197139520
2023-07-12,9484550130
2023-07-13,9836859910
2023-07-14,9419650960
2023-07-17,9540177990
2023-07-18,9929573010
2023-07-19,10578564710
2023-07-20,11014316280
2023-07-21,10597107330
2023-07-24,11023587590
2023-07-25,10773262220
2023-07-26,11514967020
2023-07-27,11366626060
2023-07-28,11654036670
2023-07-31,11412982610
2023-08-01,11116300690
2023-08-02,11032858900
2023-08-03,11162657240
2023-08-04,11051401520
2023-08-07,11171928550
2023-08-08,11069944140
2023-08-09,10671277810
2023-08-10,10717634360
2023-08-11,10717634360
2023-08-14,10216983620
2023-08-15,9864673840
2023-08-16,9762689430
2023-08-17,9994472180
2023-08-18,10040828730
2023-08-21,10096456590
2023-08-22,9679247640
2023-08-23,9966658250
2023-08-24,10077913970
2023-08-25,10087185280
2023-08-28,10105727900
2023-08-29,10393138510
2023-08-30,10318968030
2023-08-31,10504394230
2023-09-01,10717634360
2023-09-05,10634192570
2023-09-06,10281882790
2023-09-07,10096456590
2023-09-08,10430223750
2023-09-11,10393138510
2023-09-12,10912331870
2023-09-13,10597107330
2023-09-14,10801076150
2023-09-15,10865975320
2023-09-18,10541479470
2023-09-19,10411681130
2023-09-20,10235526240
2023-09-21,9938844320
2023-09-22,9836859910
2023-09-25,9855402530
2023-09-26,9669976330
2023-09-27,9549449300
2023-09-28,9753418120
2023-09-29,9975929560
2023-10-02,9692552650
2023-10-03,9340096190
2023-10-04,9507049250
2023-10-05,9553425100
2023-10-06,9469948570
2023-10-09,9469948570
2023-10-10,9701827820
2023-10-11,9794579520
2023-10-12,9757478840
2023-10-13,9701827820
2023-10-16,9942982240
2023-10-17,10276888360
2023-10-18,9905881560
2023-10-19,9794579520
2023-10-20,9173143130
2023-10-23,9182418300
2023-10-24,9098941770
2023-10-25,9098941770
2023-10-26,9432847890
2023-10-27,9200968640
2023-10-30,9349371360
2023-10-31,9479223740
2023-11-01,9414297550
2023-11-02,10193411830
2023-11-03,10564418630
2023-11-06,10453116590
2023-11-07,10480942100
2023-11-08,10462391760
2023-11-09,10156311150
2023-11-10,10156311150
2023-11-13,10063559450
2023-11-14,11056002640
2023-11-15,11306432230
2023-11-16,11204405360
2023-11-17,11427009440
2023-11-20,11362083250
2023-11-21,11139479170
2023-11-22,11158029510
2023-11-24,11167304680
2023-11-27,10907599920
2023-11-28,11065277810
2023-11-29,11538311480
2023-11-30,11491935630
2023-12-01,12261774740
2023-12-04,12465828480
2023-12-05,12002069980
2023-12-06,12020620320
2023-12-07,12159747870
2023-12-08,12298875420
2023-12-11,12215398890
2023-12-12,12076271340
2023-12-13,12948137320
2023-12-14,13699426090
2023-12-15,13282043440
2023-12-18,13087264870
2023-12-19,13319144120
2023-12-20,13059439360
2023-12-21,13244942760
2023-12-22,13254217930
2023-12-26,13402620650
2023-12-27,13467546840
2023-12-28,13486097180
2023-12-29,13356244800
2024-01-02,13582800120
2024-01-03,13183032560
2024-01-04,13322486360
2024-01-05,13610690880
2024-01-08,13666472400
2024-01-09,13564206280
2024-01-10,13443346320
2024-01-11,13378267880
2024-01-12,13201626400
2024-01-16,12941312640
2024-01-17,12866937280
2024-01-18,12271934400
2024-01-19,12959906480
2024-01-22,13201626400
2024-01-23,13396861720
2024-01-24,13424752480
2024-01-25,13517721680
2024-01-26,13638581640
2024-01-29,13824520040
2024-01-30,13945380000
2024-01-31,13508424760
2024-02-01,13173735640
2024-02-02,13359674040
2024-02-05,13220220240
2024-02-06,12922718800
2024-02-07,12922718800
2024-02-08,12894828040
2024-02-09,12913421880
2024-02-12,13136547960
2024-02-13,12578732760
2024-02-14,12885531120
2024-02-15,13201626400
2024-02-16,13080766440
2024-02-20,13192329480
2024-02-21,13257407920
2024-02-22,13341080200
2024-02-23,13257407920
2024-02-26,12718186560
2024-02-27,13145844880
2024-02-28,12941312640
2024-02-29,13266704840
2024-03-01,13192329480
2024-03-04,13554909360
2024-03-05,13963973840
2024-03-06,13936083080
2024-03-07,13917489240
2024-03-08,13871004640
2024-03-11,13871004640
2024-03-12,13768738520
2024-03-13,13880301560
2024-03-14,13406158640
2024-03-15,13461940160
2024-03-18,13424752480
2024-03-19,13471237080
2024-03-20,13982567680
2024-03-21,14280069120
2024-03-22,13973270760
2024-03-25,14122021480
2024-03-26,14001161520
2024-03-27,14540382880
2024-03-28,14698430520
2024-04-01,14400929080
2024-04-02,14187099920
2024-04-03,14168506080
2024-04-04,14019755360
2024-04-05,14001161520
2024-04-08,14363741400
2024-04-09,14438116760
2024-04-10,13796629280
2024-04-11,13685066240
2024-04-12,13582800120
2024-04-15,13415455560
2024-04-16,13220220240
2024-04-17,13415455560
2024-04-18,13368970960
2024-04-19,13601393960
2024-04-22,13610690880
2024-04-23,13685066240
2024-04-24,13880301560
2024-04-25,13582800120
2024-04-26,13666472400
2024-04-29,13694363160
2024-04-30,13471237080
2024-05-01,13675769320
2024-05-02,13824520040
2024-05-03,13880301560
2024-05-06,14066239960
2024-05-07,13880301560
2024-05-08,13963973840
2024-05-09,14019755360
2024-05-10,14019755360
2024-05-13,13833816960
2024-05-14,14047646120
2024-05-15,14475304440
2024-05-16,14252178360
2024-05-17,14317256800
2024-05-20,14159209160
2024-05-21,14242881440
2024-05-22,13973270760
2024-05-23,13443346320
2024-05-24,13461940160
2024-05-28,13192329480
2024-05-29,12941312640
2024-05-30,13006391080
2024-05-31,13359674040
2024-06-03,13127251040
2024-06-04,12894828040
2024-06-05,12885531120
2024-06-06,12950609560
2024-06-07,12950609560
2024-06-10,12708889640
2024-06-11,12476466640
2024-06-12,12764671160
2024-06-13,12680998880
2024-06-14,12420685120
2024-06-17,12606623520
2024-06-18,12625217360
2024-06-20,12680998880
2024-06-21,12643811200
2024-06-24,12941312640
2024-06-25,12690295800
2024-06-26,12578732760
2024-06-27,12662405040
2024-06-28,13210923320
2024-07-01,13220220240
2024-07-02,13415455560
2024-07-03,13266704840
2024-07-05,12969203400
2024-07-08,13043578760
2024-07-09,13285298680
2024-07-10,13638581640
2024-07-11,14066239960
2024-07-12,14140615320
2024-07-15,14410226000
2024-07-16,14898298740
2024-07-17,15103278460
2024-07-18,14497656560
2024-07-19,14525608340
2024-07-22,14693319020
2024-07-23,14777174360
2024-07-24,14711953540
2024-07-25,15028740380
2024-07-26,15336209960
2024-07-29,15103278460
2024-07-30,15140547500
2024-07-31,15028740380
2024-08-01,14180869720
2024-08-02,13463440700
2024-08-05,13155971120
2024-08-06,13286412760
2024-08-07,13211874680
2024-08-08,13547296040
2024-08-09,13612516860
