,X
2023-03-07,6585808040
2023-03-08,6729027200
2023-03-09,6549434920
2023-03-10,6185703720
2023-03-13,6092497600
2023-03-14,6149330600
2023-03-15,5555994080
2023-03-16,5574180640
2023-03-17,5449148040
2023-03-20,5662840120
2023-03-21,5878805520
2023-03-22,5728766400
2023-03-23,5683300000
2023-03-24,5683300000
2023-03-27,5796966000
2023-03-28,5856072320
2023-03-29,5935638520
2023-03-30,5937911840
2023-03-31,5886541800
2023-04-03,5938415540
2023-04-04,5597853160
2023-04-05,5532447140
2023-04-06,5593342400
2023-04-10,5733175960
2023-04-11,5868498760
2023-04-12,5818880400
2023-04-13,5927138640
2023-04-14,5814369640
2023-04-17,5922627880
2023-04-18,6012843080
2023-04-19,5854966480
2023-04-20,5812114260
2023-04-21,5640705380
2023-04-24,5690323740
2023-04-25,5453508840
2023-04-26,5295632240
2023-04-27,5352016740
2023-04-28,5160309440
2023-05-01,5162564820
2023-05-02,5090392660
2023-05-03,4905451500
2023-05-04,4727276480
2023-05-05,4889663840
2023-05-08,4869365420
2023-05-09,4869365420
2023-05-10,4817491680
2023-05-11,4783660980
2023-05-12,4765617940
2023-05-15,4835534720
2023-05-16,4731787240
2023-05-17,4939282200
2023-05-18,5000177460
2023-05-19,4921239160
2023-05-22,4894174600
2023-05-23,4873876180
2023-05-24,4785916360
2023-05-25,4844556240
2023-05-26,4896429980
2023-05-30,4799448640
2023-05-31,4718254960
2023-06-01,4691190400
2023-06-02,4950559100
2023-06-05,4943792960
2023-06-06,5103924940
2023-06-07,5135500260
2023-06-08,5126478740
2023-06-09,5040774300
2023-06-12,5079115760
2023-06-13,5385847440
2023-06-14,5313675280
2023-06-15,5381336680
2023-06-16,5279844580
2023-06-20,5293376860
2023-06-21,5275333820
2023-06-22,5282099960
2023-06-23,5261801540
2023-06-26,5388102820
2023-06-27,5570788600
2023-06-28,5514404100
2023-06-29,5636194620
2023-06-30,5579956090
2023-07-03,5622346800
2023-07-05,5345691640
2023-07-06,5169435530
2023-07-07,5374695810
2023-07-10,5408162160
2023-07-11,5495174670
2023-07-12,5593342630
2023-07-13,5582187180
2023-07-14,5468401590
2023-07-17,5490712490
2023-07-18,5577725000
2023-07-19,5497405760
2023-07-20,5504099030
2023-07-21,5403699980
2023-07-24,5513023390
2023-07-25,5689279500
2023-07-26,5729439120
2023-07-27,5584418270
2023-07-28,5504099030
2023-07-31,5689279500
2023-08-01,5740594570
2023-08-02,5463939410
2023-08-03,5412624340
2023-08-04,5379157990
2023-08-07,5428241970
2023-08-08,5332305100
2023-08-09,5267603490
2023-08-10,5019952500
2023-08-11,5069036480
2023-08-14,6934227720
2023-08-15,6744585070
2023-08-16,6838290850
2023-08-17,6851677390
2023-08-18,6914147910
2023-08-21,7123870370
2023-08-22,7143950180
2023-08-23,6987773880
2023-08-24,6793669050
2023-08-25,6757971610
2023-08-28,6675421280
2023-08-29,6887374830
2023-08-30,6856139570
2023-08-31,6936458810
2023-09-01,6925303360
2023-09-05,6956538620
2023-09-06,6920841180
2023-09-07,6876219380
2023-09-08,6862832840
2023-09-11,6820442130
2023-09-12,6749047250
2023-09-13,6755740520
2023-09-14,6880681560
2023-09-15,6844984120
2023-09-18,6811517770
2023-09-19,7063630940
2023-09-20,7010084780
2023-09-21,6967694070
2023-09-22,7139488000
2023-09-25,7150643449
2023-09-26,7043551130
2023-09-27,7161798900
2023-09-28,7195265250
2023-09-29,7246580319
2023-10-02,7311970100
2023-10-03,7338745700
2023-10-04,7276269300
2023-10-05,7363290000
2023-10-06,7378909100
2023-10-09,7365521300
2023-10-10,7381140400
2023-10-11,7481548900
2023-10-12,7490474100
2023-10-13,7419072500
2023-10-16,7363290000
2023-10-17,7407916000
2023-10-18,7242799800
2023-10-19,7144622600
2023-10-20,7104459200
2023-10-23,7064295800
2023-10-24,7247262399
2023-10-25,7229412000
2023-10-26,7267344100
2023-10-27,7494936700
2023-10-30,7557413099
2023-10-31,7561875700
2023-11-01,7642202500
2023-11-02,7639971200
2023-11-03,7639971200
2023-11-06,7700216300
2023-11-07,7626583400
2023-11-08,7617658200
2023-11-09,7581957399
2023-11-10,7664515500
2023-11-13,7604270400
2023-11-14,7675672000
2023-11-15,7666746800
2023-11-16,7682365900
2023-11-17,7626583400
2023-11-20,7610964300
2023-11-21,7657821600
2023-11-22,7742611000
2023-11-24,7776080500
2023-11-27,7769386600
2023-11-28,7903264600
2023-11-29,7938965400
2023-11-30,8010367000
2023-12-01,8086231200
2023-12-04,8150938900
2023-12-05,8079537300
2023-12-06,7990285300
2023-12-07,8017060900
2023-12-08,8010367000
2023-12-11,8063918200
2023-12-12,8119700700
2023-12-13,8610586700
2023-12-14,8670831800
2023-12-15,8775702900
2023-12-18,11065016700
2023-12-19,10795029400
2023-12-20,10670076600
2023-12-21,10745940800
2023-12-22,10703546100
2023-12-26,10788335500
2023-12-27,10846349300
2023-12-28,10857505800
2023-12-29,10855274500
2024-01-02,10747788040
2024-01-03,10723137150
2024-01-04,10734342100
2024-01-05,10835186650
2024-01-08,10866560510
2024-01-09,10846391600
2024-01-10,10819499720
2024-01-11,10696245270
2024-01-12,10622292600
2024-01-16,10584195770
2024-01-17,10581954780
2024-01-18,10633497550
2024-01-19,10718655170
2024-01-22,10736583090
2024-01-23,10803812790
2024-01-24,10839668630
2024-01-25,10841909620
2024-01-26,10826222690
2024-01-29,10812776750
2024-01-30,10794848830
2024-01-31,10537134980
2024-02-01,10449736370
2024-02-02,10274939150
2024-02-05,10196504500
2024-02-06,10216673410
2024-02-07,10324240930
2024-02-08,10389229640
2024-02-09,10373542710
2024-02-12,10243565290
2024-02-13,10218914400
2024-02-14,10227878360
2024-02-15,10259252220
2024-02-16,10308554000
2024-02-20,10259252220
2024-02-21,10346650830
2024-02-22,10425085480
2024-02-23,10590918740
2024-02-26,10678317350
2024-02-27,10617810620
2024-02-28,10646943490
2024-02-29,10608846660
2024-03-01,10622292600
2024-03-04,10687281310
2024-03-05,10702968240
2024-03-06,10577472800
2024-03-07,10660389430
2024-03-08,10631256560
2024-03-11,10555062900
2024-03-12,10496797160
2024-03-13,9156685140
2024-03-14,8574027740
2024-03-15,8706246150
2024-03-18,8710728130
2024-03-19,8907935250
2024-03-20,8894489310
2024-03-21,8975164950
2024-03-22,8887766340
2024-03-25,9019984750
2024-03-26,9118588310
2024-03-27,9192540980
2024-03-28,9138757220
2024-04-01,9374061170
2024-04-02,9277698600
2024-04-03,9385266120
2024-04-04,9210468900
2024-04-05,9237360780
2024-04-08,9087214450
2024-04-09,9396471070
2024-04-10,9548858390
2024-04-11,9463700770
2024-04-12,9262011670
2024-04-15,9147721180
2024-04-16,9031189700
2024-04-17,8768993870
2024-04-18,8726415060
2024-04-19,8647980410
2024-04-22,8704005160
2024-04-23,8502316059
2024-04-24,8202023400
2024-04-25,8329759830
2024-04-26,8385784580
2024-04-29,8282699040
2024-04-30,8179613500
2024-05-01,8287181019
2024-05-02,8302867949
2024-05-03,8172890530
2024-05-06,8524725960
2024-05-07,8544894870
2024-05-08,8594196650
2024-05-09,8565063780
2024-05-10,8520243980
2024-05-13,8509039030
2024-05-14,8515762000
2024-05-15,8567304769
2024-05-16,8370097650
2024-05-17,8047395089
2024-05-20,8235638250
2024-05-21,8103419839
2024-05-22,8116865780
2024-05-23,8051877070
2024-05-24,8047395089
2024-05-28,8251325180
2024-05-29,8318554879
2024-05-30,8542653879
2024-05-31,8594196650
2024-06-03,8679354270
2024-06-04,8535930910
2024-06-05,8598678630
2024-06-06,8587473680
2024-06-07,8576268730
2024-06-10,8526966949
2024-06-11,8345446760
2024-06-12,8345446760
2024-06-13,8237879240
2024-06-14,8170649540
2024-06-17,8262530129
2024-06-18,8307349930
2024-06-20,8296144980
2024-06-21,8213228350
2024-06-24,8128070730
2024-06-25,7890525790
2024-06-26,8332000820
2024-06-27,8246843199
2024-06-28,8470942199
2024-07-01,8558340809
2024-07-02,8591955660
2024-07-03,8782439810
2024-07-05,8672631300
2024-07-08,8784680800
2024-07-09,8692800210
2024-07-10,8556099820
2024-07-11,8679354270
2024-07-12,8807090700
2024-07-15,8641257440
2024-07-16,8560581800
2024-07-17,8547135860
2024-07-18,8479906160
2024-07-19,8556099820
2024-07-22,8538171900
2024-07-23,8847428520
2024-07-24,8872079410
2024-07-25,9105142370
2024-07-26,9132034250
2024-07-29,9202621560
2024-07-30,9047445390
2024-07-31,9240853370
2024-08-01,9144149380
2024-08-02,9060938970
2024-08-05,8728097330
2024-08-06,8964234980
2024-08-07,9227359790
2024-08-08,9402776330
2024-08-09,9303823410
