,BLK
2023-03-06,103196092627
2023-03-07,101137837348
2023-03-08,101092864545
2023-03-09,97632956909
2023-03-10,95196930085
2023-03-13,93808769569
2023-03-14,95616676245
2023-03-15,94703728346
2023-03-16,95489253304
2023-03-17,95448777781
2023-03-20,96475656781
2023-03-21,99262471467
2023-03-22,97189225253
2023-03-23,97707911580
2023-03-24,96673537113
2023-03-27,97189225253
2023-03-28,96877413820
2023-03-29,98523418406
2023-03-30,99096072096
2023-03-31,100103458055
2023-04-03,99698029475
2023-04-04,98605915588
2023-04-05,98146629337
2023-04-06,98200487008
2023-04-10,98712134884
2023-04-11,100187236654
2023-04-12,99632203432
2023-04-13,100344321528
2023-04-14,103426177153
2023-04-17,104477897787
2023-04-18,103830109687
2023-04-19,104011131304
2023-04-20,104181680595
2023-04-21,101871784923
2023-04-24,100861953589
2023-04-25,98695678373
2023-04-26,97343252410
2023-04-27,99140004160
2023-04-28,100414635710
2023-05-01,99183389506
2023-05-02,97461440077
2023-05-03,96107518067
2023-05-04,94499268165
2023-05-05,96417199676
2023-05-08,96216729455
2023-05-09,95084222315
2023-05-10,94128248653
2023-05-11,96049172256
2023-05-12,96509954554
2023-05-15,96457592929
2023-05-16,94823910238
2023-05-17,97338764270
2023-05-18,100134875029
2023-05-19,99741414821
2023-05-22,100443060592
2023-05-23,98967958822
2023-05-24,97991040510
2023-05-25,98816858133
2023-05-26,100579200816
2023-05-30,100770694758
2023-05-31,98372532347
2023-06-01,100061568755
2023-06-02,102009421194
2023-06-05,101206044266
2023-06-06,102467211398
2023-06-07,101466356343
2023-06-08,101817927252
2023-06-09,102389416984
2023-06-12,102087215607
2023-06-13,103091062755
2023-06-14,103593734352
2023-06-15,106397325343
2023-06-16,105139150304
2023-06-20,103369327389
2023-06-21,103083582523
2023-06-22,101638401681
2023-06-23,101798478648
2023-06-26,101756589349
2023-06-27,102425322098
2023-06-28,102512092791
2023-06-29,102959410670
2023-06-30,103087165014
2023-07-03,103451103843
2023-07-05,103339237400
2023-07-06,101519543252
2023-07-07,102037111997
2023-07-10,103837415961
2023-07-11,105930064231
2023-07-12,108286717308
2023-07-13,110345059868
2023-07-14,108589502481
2023-07-17,108565637640
2023-07-18,110215294793
2023-07-19,111463724303
2023-07-20,111997700127
2023-07-21,112046921362
2023-07-24,112847885097
2023-07-25,111272805573
2023-07-26,110846221535
2023-07-27,108744623950
2023-07-28,110127293191
2023-07-31,110203362373
2023-08-01,109220429223
2023-08-02,107009948299
2023-08-03,105925589573
2023-08-04,105941996652
2023-08-07,106280579087
2023-08-08,103958231720
2023-08-09,103228862509
2023-08-10,103962706378
2023-08-11,103753889017
2023-08-14,103354152925
2023-08-15,100354640687
2023-08-16,100268130637
2023-08-17,100530643892
2023-08-18,99971311674
2023-08-21,100171179720
2023-08-22,99313536986
2023-08-23,101242114472
2023-08-24,100405353475
2023-08-25,100822988197
2023-08-28,101276420182
2023-08-29,103070757935
2023-08-30,103783720068
2023-08-31,104489224439
2023-09-01,105331951647
2023-09-05,103801618699
2023-09-06,103540596998
2023-09-07,103075232593
2023-09-08,103009604279
2023-09-11,103801618699
2023-09-12,104011927613
2023-09-13,103995520535
2023-09-14,105424427906
2023-09-15,104022368481
2023-09-18,103646497231
2023-09-19,102762006551
2023-09-20,101944635737
2023-09-21,99759511208
2023-09-22,98457385805
2023-09-25,98077039897
2023-09-26,96461688453
2023-09-27,95965001444
2023-09-28,96240938671
2023-09-29,96427382744
2023-10-02,95620048000
2023-10-03,93007389000
2023-10-04,94652011000
2023-10-05,95212610000
2023-10-06,96396262000
2023-10-09,95706294000
2023-10-10,95457965000
2023-10-11,95565029000
2023-10-12,94598479000
2023-10-13,93333042000
2023-10-16,94491415000
2023-10-17,94588070000
2023-10-18,91701803000
2023-10-19,92567237000
2023-10-20,91425221000
2023-10-23,91410351000
2023-10-24,91062393000
2023-10-25,90510716000
2023-10-26,90271309000
2023-10-27,88934496000
2023-10-30,90278744000
2023-10-31,91046036000
2023-11-01,91630427000
2023-11-02,95835663000
2023-11-03,97840139000
2023-11-06,97133814000
2023-11-07,96445333000
2023-11-08,97391065000
2023-11-09,96925634000
2023-11-10,98885500000
2023-11-13,98357615000
2023-11-14,103695945000
2023-11-15,105404508000
2023-11-16,106305630000
2023-11-17,106597082000
2023-11-20,107200804000
2023-11-21,107753968000
2023-11-22,108125718000
2023-11-24,108565870000
2023-11-27,108652116000
2023-11-28,109556212000
2023-11-29,111123510000
2023-11-30,111707901000
2023-12-01,112469245000
2023-12-04,112481141000
2023-12-05,112164410000
2023-12-06,110494509000
2023-12-07,110846928000
2023-12-08,110741351000
2023-12-11,111883367000
2023-12-12,112906423000
2023-12-13,115009041000
2023-12-14,120020231000
2023-12-15,121785300000
2023-12-18,118430628000
2023-12-19,119165206000
2023-12-20,117358501000
2023-12-21,118826170000
2023-12-22,119319854000
2023-12-26,119942907000
2023-12-27,120930275000
2023-12-28,121102767000
2023-12-29,120714660000
2024-01-02,119004610000
2024-01-03,116603105000
2024-01-04,116870765000
2024-01-05,116406821000
2024-01-08,118542153000
2024-01-09,118145124000
2024-01-10,117823932000
2024-01-11,117861107000
2024-01-12,118900520000
2024-01-16,117678206000
2024-01-17,117090841000
2024-01-18,118255162000
2024-01-19,119768928000
2024-01-22,118070774000
2024-01-23,117853671999
2024-01-24,116841025000
2024-01-25,117541402000
2024-01-26,117071510000
2024-01-29,117279690000
2024-01-30,116243251000
2024-01-31,115139896999
2024-02-01,116719091000
2024-02-02,117175600000
2024-02-05,116457379000
2024-02-06,117172626000
2024-02-07,118171890000
2024-02-08,117948840000
2024-02-09,118545127000
2024-02-12,119221712000
2024-02-13,115699009000
2024-02-14,116788980000
2024-02-15,118670035000
2024-02-16,118067800000
2024-02-20,118678957000
2024-02-21,119770415000
2024-02-22,120958528000
2024-02-23,120980833000
2024-02-26,119856661000
2024-02-27,119040298000
2024-02-28,120396442000
2024-02-29,120646258000
2024-03-01,121165221000
2024-03-04,124085689000
2024-03-05,122965978000
2024-03-06,123480480000
2024-03-07,123673790000
2024-03-08,124331044000
2024-03-11,122701292000
2024-03-12,123360033000
2024-03-13,122824713000
2024-03-14,120268560000
2024-03-15,119334724000
2024-03-18,118997175000
2024-03-19,119302010000
2024-03-20,121620243000
2024-03-21,125214321999
2024-03-22,122652221000
2024-03-25,121370427000
2024-03-26,121963740000
2024-03-27,124182344000
2024-03-28,123971190000
2024-04-01,122940699000
2024-04-02,121426933000
2024-04-03,121160760000
2024-04-04,117783783000
2024-04-05,118597171999
2024-04-08,119453684000
2024-04-09,119539930000
2024-04-10,116528755000
2024-04-11,116872252000
2024-04-12,113517580000
2024-04-15,113456613000
2024-04-16,111475929000
2024-04-17,112088573000
2024-04-18,111123510000
2024-04-19,111522026000
2024-04-22,113028357000
2024-04-23,113996394000
2024-04-24,113428360000
2024-04-25,112662555000
2024-04-26,113440256000
2024-04-29,113202336000
2024-04-30,112214968000
2024-05-01,111759946000
2024-05-02,112565900000
2024-05-03,113593417000
2024-05-06,115188968000
2024-05-07,116122804000
2024-05-08,115737671000
2024-05-09,117343631000
2024-05-10,118464829000
2024-05-13,117522071000
2024-05-14,119400152000
2024-05-15,121294590000
2024-05-16,120106477000
2024-05-17,120777114000
2024-05-20,119731753000
2024-05-21,119693091000
2024-05-22,118902007000
2024-05-23,116662585000
2024-05-24,116268530000
2024-05-28,114708667000
2024-05-29,112503446000
2024-05-30,113288582000
2024-05-31,114800861000
2024-06-03,115594919000
2024-06-04,116772623000
2024-06-05,117306456000
2024-06-06,115767411000
2024-06-07,114304203000
2024-06-10,113929479000
2024-06-11,112659581000
2024-06-12,114515357000
2024-06-13,114455877000
2024-06-14,114399371000
2024-06-17,116146596000
2024-06-18,116528755000
2024-06-20,116406821000
2024-06-21,117116120000
2024-06-24,118803865000
2024-06-25,118125793000
2024-06-26,117093815000
2024-06-27,116154031000
2024-06-28,117074484000
2024-07-01,116323549000
2024-07-02,117343631000
2024-07-03,117342144000
2024-07-05,117562220000
2024-07-08,117501253000
2024-07-09,119299036000
2024-07-10,120744400000
2024-07-11,122658169000
2024-07-12,122870748000
2024-07-15,122127264000
2024-07-16,125240696000
2024-07-17,124817756000
2024-07-18,123023600000
2024-07-19,123275880000
2024-07-22,125136816000
2024-07-23,125351996000
2024-07-24,122823260000
2024-07-25,124142536000
2024-07-26,127060080000
2024-07-29,127943060000
2024-07-30,129492356000
2024-07-31,130072600000
2024-08-01,128417940000
2024-08-02,125549368000
2024-08-05,123284784000
2024-08-06,124834583232
2024-08-07,124668327128
2024-08-08,126893486948
2024-08-09,127098338219
