,VNO
2023-03-03,3743364190
2023-03-06,3793250130
2023-03-07,3578356849
2023-03-08,3599462440
2023-03-09,3430617720
2023-03-10,3282878590
2023-03-13,3282878590
2023-03-14,3110196490
2023-03-15,3083334830
2023-03-16,2935595700
2023-03-17,2724539800
2023-03-20,2759076220
2023-03-21,2856929410
2023-03-22,2686166000
2023-03-23,2486622240
2023-03-24,2605581020
2023-03-27,2690003380
2023-03-28,2720702420
2023-03-29,2835823820
2023-03-30,2879953690
2023-03-31,2942863160
2023-04-03,2969668680
2023-04-04,2912228280
2023-04-05,2937119120
2023-04-06,2940948480
2023-04-10,2935204440
2023-04-11,2998388880
2023-04-12,2835641080
2023-04-13,2831811720
2023-04-14,2776286000
2023-04-17,2933289760
2023-04-18,2916057640
2023-04-19,3094122880
2023-04-20,2937119120
2023-04-21,2917972320
2023-04-24,2935204440
2023-04-25,2854787880
2023-04-26,2858617240
2023-04-27,2835641080
2023-04-28,2873934680
2023-05-01,2810750240
2023-05-02,2667149240
2023-05-03,2575244600
2023-05-04,2600135440
2023-05-05,2720760280
2023-05-08,2640343720
2023-05-09,2630770320
2023-05-10,2594391400
2023-05-11,2533121640
2023-05-12,2448875720
2023-05-15,2481425280
2023-05-16,2370373840
2023-05-17,2494828040
2023-05-18,2519718880
2023-05-19,2513974840
2023-05-22,2619282240
2023-05-23,2682466680
2023-05-24,2558012480
2023-05-25,2513974840
2023-05-26,2552268440
2023-05-30,2630770320
2023-05-31,2596306080
2023-06-01,2559927160
2023-06-02,2720760280
2023-06-05,2669063920
2023-06-06,2850958520
2023-06-07,2992644840
2023-06-08,2971583360
2023-06-09,2954351240
2023-06-12,2981156760
2023-06-13,2988815480
2023-06-14,2925631040
2023-06-15,3030938440
2023-06-16,3017535680
2023-06-20,2977327400
2023-06-21,2965839320
2023-06-22,2906484240
2023-06-23,2782030040
2023-06-26,3157307319
2023-06-27,3341116600
2023-06-28,3193686240
2023-06-29,3297078960
2023-06-30,3453202960
2023-07-03,3550288599
2023-07-05,3453202960
2023-07-06,3377057359
2023-07-07,3521734000
2023-07-10,3506504880
2023-07-11,3645470599
2023-07-12,3567421359
2023-07-13,3626434200
2023-07-14,3569325000
2023-07-17,3533155839
2023-07-18,3714001640
2023-07-19,3908172920
2023-07-20,3816798200
2023-07-21,3866292839
2023-07-24,3970993040
2023-07-25,3961474839
2023-07-26,4151838839
2023-07-27,4077596880
2023-07-28,4216562599
2023-07-31,4279382720
2023-08-01,4286997280
2023-08-02,4319359160
2023-08-03,4275575440
2023-08-04,4325070080
2023-08-07,4504012240
2023-08-08,4477361280
2023-08-09,4311744600
2023-08-10,4290804560
2023-08-11,4319359160
2023-08-14,4245117200
2023-08-15,4102344200
2023-08-16,4075693240
2023-08-17,3991933080
2023-08-18,4016680400
2023-08-21,4009065839
2023-08-22,4007162200
2023-08-23,4205140760
2023-08-24,4201333480
2023-08-25,4191815280
2023-08-28,4424059360
2023-08-29,4597290600
2023-08-30,4563025080
2023-08-31,4572543280
2023-09-01,4663918000
2023-09-05,4606808800
2023-09-06,4715316280
2023-09-07,4791461880
2023-09-08,4795269160
2023-09-11,4778136400
2023-09-12,4789558240
2023-09-13,4667725280
2023-09-14,4804787360
2023-09-15,4793365520
2023-09-18,4741967240
2023-09-19,4793365520
2023-09-20,4797172800
2023-09-21,4366950160
2023-09-22,4267960880
2023-09-25,4235599000
2023-09-26,4113766040
2023-09-27,4157549760
2023-09-28,4288900920
2023-09-29,4317455520
2023-10-02,4186038389
2023-10-03,3980448510
2023-10-04,4073725399
2023-10-05,4058496520
2023-10-06,3978544899
2023-10-09,4098472330
2023-10-10,4127026480
2023-10-11,4239339470
2023-10-12,4104183159
2023-10-13,4016617100
2023-10-16,4167002290
2023-10-17,4264086399
2023-10-18,4123219260
2023-10-19,3830063320
2023-10-20,3864328300
2023-10-23,3778665850
2023-10-24,3858617470
2023-10-25,3656834810
2023-10-26,3750111700
2023-10-27,3717750330
2023-10-30,3830063320
2023-10-31,3654931200
2023-11-01,3696810620
2023-11-02,4189845610
2023-11-03,4389724660
2023-11-06,4355459680
2023-11-07,4130833700
2023-11-08,4096568720
2023-11-09,3890978840
2023-11-10,3904304110
2023-11-13,3797701950
2023-11-14,4387821050
2023-11-15,4441122130
2023-11-16,4248857520
2023-11-17,4300254990
2023-11-20,4277411670
2023-11-21,4121315649
2023-11-22,4165098680
2023-11-24,4147966190
2023-11-27,4134640920
2023-11-28,4425893250
2023-11-29,4522977360
2023-11-30,4481097940
2023-12-01,5094060360
2023-12-04,5284421360
2023-12-05,5086445920
2023-12-06,5174011980
2023-12-07,5318686340
2023-12-08,5324397170
2023-12-11,5185433640
2023-12-12,5019819570
2023-12-13,5560444810
2023-12-14,5965913740
2023-12-15,5887865730
2023-12-18,5766034690
2023-12-19,5729866100
2023-12-20,5670854190
2023-12-21,5623263940
2023-12-22,5552830370
2023-12-26,5737480540
2023-12-27,5537601490
2023-12-28,5594709790
2023-12-29,5377698250
2024-01-02,5465312300
2024-01-03,5194903120
2024-01-04,5295830490
2024-01-05,5320586260
2024-01-08,5385332120
2024-01-09,5290117620
2024-01-10,5379619250
2024-01-11,5194903120
2024-01-12,5210137440
2024-01-16,5128252970
2024-01-17,4930206810
2024-01-18,4907355330
2024-01-19,5208233150
2024-01-22,5352959190
2024-01-23,5311064810
2024-01-24,5272979010
2024-01-25,5450077980
2024-01-26,5507206680
2024-01-29,5549101060
2024-01-30,5467216590
2024-01-31,5177764510
2024-02-01,5092071460
2024-02-02,4996856960
2024-02-05,4878790980
2024-02-06,4819757990
2024-02-07,4834992310
2024-02-08,5029229890
2024-02-09,5036847050
2024-02-12,5092071460
2024-02-13,4705500590
2024-02-14,4716926330
2024-02-15,4894025300
2024-02-16,4966388320
2024-02-20,4901642460
2024-02-21,4876886690
2024-02-22,4861652370
2024-02-23,4850226630
2024-02-26,4827375150
2024-02-27,4815949410
2024-02-28,4762629290
2024-02-29,5008282700
2024-03-01,5052081370
2024-03-04,5006378410
2024-03-05,5004474120
2024-03-06,5017804150
2024-03-07,4953058290
2024-03-08,4985431220
2024-03-11,4894025300
2024-03-12,4924493940
2024-03-13,4953058290
2024-03-14,4726447780
2024-03-15,4850226630
2024-03-18,4954962580
2024-03-19,4996856960
2024-03-20,5189190250
2024-03-21,5471025170
2024-03-22,5240606080
2024-03-25,5204424570
2024-03-26,5033038470
2024-03-27,5232988920
2024-03-28,5478642330
2024-04-01,5328203420
2024-04-02,5181573090
2024-04-03,5301543360
2024-04-04,5204424570
2024-04-05,5210137440
2024-04-08,5491972360
2024-04-09,5709061420
2024-04-10,5255840400
2024-04-11,5444365110
2024-04-12,5221563180
2024-04-15,4983526930
2024-04-16,4833088020
2024-04-17,4895929590
2024-04-18,4918781070
2024-04-19,4968292610
2024-04-22,5063507110
2024-04-23,5181573090
2024-04-24,5101592910
2024-04-25,5027325600
2024-04-26,5000665540
2024-04-29,5139678710
2024-04-30,4956866870
2024-05-01,4871173820
2024-05-02,4985431220
2024-05-03,4994952670
2024-05-06,5071124270
2024-05-07,4610286090
2024-05-08,4515071590
2024-05-09,4697883430
2024-05-10,4612190380
2024-05-13,4655989050
2024-05-14,4836896600
2024-05-15,4840705180
2024-05-16,4722639200
2024-05-17,4709309170
2024-05-20,4646467600
2024-05-21,4682649110
2024-05-22,4568391710
2024-05-23,4452230020
2024-05-24,4463655760
2024-05-28,4408431350
2024-05-29,4351302650
2024-05-30,4539827360
2024-05-31,4669319080
2024-06-03,4610286090
2024-06-04,4589338900
2024-06-05,4583626030
2024-06-06,4650276180
2024-06-07,4612190380
2024-06-10,4587434610
2024-06-11,4524593040
2024-06-12,4697883430
2024-06-13,4836896600
2024-06-14,4842609470
2024-06-17,4838800890
2024-06-18,4985431220
2024-06-20,4897833880
2024-06-21,4914972490
2024-06-24,4935919680
2024-06-25,4852130920
2024-06-26,4756916420
2024-06-27,4876886690
2024-06-28,5006378410
2024-07-01,4855939500
2024-07-02,4953058290
2024-07-03,4989239800
2024-07-05,4899738170
2024-07-08,5008282700
2024-07-09,5042559920
2024-07-10,5084454300
2024-07-11,5472929460
2024-07-12,5497685230
2024-07-15,5608134050
2024-07-16,5676688490
2024-07-17,5619559790
2024-07-18,5516728130
2024-07-19,5467216590
2024-07-22,5495780940
2024-07-23,5575761120
2024-07-24,5354863480
2024-07-25,5415800760
2024-07-26,5585282570
2024-07-29,5644315560
2024-07-30,5623368370
2024-07-31,5710965710
2024-08-01,5581473990
2024-08-02,5427117080
2024-08-05,5194716840
2024-08-06,5851914240
2024-08-07,5714760000
2024-08-08,6004307840
2024-08-09,5903347080
