,MS
2023-03-07,158018700000
2023-03-08,157755500000
2023-03-09,151669000000
2023-03-10,148132250000
2023-03-13,144743550000
2023-03-14,148000650000
2023-03-15,140466550000
2023-03-16,143131450000
2023-03-17,138476100000
2023-03-20,140877800000
2023-03-21,146010200000
2023-03-22,144019750000
2023-03-23,141206800000
2023-03-24,138097750000
2023-03-27,139232800000
2023-03-28,139627600000
2023-03-29,141864800000
2023-03-30,141650950000
2023-03-31,143553000000
2023-04-03,142506600000
2023-04-04,138680700000
2023-04-05,137045699999
2023-04-06,137650650000
2023-04-10,137340000000
2023-04-11,139122150000
2023-04-12,139743450000
2023-04-13,140103150000
2023-04-14,141770850000
2023-04-17,145989150000
2023-04-18,146904750000
2023-04-19,147885750000
2023-04-20,147853050000
2023-04-21,148981200000
2023-04-24,147477000000
2023-04-25,143978100000
2023-04-26,144599400000
2023-04-27,147575100000
2023-04-28,147100950000
2023-05-01,143765550000
2023-05-02,141084150000
2023-05-03,138566250000
2023-05-04,135067350000
2023-05-05,138778800000
2023-05-08,138043050000
2023-05-09,137944950000
2023-05-10,136882200000
2023-05-11,135100050000
2023-05-12,134707650000
2023-05-15,135623250000
2023-05-16,133841100000
2023-05-17,137192850000
2023-05-18,138141150000
2023-05-19,134462399999
2023-05-22,134511450000
2023-05-23,135116400000
2023-05-24,132794700000
2023-05-25,135705000000
2023-05-26,137176500000
2023-05-30,136391700000
2023-05-31,133677600000
2023-06-01,134184449999
2023-06-02,137912250000
2023-06-05,136914899999
2023-06-06,140381100000
2023-06-07,141427500000
2023-06-08,141116850000
2023-06-09,140953350000
2023-06-12,142964400000
2023-06-13,144337800000
2023-06-14,143847300000
2023-06-15,145596750000
2023-06-16,144027150000
2023-06-20,141803550000
2023-06-21,141165900000
2023-06-22,138157500000
2023-06-23,136653300000
2023-06-26,136669650000
2023-06-27,138043050000
2023-06-28,137323649999
2023-06-29,139367400000
2023-06-30,138689600000
2023-07-03,140329840000
2023-07-05,139534080000
2023-07-06,135327920000
2023-07-07,135376640000
2023-07-10,135441600000
2023-07-11,137975040000
2023-07-12,139290480000
2023-07-13,140005040000
2023-07-14,139306720000
2023-07-17,140264880000
2023-07-18,149310560000
2023-07-19,151291840000
2023-07-20,152331200000
2023-07-21,152672240000
2023-07-24,153744080000
2023-07-25,153338080000
2023-07-26,151908960000
2023-07-27,150626000000
2023-07-28,148709680000
2023-07-31,148693440000
2023-08-01,147686560000
2023-08-02,145055680000
2023-08-03,144763360000
2023-08-04,144194960000
2023-08-07,144665920000
2023-08-08,143675280000
2023-08-09,142197440000
2023-08-10,142327360000
2023-08-11,142424800000
2023-08-14,141823920000
2023-08-15,139923840000
2023-08-16,139647760000
2023-08-17,139322960000
2023-08-18,137861360000
2023-08-21,136822000000
2023-08-22,134759520000
2023-08-23,135425360000
2023-08-24,135506560000
2023-08-25,135149280000
2023-08-28,137033120000
2023-08-29,138933200000
2023-08-30,138462240000
2023-08-31,138283600000
2023-09-01,139258000000
2023-09-05,137780160000
2023-09-06,136675840000
2023-09-07,136156160000
2023-09-08,137910080000
2023-09-11,135620240000
2023-09-12,138933200000
2023-09-13,141694000000
2023-09-14,144649680000
2023-09-15,143577840000
2023-09-18,144065040000
2023-09-19,143740240000
2023-09-20,141515360000
2023-09-21,137845120000
2023-09-22,135262960000
2023-09-25,134840720000
2023-09-26,133444080000
2023-09-27,132599600000
2023-09-28,133476560000
2023-09-29,132632080000
2023-10-02,129138460000
2023-10-03,125300120000
2023-10-04,127018540000
2023-10-05,127114900000
2023-10-06,129009980000
2023-10-09,128335460000
2023-10-10,128688780000
2023-10-11,126713400000
2023-10-12,124962860000
2023-10-13,124930740000
2023-10-16,126440380000
2023-10-17,129009980000
2023-10-18,120257280000
2023-10-19,117109520000
2023-10-20,117446780000
2023-10-23,115150200000
2023-10-24,114925360000
2023-10-25,114668400000
2023-10-26,115744419999
2023-10-27,113062400000
2023-10-30,113367540000
2023-10-31,113736919999
2023-11-01,113945700000
2023-11-02,117976759999
2023-11-03,122473560000
2023-11-06,121927520000
2023-11-07,121269060000
2023-11-08,122007820000
2023-11-09,119149140000
2023-11-10,120979980000
2023-11-13,120514240000
2023-11-14,125765860000
2023-11-15,127966080000
2023-11-16,127933960000
2023-11-17,128929680000
2023-11-20,127998200000
2023-11-21,126022820000
2023-11-22,126054939999
2023-11-24,126311900000
2023-11-27,125187700000
2023-11-28,123469280000
2023-11-29,126151300000
2023-11-30,127420040000
2023-12-01,129909340000
2023-12-04,130423259999
2023-12-05,128753020000
2023-12-06,127532460000
2023-12-07,129042099999
2023-12-08,132141680000
2023-12-11,133008919999
2023-12-12,134261599999
2023-12-13,137521780000
2023-12-14,146210240000
2023-12-15,147077480000
2023-12-18,145760560000
2023-12-19,147623520000
2023-12-20,146370840000
2023-12-21,148763780000
2023-12-22,148410460000
2023-12-26,149101040000
2023-12-27,150417960000
2023-12-28,150385840000
2023-12-29,149759500000
2024-01-02,150333900000
2024-01-03,147147910000
2024-01-04,147532150000
2024-01-05,149277240000
2024-01-08,149709510000
2024-01-09,147388060000
2024-01-10,146459480000
2024-01-11,144906510000
2024-01-12,143609700000
2024-01-16,137637970000
2024-01-17,135140410000
2024-01-18,134323900000
2024-01-19,136629340000
2024-01-22,137253730000
2024-01-23,138870740000
2024-01-24,140199570000
2024-01-25,140920020000
2024-01-26,140455730000
2024-01-29,140279620000
2024-01-30,140279620000
2024-01-31,139671240000
2024-02-01,138998820000
2024-02-02,139719270000
2024-02-05,137509890000
2024-02-06,137846100000
2024-02-07,137686000000
2024-02-08,137125650000
2024-02-09,137509890000
2024-02-12,139078870000
2024-02-13,134435970000
2024-02-14,134484000000
2024-02-15,137157670000
2024-02-16,138486500000
2024-02-20,136645349999
2024-02-21,136821459999
2024-02-22,137445850000
2024-02-23,138566550000
2024-02-26,137157670000
2024-02-27,136869489999
2024-02-28,137766050000
2024-02-29,137750040000
2024-03-01,138454480000
2024-03-04,144154040000
2024-03-05,142697130000
2024-03-06,137141660000
2024-03-07,137910140000
2024-03-08,139351040000
2024-03-11,139190940000
2024-03-12,139367050000
2024-03-13,143049350000
2024-03-14,142649100000
2024-03-15,141496380000
2024-03-18,140823960000
2024-03-19,141560420000
2024-03-20,146251350000
2024-03-21,149533400000
2024-03-22,147211950000
2024-03-25,145915140000
2024-03-26,146139280000
2024-03-27,149693500000
2024-03-28,150750160000
2024-04-01,149086820000
2024-04-02,147779740000
2024-04-03,148242000000
2024-04-04,147094320000
2024-04-05,147397180000
2024-04-08,148576740000
2024-04-09,149963520000
2024-04-10,146090100000
2024-04-11,138422960000
2024-04-12,137386860000
2024-04-15,138662060000
2024-04-16,142089160000
2024-04-17,143587520000
2024-04-18,143874440000
2024-04-19,144512040000
2024-04-22,146791460000
2024-04-23,149453440000
2024-04-24,149596900000
2024-04-25,147540640000
2024-04-26,147971020000
2024-04-29,146823340000
2024-04-30,144798960000
2024-05-01,145914760000
2024-05-02,147684100000
2024-05-03,149262160000
2024-05-06,151095260000
2024-05-07,152689260000
2024-05-08,152450160000
2024-05-09,156387340000
2024-05-10,156658320000
2024-05-13,157104640000
2024-05-14,158411720000
2024-05-15,160228880000
2024-05-16,158730520000
2024-05-17,159750680000
2024-05-20,159926020000
2024-05-21,161838820000
2024-05-22,160579560000
2024-05-23,157678480000
2024-05-24,157758180000
2024-05-28,157279980000
2024-05-29,155048380000
2024-05-30,154984620000
2024-05-31,155956960000
2024-06-03,155271540000
2024-06-04,153948520000
2024-06-05,154076040000
2024-06-06,154378900000
2024-06-07,154841160000
2024-06-10,153645660000
2024-06-11,152115420000
2024-06-12,152466100000
2024-06-13,151764740000
2024-06-14,152227000000
2024-06-17,154681760000
2024-06-18,155526580000
2024-06-20,155319360000
2024-06-21,153279040000
2024-06-24,154777400000
2024-06-25,155893200000
2024-06-26,154442660000
2024-06-27,152657380000
2024-06-28,154920860000
2024-07-01,158061040000
2024-07-02,158842100000
2024-07-03,159718800000
2024-07-05,158746460000
2024-07-08,160340460000
2024-07-09,163560340000
2024-07-10,164915240000
2024-07-11,166796160000
2024-07-12,165919460000
2024-07-15,167784440000
2024-07-16,169314680000
2024-07-17,170494240000
2024-07-18,167067140000
2024-07-19,162731460000
2024-07-22,163289360000
2024-07-23,164979000000
2024-07-24,162540180000
2024-07-25,165074640000
2024-07-26,166078860000
2024-07-29,163353120000
2024-07-30,165393440000
2024-07-31,164516740000
2024-08-01,162205440000
2024-08-02,152784900000
2024-08-05,146759580000
2024-08-06,148194180000
2024-08-07,146823340000
2024-08-08,150840220000
2024-08-09,150983680000
