,TSN
2023-03-06,20386250000
2023-03-07,20254390000
2023-03-08,20302970000
2023-03-09,20001080000
2023-03-10,19772060000
2023-03-13,19851870000
2023-03-14,19883100000
2023-03-15,20174580000
2023-03-16,20309910000
2023-03-17,20313380000
2023-03-20,20323790000
2023-03-21,20205810000
2023-03-22,19848400000
2023-03-23,19459760000
2023-03-24,19799820000
2023-03-27,20122530000
2023-03-28,20073950000
2023-03-29,20212750000
2023-03-30,20237040000
2023-03-31,20584040000
2023-04-03,20615270000
2023-04-04,20708960000
2023-04-05,20806120000
2023-04-06,20684670000
2023-04-10,21184350000
2023-04-11,21531350000
2023-04-12,21368260000
2023-04-13,21406430000
2023-04-14,21104540000
2023-04-17,21319680000
2023-04-18,21121890000
2023-04-19,21382140000
2023-04-20,21118420000
2023-04-21,21167000000
2023-04-24,21135770000
2023-04-25,21167000000
2023-04-26,20941450000
2023-04-27,21264160000
2023-04-28,21684030000
2023-05-01,21628510000
2023-05-02,21146180000
2023-05-03,21014320000
2023-05-04,20865110000
2023-05-05,21059430000
2023-05-08,17603310000
2023-05-09,16940540000
2023-05-10,16406160000
2023-05-11,17120980000
2023-05-12,16957890000
2023-05-15,17166090000
2023-05-16,17072400000
2023-05-17,17391640000
2023-05-18,17339590000
2023-05-19,17336120000
2023-05-22,17388170000
2023-05-23,17929490000
2023-05-24,17964190000
2023-05-25,17960720000
2023-05-26,18047470000
2023-05-30,18175860000
2023-05-31,17572080000
2023-06-01,17561670000
2023-06-02,17814980000
2023-06-05,17526970000
2023-06-06,17502680000
2023-06-07,17811510000
2023-06-08,17648420000
2023-06-09,17478390000
2023-06-12,17575550000
2023-06-13,17440220000
2023-06-14,17266720000
2023-06-15,17422870000
2023-06-16,17485330000
2023-06-20,17291010000
2023-06-21,17513090000
2023-06-22,17492270000
2023-06-23,17176500000
2023-06-26,17429810000
2023-06-27,17336120000
2023-06-28,17291010000
2023-06-29,17589430000
2023-06-30,17710880000
2023-07-03,18042258859
2023-07-05,18066635584
2023-07-06,18143248148
2023-07-07,18024846913
2023-07-10,17725361435
2023-07-11,17993505409
2023-07-12,18171107263
2023-07-13,18446216016
2023-07-14,18223343102
2023-07-17,18066635584
2023-07-18,17930822402
2023-07-19,18202448766
2023-07-20,18282543720
2023-07-21,18338261948
2023-07-24,18620335480
2023-07-25,18884997065
2023-07-26,19167070597
2023-07-27,19295919000
2023-07-28,19623263592
2023-07-31,19403873068
2023-08-01,19264577496
2023-08-02,19295919000
2023-08-03,19595404478
2023-08-04,19661569874
2023-08-07,18909373790
2023-08-08,19170552986
2023-08-09,18742219104
2023-08-10,18717842380
2023-08-11,19236718382
2023-08-14,18947680072
2023-08-15,18710877601
2023-08-16,18595958755
2023-08-17,18839726004
2023-08-18,19024292636
2023-08-21,19086975643
2023-08-22,18818831669
2023-08-23,18620335480
2023-08-24,18867585119
2023-08-25,18808384501
2023-08-28,18905891401
2023-08-29,19038222193
2023-08-30,18933750515
2023-08-31,18550687694
2023-09-01,18313885223
2023-09-05,18160660095
2023-09-06,17941269570
2023-09-07,17875104174
2023-09-08,18125836202
2023-09-11,18303438055
2023-09-12,18418356901
2023-09-13,18400944955
2023-09-14,18790972554
2023-09-15,18992951133
2023-09-18,18770078219
2023-09-19,18742219104
2023-09-20,18568099640
2023-09-21,18474075130
2023-09-22,17801973999
2023-09-25,17627854535
2023-09-26,17854209838
2023-09-27,17450252682
2023-09-28,17387569675
2023-09-29,17582583474
2023-10-02,17086280000
2023-10-03,17030760000
2023-10-04,16777450000
2023-10-05,16714990000
2023-10-06,16458210000
2023-10-09,16385340000
2023-10-10,16777450000
2023-10-11,16728870000
2023-10-12,16347170000
2023-10-13,16142440000
2023-10-16,16437390000
2023-10-17,16378400000
2023-10-18,16284710000
2023-10-19,16166730000
2023-10-20,16062630000
2023-10-23,15673990000
2023-10-24,15778090000
2023-10-25,15743390000
2023-10-26,15934240000
2023-10-27,15830140000
2023-10-30,16055690000
2023-10-31,16083450000
2023-11-01,16125090000
2023-11-02,16503320000
2023-11-03,16329820000
2023-11-06,16163260000
2023-11-07,16211840000
2023-11-08,16079980000
2023-11-09,16100800000
2023-11-10,16291650000
2023-11-13,15830140000
2023-11-14,16565780000
2023-11-15,16763570000
2023-11-16,16770510000
2023-11-17,16912780000
2023-11-20,16798269999
2023-11-21,16649059999
2023-11-22,16659470000
2023-11-24,16760099999
2023-11-27,16513730000
2023-11-28,16652530000
2023-11-29,16340230000
2023-11-30,16253480000
2023-12-01,16725400000
2023-12-04,17287540000
2023-12-05,17329180000
2023-12-06,17415930000
2023-12-07,17884380000
2023-12-08,17828860000
2023-12-11,17780280000
2023-12-12,17408990000
2023-12-13,18144630000
2023-12-14,18158510000
2023-12-15,17978070000
2023-12-18,17943370000
2023-12-19,17964190000
2023-12-20,17752520000
2023-12-21,17926020000
2023-12-22,18023180000
2023-12-26,18193210000
2023-12-27,18328540000
2023-12-28,18623490000
2023-12-29,18651250000
2024-01-02,19268910000
2024-01-03,18949670000
2024-01-04,18793520000
2024-01-05,19057240000
2024-01-08,19050300000
2024-01-09,19199510000
2024-01-10,18911500000
2024-01-11,18835160000
2024-01-12,19039890000
2024-01-16,18956610000
2024-01-17,18845570000
2024-01-18,18588790000
2024-01-19,18425700000
2024-01-22,18234850000
2024-01-23,18515920000
2024-01-24,18453460000
2024-01-25,18751880000
2024-01-26,19081530000
2024-01-29,18967020000
2024-01-30,19105820000
2024-01-31,19001720000
2024-02-01,19650610000
2024-02-02,19556920000
2024-02-05,19952500000
2024-02-06,19220330000
2024-02-07,18717180000
2024-02-08,18727590000
2024-02-09,18245260000
2024-02-12,18234850000
2024-02-13,17908670000
2024-02-14,18037060000
2024-02-15,18241790000
2024-02-16,18432640000
2024-02-20,18755350000
2024-02-21,18623490000
2024-02-22,18422230000
2024-02-23,18672070000
2024-02-26,18779640000
2024-02-27,18783110000
2024-02-28,18699830000
2024-02-29,18821280000
2024-03-01,18460400000
2024-03-04,18522860000
2024-03-05,18637370000
2024-03-06,18529800000
2024-03-07,18623490000
2024-03-08,18776170000
2024-03-11,19338310000
2024-03-12,19220330000
2024-03-13,19386890000
2024-03-14,19449350000
2024-03-15,19484050000
2024-03-18,19463230000
2024-03-19,19837990000
2024-03-20,20021900000
2024-03-21,20150290000
2024-03-22,20143350000
2024-03-25,20282150000
2024-03-26,20184990000
2024-03-27,20407070000
2024-03-28,20379310000
2024-04-01,20073950000
2024-04-02,19987200000
2024-04-03,20060070000
2024-04-04,20639560000
2024-04-05,20490350000
2024-04-08,20504230000
2024-04-09,20615270000
2024-04-10,20184990000
2024-04-11,20590980000
2024-04-12,20049660000
2024-04-15,20167640000
2024-04-16,20178050000
2024-04-17,20327260000
2024-04-18,20427890000
2024-04-19,20802650000
2024-04-22,21031670000
2024-04-23,21160060000
2024-04-24,21278040000
2024-04-25,21128830000
2024-04-26,21038610000
2024-04-29,21153120000
2024-04-30,21045550000
2024-05-01,20920630000
2024-05-02,21149650000
2024-05-03,21520940000
2024-05-06,20709000000
2024-05-07,20847060000
2024-05-08,20932020000
2024-05-09,21116100000
2024-05-10,21116100000
2024-05-13,21116100000
2024-05-14,21335580000
2024-05-15,21491340000
2024-05-16,21569220000
2024-05-17,21328500000
2024-05-20,21459480000
2024-05-21,21608160000
2024-05-22,21346200000
2024-05-23,21353280000
2024-05-24,21137340000
2024-05-28,20454120000
2024-05-29,20308980000
2024-05-30,20202780000
2024-05-31,20266500000
2024-06-03,20185080000
2024-06-04,20085960000
2024-06-05,19962060000
2024-06-06,19958520000
2024-06-07,19774440000
2024-06-10,19806300000
2024-06-11,19724880000
2024-06-12,19374420000
2024-06-13,19066440000
2024-06-14,19105380000
2024-06-17,19685940000
2024-06-18,19526640000
2024-06-20,19866480000
2024-06-21,19930200000
2024-06-24,20418720000
2024-06-25,20224020000
2024-06-26,20142600000
2024-06-27,19979760000
2024-06-28,20227560000
2024-07-01,20305440000
2024-07-02,20255880000
2024-07-03,20036400000
2024-07-05,19831080000
2024-07-08,20068260000
2024-07-09,19792140000
2024-07-10,19976220000
2024-07-11,20135520000
2024-07-12,20291280000
2024-07-15,20344380000
2024-07-16,20910780000
2024-07-17,21402840000
2024-07-18,21392220000
2024-07-19,21144420000
2024-07-22,21066540000
2024-07-23,20967420000
2024-07-24,21020520000
2024-07-25,21342660000
2024-07-26,21597540000
2024-07-29,21544440000
2024-07-30,21562140000
2024-07-31,21558600000
2024-08-01,21509040000
2024-08-02,21246810000
2024-08-05,21690970000
2024-08-06,21354380000
2024-08-07,21215580000
2024-08-08,21472360000
2024-08-09,21406430000
