,REG
2023-03-07,10503856200
2023-03-08,10608295520
2023-03-09,10377159320
2023-03-10,10029598960
2023-03-13,10070689840
2023-03-14,10298401800
2023-03-15,10250462440
2023-03-16,9974811120
2023-03-17,9699159800
2023-03-20,9878932400
2023-03-21,9945705080
2023-03-22,9640947720
2023-03-23,9706008280
2023-03-24,9988508080
2023-03-27,10015902000
2023-03-28,10000492920
2023-03-29,10137462520
2023-03-30,10188826120
2023-03-31,10461168200
2023-04-03,10473137500
2023-04-04,10408161300
2023-04-05,10303857400
2023-04-06,10310697000
2023-04-10,10332925700
2023-04-11,10384222700
2023-04-12,10257690100
2023-04-13,10259400000
2023-04-14,10201263400
2023-04-17,10344895000
2023-04-18,10375673200
2023-04-19,10406451400
2023-04-20,10353444500
2023-04-21,10382512800
2023-04-24,10259400000
2023-04-25,10295307900
2023-04-26,10168775300
2023-04-27,10329505900
2023-04-28,10503915700
2023-05-01,10368833600
2023-05-02,10257690100
2023-05-03,10201263400
2023-05-04,10276499000
2023-05-05,10385932600
2023-05-08,10204683200
2023-05-09,10067891200
2023-05-10,10086700100
2023-05-11,10001205100
2023-05-12,10008044700
2023-05-15,10110638700
2023-05-16,9749849800
2023-05-17,10050792200
2023-05-18,9958457600
2023-05-19,9854153700
2023-05-22,9992655600
2023-05-23,9842184400
2023-05-24,9635286500
2023-05-25,9431808400
2023-05-26,9565180600
2023-05-30,9537822200
2023-05-31,9621607300
2023-06-01,9643836000
2023-06-02,9961877400
2023-06-05,9915710100
2023-06-06,10098669400
2023-06-07,10413291000
2023-06-08,10372253400
2023-06-09,10363703900
2023-06-12,10418420700
2023-06-13,10329505900
2023-06-14,10403031600
2023-06-15,10403031600
2023-06-16,10454328600
2023-06-20,10372253400
2023-06-21,10197843600
2023-06-22,10069601100
2023-06-23,9917420000
2023-06-26,10172195100
2023-06-27,10315826700
2023-06-28,10319246500
2023-06-29,10546663200
2023-06-30,10954538880
2023-07-03,11062718720
2023-07-05,11041437440
2023-07-06,10995328000
2023-07-07,10872960640
2023-07-10,10881827840
2023-07-11,11135429760
2023-07-12,11192179840
2023-07-13,11245383040
2023-07-14,11243609600
2023-07-17,11321640960
2023-07-18,11302133120
2023-07-19,11483024000
2023-07-20,11603617920
2023-07-21,11669235200
2023-07-24,11662141440
2023-07-25,11585883520
2023-07-26,11690516480
2023-07-27,11449328640
2023-07-28,11506078720
2023-07-31,11621352320
2023-08-01,11658594560
2023-08-02,11649727360
2023-08-03,11701157120
2023-08-04,11749040000
2023-08-07,11818204160
2023-08-08,11612485120
2023-08-09,11651500800
2023-08-10,11523813120
2023-08-11,11504305280
2023-08-14,11387258239
2023-08-15,11181539200
2023-08-16,11021929600
2023-08-17,10823304320
2023-08-18,10872960640
2023-08-21,10713351040
2023-08-22,10677882240
2023-08-23,10855226240
2023-08-24,10885374720
2023-08-25,10851679360
2023-08-28,10945671680
2023-08-29,11036117120
2023-08-30,11036117120
2023-08-31,11030796800
2023-09-01,11064492160
2023-09-05,11080453120
2023-09-06,11279078400
2023-09-07,11326961280
2023-09-08,11362430079
2023-09-11,11328734720
2023-09-12,11404992640
2023-09-13,11176218880
2023-09-14,11374844160
2023-09-15,11298586240
2023-09-18,11075132800
2023-09-19,11062718720
2023-09-20,11078679680
2023-09-21,10867640320
2023-09-22,10777194880
2023-09-25,10761233920
2023-09-26,10509405440
2023-09-27,10486350720
2023-09-28,10660147840
2023-09-29,10541327360
2023-10-02,10692599245
2023-10-03,10493735680
2023-10-04,10572912840
2023-10-05,10692599245
2023-10-06,10677868610
2023-10-09,10799396344
2023-10-10,10850953564
2023-10-11,11042451812
2023-10-12,10874890845
2023-10-13,10850953564
2023-10-16,10974322628
2023-10-17,11186075497
2023-10-18,10992735921
2023-10-19,10898828126
2023-10-20,10891462809
2023-10-23,10705488550
2023-10-24,10895145468
2023-10-25,10646566012
2023-10-26,10841746918
2023-10-27,10620787402
2023-10-30,10718377855
2023-10-31,11095850361
2023-11-01,11167662204
2023-11-02,11443861599
2023-11-03,11552500028
2023-11-06,11274459303
2023-11-07,11071913080
2023-11-08,11169503533
2023-11-09,10939337371
2023-11-10,11130835618
2023-11-13,11003783896
2023-11-14,11521197430
2023-11-15,11456750904
2023-11-16,11289189938
2023-11-17,11379415074
2023-11-20,11372049756
2023-11-21,11222902083
2023-11-22,11270776645
2023-11-24,11291031267
2023-11-27,11372049756
2023-11-28,11388621720
2023-11-29,11318651207
2023-11-30,11559865345
2023-12-01,11777142202
2023-12-04,11992577730
2023-12-05,11885780631
2023-12-06,11742156946
2023-12-07,11686917067
2023-12-08,11777142202
2023-12-11,11845271386
2023-12-12,11830540752
2023-12-13,12276142443
2023-12-14,12493419300
2023-12-15,12320334346
2023-12-18,12289031748
2023-12-19,12222743893
2023-12-20,12068072232
2023-12-21,12255887820
2023-12-22,12265094467
2023-12-26,12375574225
2023-12-27,12349795615
2023-12-28,12456592714
2023-12-29,12336906310
2024-01-02,12508240940
2024-01-03,12144425280
2024-01-04,12111183240
2024-01-05,12004070000
2024-01-08,12004070000
2024-01-09,11917271340
2024-01-10,11904343879
2024-01-11,11852634040
2024-01-12,11832319459
2024-01-16,11695657740
2024-01-17,11536834660
2024-01-18,11505439400
2024-01-19,11584850940
2024-01-22,11629173660
2024-01-23,11640254340
2024-01-24,11488818380
2024-01-25,11813851660
2024-01-26,11745520800
2024-01-29,11727053000
2024-01-30,11667956040
2024-01-31,11573770260
2024-02-01,11754754700
2024-02-02,11560842800
2024-02-05,11307833940
2024-02-06,11488818380
2024-02-07,11438955320
2024-02-08,11475890920
2024-02-09,11324454960
2024-02-12,11209954600
2024-02-13,11158244760
2024-02-14,11115768820
2024-02-15,11309680720
2024-02-16,11230269180
2024-02-20,11195180360
2024-02-21,11305987160
2024-02-22,11278285460
2024-02-23,11215494940
2024-02-26,11123155940
2024-02-27,11178559340
2024-02-28,11259817660
2024-02-29,11440802100
2024-03-01,11403866500
2024-03-04,11616246200
2024-03-05,11438955320
2024-03-06,11335535640
2024-03-07,11344769540
2024-03-08,11426027860
2024-03-11,11440802100
2024-03-12,11211801380
2024-03-13,11195180360
2024-03-14,10944018280
2024-03-15,10910776240
2024-03-18,10966179640
2024-03-19,10940324720
2024-03-20,11128696280
2024-03-21,11215494940
2024-03-22,10958792520
2024-03-25,10914469800
2024-03-26,10879380980
2024-03-27,11112075260
2024-03-28,11184099680
2024-04-01,11016042700
2024-04-02,11019736260
2024-04-03,11032663720
2024-04-04,10914469800
2024-04-05,10859066400
2024-04-08,10931090820
2024-04-09,11117615600
2024-04-10,10775961300
2024-04-11,10746412820
2024-04-12,10801816220
2024-04-15,10696549760
2024-04-16,10522952440
2024-04-17,10580202620
2024-04-18,10667001280
2024-04-19,10779654860
2024-04-22,10934784380
2024-04-23,11095454240
2024-04-24,11008655580
2024-04-25,10907082680
2024-04-26,10763033840
2024-04-29,10897848780
2024-04-30,10936631160
2024-05-01,10916316580
2024-05-02,11084373560
2024-05-03,10896002000
2024-05-06,10883074540
2024-05-07,10977260320
2024-05-08,10835058260
2024-05-09,10955098960
2024-05-10,11001268460
2024-05-13,11043744400
2024-05-14,11034510500
2024-05-15,11182252900
2024-05-16,11102841360
2024-05-17,11245043420
2024-05-20,11071446100
2024-05-21,11112075260
2024-05-22,11139776960
2024-05-23,10945865060
2024-05-24,10949558620
2024-05-28,10879380980
2024-05-29,10838751820
2024-05-30,11097301020
2024-05-31,11339229200
2024-06-03,11438955320
2024-06-04,11368777680
2024-06-05,11313374280
2024-06-06,11354003440
2024-06-07,11309680720
2024-06-10,11221035280
2024-06-11,11191486800
2024-06-12,11193333580
2024-06-13,11379858360
2024-06-14,11407560060
2024-06-17,11344769540
2024-06-18,11294906480
2024-06-20,11389092260
2024-06-21,11475890920
2024-06-24,11498052280
2024-06-25,11322608180
2024-06-26,11341075980
2024-06-27,11451882780
2024-06-28,11486971600
2024-07-01,11424181080
2024-07-02,11450036000
2024-07-03,11383551920
2024-07-05,11440802100
2024-07-08,11402019720
2024-07-09,11464810240
2024-07-10,11505439400
2024-07-11,11675343160
2024-07-12,11828625900
2024-07-15,11854480820
2024-07-16,12028078140
2024-07-17,12255232080
2024-07-18,12223836820
2024-07-19,12207215799
2024-07-22,12340183959
2024-07-23,12266312760
2024-07-24,11965287620
2024-07-25,11848940480
2024-07-26,12070554080
2024-07-29,12233070720
2024-07-30,12630128420
2024-07-31,12370560020
2024-08-01,12594677680
2024-08-02,12912483870
2024-08-05,12567122230
2024-08-06,12820632370
2024-08-07,12787565830
2024-08-08,12839002670
2024-08-09,12934528230
