,MAR
2023-03-06,54217152000
2023-03-07,53737272000
2023-03-08,53697024000
2023-03-09,51929208000
2023-03-10,50938488000
2023-03-13,49709376000
2023-03-14,50368824000
2023-03-15,49018968000
2023-03-16,49885848000
2023-03-17,49155192000
2023-03-20,50477184000
2023-03-21,51938496000
2023-03-22,50529816000
2023-03-23,49529808000
2023-03-24,48470976000
2023-03-27,48477168000
2023-03-28,49220208000
2023-03-29,50195448000
2023-03-30,50362631999
2023-03-31,50409744000
2023-04-03,49930056000
2023-04-04,49905768000
2023-04-05,49353216000
2023-04-06,49501980000
2023-04-10,49423044000
2023-04-11,49753968000
2023-04-12,49022292000
2023-04-13,50245800000
2023-04-14,51035160000
2023-04-17,51536100000
2023-04-18,52723176000
2023-04-19,52738356000
2023-04-20,52753536000
2023-04-21,52950876000
2023-04-24,52926588000
2023-04-25,52480296000
2023-04-26,50130432000
2023-04-27,50212403999
2023-04-28,51411624000
2023-05-01,51654503999
2023-05-02,54225996000
2023-05-03,54177420000
2023-05-04,53579328000
2023-05-05,53606652000
2023-05-08,54025620000
2023-05-09,54341364000
2023-05-10,53321268000
2023-05-11,52975164000
2023-05-12,52856760000
2023-05-15,53281800000
2023-05-16,52999452000
2023-05-17,53770596000
2023-05-18,54963744000
2023-05-19,54171348000
2023-05-22,53032848000
2023-05-23,51472344000
2023-05-24,51080700000
2023-05-25,52115976000
2023-05-26,52146336000
2023-05-30,51335724000
2023-05-31,50941044000
2023-06-01,51958103999
2023-06-02,53803992000
2023-06-05,53803992000
2023-06-06,54921240000
2023-06-07,53813100000
2023-06-08,54186528000
2023-06-09,54347436000
2023-06-12,54933384000
2023-06-13,55076076000
2023-06-14,55091256000
2023-06-15,53640048000
2023-06-16,53542896000
2023-06-20,52762644000
2023-06-21,53470032000
2023-06-22,53339484000
2023-06-23,52052220000
2023-06-26,52070436000
2023-06-27,53831316000
2023-06-28,53937576000
2023-06-29,55033572000
2023-06-30,54849834000
2023-07-03,55011078000
2023-07-05,54381032000
2023-07-06,54357144000
2023-07-07,55438076000
2023-07-10,57014684000
2023-07-11,57110236000
2023-07-12,56736986000
2023-07-13,57175928000
2023-07-14,56551853999
2023-07-17,57119194000
2023-07-18,57826876000
2023-07-19,56796706000
2023-07-20,57175928000
2023-07-21,58197140000
2023-07-24,58009022000
2023-07-25,58176238000
2023-07-26,57847778000
2023-07-27,58450950000
2023-07-28,59603546000
2023-07-31,60260466000
2023-08-01,61135364000
2023-08-02,60768086000
2023-08-03,59973810000
2023-08-04,60609828000
2023-08-07,61123420000
2023-08-08,61648956000
2023-08-09,61547432000
2023-08-10,62225253999
2023-08-11,62261086000
2023-08-14,61762424000
2023-08-15,61511600000
2023-08-16,61654928000
2023-08-17,60415738000
2023-08-18,60344074000
2023-08-21,59663266000
2023-08-22,60899470000
2023-08-23,60690450000
2023-08-24,59358694000
2023-08-25,59657294000
2023-08-28,60475458000
2023-08-29,61556390000
2023-08-30,61317510000
2023-08-31,60768086000
2023-09-01,61457852000
2023-09-05,60027558000
2023-09-06,60442612000
2023-09-07,59681182000
2023-09-08,61347370000
2023-09-11,60962176000
2023-09-12,60854680000
2023-09-13,59788678000
2023-09-14,60977106000
2023-09-15,60663576000
2023-09-18,59923048000
2023-09-19,59284044000
2023-09-20,59678196000
2023-09-21,58277762000
2023-09-22,58035896000
2023-09-25,57608898000
2023-09-26,57259536000
2023-09-27,57892568000
2023-09-28,59585630000
2023-09-29,58692816000
2023-10-02,57020625000
2023-10-03,56031776999
2023-10-04,57335526000
2023-10-05,57320811000
2023-10-06,57676914000
2023-10-09,57220749000
2023-10-10,58406778000
2023-10-11,58350861000
2023-10-12,58212540000
2023-10-13,56779299000
2023-10-16,57988872000
2023-10-17,58127193000
2023-10-18,57211920000
2023-10-19,56596833000
2023-10-20,55319571000
2023-10-23,55516751999
2023-10-24,55958201999
2023-10-25,55454949000
2023-10-26,54872235000
2023-10-27,54524961000
2023-10-30,55354887000
2023-10-31,55493208000
2023-11-01,55563840000
2023-11-02,54651510000
2023-11-03,56299590000
2023-11-06,56258388000
2023-11-07,57241350000
2023-11-08,56676294000
2023-11-09,57208976999
2023-11-10,58153680000
2023-11-13,58186053000
2023-11-14,59554548000
2023-11-15,59204331000
2023-11-16,59943024000
2023-11-17,60558111000
2023-11-20,60908328000
2023-11-21,60976017000
2023-11-22,61788285000
2023-11-24,61488099000
2023-11-27,61070193000
2023-11-28,60231438000
2023-11-29,59589864000
2023-11-30,59654610000
2023-12-01,61591104000
2023-12-04,61688223000
2023-12-05,59657553000
2023-12-06,60266754000
2023-12-07,61223229000
2023-12-08,61626420000
2023-12-11,63710064000
2023-12-12,63824841000
2023-12-13,64178001000
2023-12-14,64772487000
2023-12-15,65081501999
2023-12-18,65369916000
2023-12-19,65155076999
2023-12-20,63780696000
2023-12-21,65287512000
2023-12-22,65517066000
2023-12-26,65761335000
2023-12-27,66052692000
2023-12-28,65946744000
2023-12-29,66367593000
2024-01-02,64422336000
2024-01-03,63609216000
2024-01-04,63893808000
2024-01-05,64590768000
2024-01-08,66277992000
2024-01-09,65769792000
2024-01-10,65854008000
2024-01-11,65914992000
2024-01-12,65485200000
2024-01-16,65729136000
2024-01-17,66124080000
2024-01-18,67570272000
2024-01-19,67857768000
2024-01-22,68935152000
2024-01-23,68853840000
2024-01-24,69077448000
2024-01-25,70427808000
2024-01-26,70160640000
2024-01-29,70314552000
2024-01-30,70622376000
2024-01-31,69617592000
2024-02-01,70761768000
2024-02-02,71182848000
2024-02-05,70924392000
2024-02-06,71078304000
2024-02-07,72001776000
2024-02-08,72478032000
2024-02-09,71734608000
2024-02-12,72263136000
2024-02-13,68226576000
2024-02-14,68357255999
2024-02-15,69838296000
2024-02-16,70169352000
2024-02-20,70549776000
2024-02-21,70668840000
2024-02-22,72399624000
2024-02-23,73029792000
2024-02-26,72373488000
2024-02-27,72318312000
2024-02-28,72306696000
2024-02-29,72562248000
2024-03-01,72600000000
2024-03-04,71850768000
2024-03-05,71984352000
2024-03-06,71757840000
2024-03-07,71702664000
2024-03-08,72681312000
2024-03-11,72155688000
2024-03-12,72800376000
2024-03-13,73009464000
2024-03-14,72019200000
2024-03-15,70877928000
2024-03-18,72170208000
2024-03-19,72547728000
2024-03-20,73776120000
2024-03-21,74130408000
2024-03-22,74098464000
2024-03-25,73212744000
2024-03-26,73233072000
2024-03-27,73633824000
2024-03-28,73270824000
2024-04-01,72986232000
2024-04-02,71943696000
2024-04-03,72771336000
2024-04-04,72277656000
2024-04-05,73741272000
2024-04-08,73959072000
2024-04-09,74034576000
2024-04-10,73863240000
2024-04-11,75082920000
2024-04-12,72907824000
2024-04-15,72138264000
2024-04-16,71328048000
2024-04-17,69248784000
2024-04-18,68621520000
2024-04-19,68534400000
2024-04-22,68943864000
2024-04-23,69605976000
2024-04-24,70875024000
2024-04-25,70259376000
2024-04-26,69939936000
2024-04-29,69838296000
2024-04-30,68572152000
2024-05-01,67912944000
2024-05-02,68406624000
2024-05-03,68124936000
2024-05-06,68772528000
2024-05-07,68531496000
2024-05-08,68345640000
2024-05-09,68981616000
2024-05-10,69829584000
2024-05-13,68970000000
2024-05-14,68496648000
2024-05-15,68534400000
2024-05-16,69393984000
2024-05-17,69036792000
2024-05-20,69791832000
2024-05-21,69196512000
2024-05-22,68580864000
2024-05-23,67390224000
2024-05-24,68705736000
2024-05-28,67994255999
2024-05-29,66344784000
2024-05-30,66489984000
2024-05-31,67131768000
2024-06-03,66321552000
2024-06-04,66940104000
2024-06-05,67596408000
2024-06-06,67381512000
2024-06-07,67111440000
2024-06-10,67593504000
2024-06-11,67558655999
2024-06-12,68697024000
2024-06-13,69832488000
2024-06-14,69536280000
2024-06-17,71060880000
2024-06-18,70581720000
2024-06-20,70851792000
2024-06-21,70721112000
2024-06-24,71339664000
2024-06-25,71098632000
2024-06-26,70134504000
2024-06-27,70349400000
2024-06-28,70210008000
2024-07-01,69553704000
2024-07-02,69690192000
2024-07-03,69745368000
2024-07-05,69980592000
2024-07-08,69655344000
2024-07-09,68975808000
2024-07-10,70427808000
2024-07-11,69632112000
2024-07-12,70506216000
2024-07-15,71632968000
2024-07-16,74083944000
2024-07-17,71888520000
2024-07-18,70883736000
2024-07-19,70831464000
2024-07-22,70549776000
2024-07-23,70366824000
2024-07-24,68255616000
2024-07-25,67881000000
2024-07-26,68708640000
2024-07-29,69245880000
2024-07-30,68240466000
2024-07-31,64962340000
2024-08-01,62527324000
2024-08-02,61066886000
2024-08-05,60403830000
2024-08-06,61518450000
2024-08-07,61381266000
2024-08-08,61675640000
2024-08-09,62295826000
