,BBBY
2019-11-08,1704921150.0
2019-11-11,1692611250.0
2019-11-12,1661836500.0
2019-11-13,1656912540.0
2019-11-14,1699997190.0
2019-11-15,1748005800.0
2019-11-18,1718462040.0
2019-11-19,1599056010.0
2019-11-20,1575667200.0
2019-11-21,1538737500.0
2019-11-22,1542430470.0
2019-11-25,1670453430.0
2019-11-26,1782473520.0
2019-11-27,1804631340.0
2019-11-29,1794783420.0
2019-12-02,1806834560.0
2019-12-03,1740928000.0
2019-12-04,1841653120.0
2019-12-05,1795642880.0
2019-12-06,1836679040.0
2019-12-09,1916264320.0
2019-12-10,1929321280.0
2019-12-11,1933673600.0
2019-12-12,1967870400.0
2019-12-13,1906316160.0
2019-12-16,1887041600.0
2019-12-17,2099061759.0
2019-12-18,2203517440.0
2019-12-19,2139476159.0
2019-12-20,2076678400.0
2019-12-23,2076678400.0
2019-12-24,2148802560.0
2019-12-26,2145072000.0
2019-12-27,2123932159.0
2019-12-30,2153776640.0
2019-12-31,2151289600.0
2020-01-02,2030668159.0
2020-01-03,1999580159.0
2020-01-06,2059269119.0
2020-01-07,2094087680.0
2020-01-08,2070460799.0
2020-01-09,1672534400.0
2020-01-10,1809943360.0
2020-01-13,1865280000.0
2020-01-14,1913155520.0
2020-01-15,1936160640.0
2020-01-16,1910046720.0
2020-01-17,1913777280.0
2020-01-21,1987144960.0
2020-01-22,1974709760.0
2020-01-23,1997714880.0
2020-01-24,2033155200.0
2020-01-27,1979683840.0
2020-01-28,2004554240.0
2020-01-29,2015745920.0
2020-01-30,1859062400.0
2020-01-31,1772016000.0
2020-02-03,1850979520.0
2020-02-04,1907559680.0
2020-02-05,1958544000.0
2020-02-06,1942378240.0
2020-02-07,1903829120.0
2020-02-10,1776990080.0
2020-02-11,1846627200.0
2020-02-12,1466110080.0
2020-02-13,1468597120.0
2020-02-14,1390255360.0
2020-02-18,1464866560.0
2020-02-19,1568078720.0
2020-02-20,1575539840.0
2020-02-21,1548182400.0
2020-02-24,1444970240.0
2020-02-25,1366628480.0
2020-02-26,1318131200.0
2020-02-27,1278338560.0
2020-02-28,1344245120.0
2020-03-02,1277790010.0
2020-03-03,1225837270.0
2020-03-04,1233259090.0
2020-03-05,1173884530.0
2020-03-06,1210993630.0
2020-03-09,1114509970.0
2020-03-10,1081111780.0
2020-03-11,946282050.0
2020-03-12,778054130.0
2020-03-13,901751130.0
2020-03-16,753314730.0
2020-03-17,672911680.0
2020-03-18,571480140.0
2020-03-19,670437740.0
2020-03-20,618485000.0
2020-03-23,551688620.0
2020-03-24,707546840.0
2020-03-25,666726830.0
2020-03-26,604878330.0
2020-03-27,575191050.0
2020-03-30,519527400.0
2020-03-31,520764370.0
2020-04-01,468811630.0
2020-04-02,440361320.0
2020-04-03,487366180.0
2020-04-06,545503770.0
2020-04-07,582612870.0
2020-04-08,705072900.0
2020-04-09,690229260.0
2020-04-13,651883190.0
2020-04-14,664252890.0
2020-04-15,549214680.0
2020-04-16,648172280.0
2020-04-17,592508630.0
2020-04-20,562821350.0
2020-04-21,560347410.0
2020-04-22,569006200.0
2020-04-23,607352270.0
2020-04-24,646935310.0
2020-04-27,792897770.0
2020-04-28,822585050.0
2020-04-29,815163230.0
2020-04-30,765684430.0
2020-05-01,697032595.0
2020-05-04,731049270.0
2020-05-05,690229260.0
2020-05-06,697651080.0
2020-05-07,714968660.0
2020-05-08,799082620.0
2020-05-11,766921400.0
2020-05-12,724864420.0
2020-05-13,674148650.0
2020-05-14,661778950.0
2020-05-15,716205630.0
2020-05-18,776817160.0
2020-05-19,735997150.0
2020-05-20,735997150.0
2020-05-21,841139600.0
2020-05-22,828769900.0
2020-05-26,926490530.0
2020-05-27,951229930.0
2020-05-28,924016590.0
2020-05-29,899277190.0
2020-06-01,931095000.0
2020-06-02,937302300.0
2020-06-03,1003099680.0
2020-06-04,1083794580.0
2020-06-05,1157040720.0
2020-06-08,1224079560.0
2020-06-09,1128487140.0
2020-06-10,1025445960.0
2020-06-11,926129160.0
2020-06-12,1005582600.0
2020-06-15,1039102019.0
2020-06-16,1196767440.0
2020-06-17,1206699120.0
2020-06-18,1253874600.0
2020-06-19,1221596640.0
2020-06-22,1237735620.0
2020-06-23,1271255040.0
2020-06-24,1160765100.0
2020-06-25,1176283350.0
2020-06-26,1247667300.0
2020-06-29,1343259720.0
2020-06-30,1315947600.0
2020-07-01,1320913440.0
2020-07-02,1342018260.0
2020-07-06,1335810960.0
2020-07-07,1271255040.0
2020-07-08,1292359860.0
2020-07-09,975787560.0
2020-07-10,1017376470.0
2020-07-13,959027850.0
2020-07-14,1041584940.0
2020-07-15,1102416480.0
2020-07-16,1175041890.0
2020-07-17,1144626120.0
2020-07-20,1103657940.0
2020-07-21,1170696780.0
2020-07-22,1241460000.0
2020-07-23,1261944090.0
2020-07-24,1258840440.0
2020-07-27,1307257380.0
2020-07-28,1284911100.0
2020-07-29,1346984100.0
2020-07-30,1360640160.0
2020-07-31,1343259720.0
2020-08-03,1371813300.0
2020-08-04,1418988780.0
2020-08-05,1461198420.0
2020-08-06,1489752000.0
2020-08-07,1503408060.0
2020-08-10,1571688360.0
2020-08-11,1481061780.0
2020-08-12,1504649520.0
2020-08-13,1531961640.0
2020-08-14,1533203100.0
2020-08-17,1597759020.0
2020-08-18,1514581200.0
2020-08-19,1514581200.0
2020-08-20,1423954620.0
2020-08-21,1448783820.0
2020-08-24,1522650690.0
2020-08-25,1529478720.0
2020-08-26,1512098280.0
2020-08-27,1478578860.0
2020-08-28,1500304410.0
2020-08-31,1496739300.0
2020-09-01,1602420400.0
2020-09-02,1528074975.0
2020-09-03,1453729550.0
2020-09-04,1443898750.0
2020-09-08,1391058200.0
2020-09-09,1403346700.0
2020-09-10,1472162300.0
2020-09-11,1478920975.0
2020-09-14,1559410650.0
2020-09-15,1542206750.0
2020-09-16,1576614550.0
2020-09-17,1564326050.0
2020-09-18,1543435600.0
2020-09-21,1520701875.0
2020-09-22,1708715925.0
2020-09-23,1641129175.0
2020-09-24,1711788050.0
2020-09-25,1785519050.0
2020-09-28,1828528800.0
2020-09-29,1783061350.0
2020-09-30,1840817300.0
2020-10-01,2303479325.0
2020-10-02,2531431000.0
2020-10-05,2517913650.0
2020-10-06,2454013450.0
2020-10-07,2562152250.0
2020-10-08,2673977600.0
2020-10-09,2637112100.0
2020-10-12,2648171750.0
2020-10-13,2721288325.0
2020-10-14,2942481325.0
2020-10-15,3067209600.0
2020-10-16,3051848975.0
2020-10-19,3058607650.0
2020-10-20,3070896150.0
2020-10-21,3003309400.0
2020-10-22,3093015450.0
2020-10-23,3116363600.0
2020-10-26,3038946050.0
2020-10-27,2950468850.0
2020-10-28,2592873500.0
2020-10-29,2522829050.0
2020-10-30,2433123000.0
2020-11-02,2482277000.0
2020-11-03,2540032950.0
2020-11-04,2583042700.0
2020-11-05,2642027500.0
2020-11-06,2634654400.0
2020-11-09,2290576400.0
2020-11-10,2328670750.0
2020-11-11,2433123000.0
2020-11-12,2424521050.0
2020-11-13,2485963550.0
2020-11-16,2524057900.0
2020-11-17,2472446200.0
2020-11-18,2441110525.0
2020-11-19,2510540550.0
2020-11-20,2487192400.0
2020-11-23,2554779150.0
2020-11-24,2699783450.0
2020-11-25,2669062200.0
2020-11-27,2678893000.0
2020-11-30,2411552800.0
2020-12-01,2344820900.0
2020-12-02,2337917600.0
2020-12-03,2251626350.0
2020-12-04,2266583500.0
2020-12-07,2205604350.0
2020-12-08,2138872450.0
2020-12-09,2129668050.0
2020-12-10,2181442800.0
2020-12-11,2205604350.0
2020-12-14,2171087850.0
2020-12-15,2247024150.0
2020-12-16,2279239550.0
2020-12-17,2278089000.0
2020-12-18,2153829600.0
2020-12-21,2215959300.0
2020-12-22,2184894450.0
2020-12-23,2172238400.0
2020-12-24,2140023000.0
2020-12-28,2159582350.0
2020-12-29,2166485650.0
2020-12-30,2145775749.0
2020-12-31,2043376800.0
2021-01-04,2074441650.0
2021-01-05,2273486800.0
2021-01-06,2419606650.0
2021-01-07,2154980150.0
2021-01-08,2179141700.0
2021-01-11,2357476950.0
2021-01-12,2476558875.0
2021-01-13,2648566100.0
2021-01-14,3145603700.0
2021-01-15,2944832725.0
2021-01-19,2879826650.0
2021-01-20,2872923350.0
2021-01-21,3091527850.0
2021-01-22,3475811550.0
2021-01-25,3529887400.0
2021-01-26,4242077849.0
2021-01-27,6085258950.0
2021-01-28,3870450200.0
2021-01-29,4064893150.0
2021-02-01,3481564300.0
2021-02-02,2920095900.0
2021-02-03,3223841100.0
2021-02-04,3107635550.0
2021-02-05,3053559700.0
2021-02-08,3022494850.0
2021-02-09,3120291600.0
2021-02-10,3338896100.0
2021-02-11,3174367450.0
2021-02-12,3238798250.0
2021-02-16,3196227900.0
2021-02-17,3035150900.0
2021-02-18,3024795950.0
2021-02-19,3045505850.0
2021-02-22,3022494850.0
2021-02-23,2990279450.0
2021-02-24,3150205900.0
2021-02-25,3024795950.0
2021-02-26,3090377300.0
2021-03-01,2974667920.0
2021-03-02,2960787560.0
2021-03-03,3099591160.0
2021-03-04,3060085520.0
2021-03-05,2999225480.0
2021-03-08,3306728840.0
2021-03-09,3180737880.0
2021-03-10,3012038120.0
2021-03-11,3065424120.0
2021-03-12,3220243520.0
2021-03-15,3480767200.0
2021-03-16,3321676920.0
2021-03-17,3306728840.0
2021-03-18,3266155480.0
2021-03-19,3371859760.0
2021-03-22,3388943280.0
2021-03-23,3205295440.0
2021-03-24,2945839480.0
2021-03-25,3076101320.0
2021-03-26,3124148720.0
2021-03-29,3032324800.0
2021-03-30,3151909440.0
2021-03-31,3112403800.0
2021-04-01,3087846240.0
2021-04-05,3059017800.0
2021-04-06,3047272880.0
2021-04-07,3022715320.0
2021-04-08,3163654360.0
2021-04-09,3206363160.0
2021-04-12,3149774000.0
2021-04-13,2982141960.0
2021-04-14,2618049440.0
2021-04-15,2620184880.0
2021-04-16,2724821440.0
2021-04-19,2678909480.0
2021-04-20,2691722120.0
2021-04-21,2820916240.0
2021-04-22,2820916240.0
2021-04-23,2831593440.0
2021-04-26,2760056200.0
2021-04-27,2818780800.0
2021-04-28,2798494120.0
2021-04-29,2777139720.0
2021-04-30,2703467040.0
2021-05-03,2687451240.0
2021-05-04,2674638600.0
2021-05-05,2604169080.0
2021-05-06,2659690520.0
2021-05-07,2712008800.0
2021-05-10,2686383520.0
2021-05-11,2670367720.0
2021-05-12,2526225520.0
2021-05-13,2489923040.0
2021-05-14,2682112640.0
2021-05-17,2690654400.0
2021-05-18,2652216480.0
2021-05-19,2631929800.0
2021-05-20,2529428680.0
2021-05-21,2578543800.0
2021-05-24,2535835000.0
2021-05-25,2534767280.0
2021-05-26,2829458000.0
2021-05-27,2883911720.0
2021-05-28,2988548280.0
2021-06-01,2779184260.0
2021-06-02,4505214690.0
2021-06-03,3252236900.0
2021-06-04,3232866210.0
2021-06-07,3464294979.0
2021-06-08,3754855330.0
2021-06-09,3495899790.0
2021-06-10,3214515030.0
2021-06-11,3253256410.0
2021-06-14,3074842160.0
2021-06-15,3003476460.0
2021-06-16,2966774100.0
2021-06-17,2992261850.0
2021-06-18,2791418380.0
2021-06-21,2822003680.0
2021-06-22,2921915660.0
2021-06-23,2988183810.0
2021-06-24,3084017750.0
2021-06-25,2949442430.0
2021-06-28,3125817660.0
2021-06-29,3049354410.0
2021-06-30,3393948790.0
2021-07-01,3327680640.0
2021-07-02,3191066300.0
2021-07-06,3087076280.0
2021-07-07,2941286350.0
2021-07-08,2900505950.0
2021-07-09,3017749600.0
2021-07-12,3068725100.0
2021-07-13,2992261850.0
2021-07-14,2843413390.0
2021-07-15,2822003680.0
2021-07-16,2768989160.0
2021-07-19,2766950140.0
2021-07-20,2961676550.0
2021-07-21,3047315390.0
2021-07-22,2998378910.0
2021-07-23,2928032720.0
2021-07-26,3041198330.0
2021-07-27,2964735080.0
2021-07-28,2969832630.0
2021-07-29,2930071740.0
2021-07-30,2909681540.0
2021-08-02,2888271830.0
2021-08-03,2901525460.0
2021-08-04,2765930630.0
2021-08-05,2815886620.0
2021-08-06,2777145240.0
2021-08-09,2853608490.0
2021-08-10,3013671560.0
2021-08-11,3011632540.0
2021-08-12,2954539980.0
2021-08-13,2839335350.0
2021-08-16,2805691520.0
2021-08-17,2705779540.0
2021-08-18,2652765020.0
2021-08-19,2639511390.0
2021-08-20,2709857580.0
2021-08-23,2791418380.0
2021-08-24,2916818110.0
2021-08-25,2931091250.0
2021-08-26,2855647510.0
2021-08-27,2888271830.0
2021-08-30,2832368040.0
2021-08-31,2742736140.0
2021-09-01,2762654340.0
2021-09-02,2758670700.0
2021-09-03,2690948820.0
2021-09-07,2508697290.0
2021-09-08,2417073570.0
2021-09-09,2522640030.0
2021-09-10,2434004040.0
2021-09-13,2411098110.0
2021-09-14,2373253530.0
2021-09-15,2391179910.0
2021-09-16,2336404860.0
2021-09-17,2404126740.0
2021-09-20,2352339420.0
2021-09-21,2302543920.0
2021-09-22,2337400770.0
2021-09-23,2336404860.0
2021-09-24,2285613450.0
2021-09-27,2367278070.0
2021-09-28,2277646170.0
2021-09-29,2210920200.0
2021-09-30,1720434524.0
2021-10-01,1651218779.0
2021-10-04,1563578700.0
2021-10-05,1496852730.0
2021-10-06,1436102220.0
2021-10-07,1543660500.0
2021-10-08,1478926350.0
2021-10-11,1453032690.0
2021-10-12,1439089950.0
2021-10-13,1438094040.0
2021-10-14,1436102220.0
2021-10-15,1393278090.0
2021-10-18,1465979520.0
2021-10-19,1444069500.0
2021-10-20,1422159480.0
2021-10-21,1423155390.0
2021-10-22,1425147210.0
2021-10-25,1440085860.0
2021-10-26,1407220830.0
2021-10-27,1361408970.0
2021-10-28,1433114490.0
2021-10-29,1398257640.0
2021-11-01,1521750480.0
2021-11-02,1668149250.0
2021-11-03,1922106300.0
2021-11-04,2008750470.0
2021-11-05,2247768870.0
2021-11-08,2158136970.0
2021-11-09,2150169690.0
2021-11-10,2170087890.0
2021-11-11,2298560280.0
2021-11-12,2244781140.0
2021-11-15,2149173780.0
2021-11-16,2246772960.0
2021-11-17,2277646170.0
2021-11-18,2280633900.0
2021-11-19,2315490750.0
2021-11-22,2391179910.0
2021-11-23,2217891570.0
2021-11-24,2219883390.0
2021-11-26,2081451899.0
2021-11-29,1790509770.0
2021-11-30,1625559389.0
2021-12-01,1517366130.0
2021-12-02,1609596449.0
2021-12-03,1583878380.0
2021-12-06,1647730139.0
2021-12-07,1697392620.0
2021-12-08,1704487260.0
2021-12-09,1696505790.0
2021-12-10,1570575930.0
2021-12-13,1468590480.0
2021-12-14,1454401199.0
2021-12-15,1445532900.0
2021-12-16,1377246990.0
2021-12-17,1417154340.0
2021-12-20,1340886960.0
2021-12-21,1398530910.0
2021-12-22,1386115290.0
2021-12-23,1417154340.0
2021-12-27,1422475320.0
2021-12-28,1340000130.0
2021-12-29,1323150360.0
2021-12-30,1324037190.0
2021-12-31,1292998140.0
2022-01-03,1344434280.0
2022-01-04,1329358170.0
2022-01-05,1185248295.0
2022-01-06,1279695690.0
2022-01-07,1223825400.0
2022-01-10,1153765830.0
2022-01-11,1163520960.0
2022-01-12,1225599060.0
2022-01-13,1339113300.0
2022-01-14,1371039180.0
2022-01-18,1246882980.0
2022-01-19,1214957100.0
2022-01-20,1191012690.0
2022-01-21,1149331680.0
2022-01-24,1245109320.0
2022-01-25,1334679150.0
2022-01-26,1254864450.0
2022-01-27,1226485890.0
2022-01-28,1377246990.0
2022-01-31,1440211919.0
2022-02-01,1514705639.0
2022-02-02,1511158320.0
2022-02-03,1408286040.0
2022-02-04,1435777770.0
2022-02-07,1442872410.0
2022-02-08,1476571949.0
2022-02-09,1508497830.0
2022-02-10,1427796300.0
2022-02-11,1391436270.0
2022-02-14,1377246990.0
2022-02-15,1477458780.0
2022-02-16,1428683130.0
2022-02-17,1336452810.0
2022-02-18,1331131830.0
2022-02-22,1214070270.0
2022-02-23,1167068280.0
2022-02-24,1363057710.0
2022-02-25,1434004110.0
2022-02-28,1344629790.0
2022-03-01,1327115370.0
2022-03-02,1371697530.0
2022-03-03,1333484250.0
2022-03-04,1288105980.0
2022-03-07,1728354810.0
2022-03-08,1819907460.0
2022-03-09,1793635830.0
2022-03-10,1668646560.0
2022-03-11,1591423889.0
2022-03-14,1529327310.0
2022-03-15,1622472180.0
2022-03-16,1697306520.0
2022-03-17,1741092570.0
2022-03-18,1757014770.0
2022-03-21,1831053000.0
2022-03-22,1872450720.0
2022-03-23,1753034220.0
2022-03-24,1759403100.0
2022-03-25,1798412490.0
2022-03-28,2095361520.0
2022-03-29,2167807530.0
2022-03-30,1810752195.0
2022-03-31,1793635830.0
2022-04-01,1818315240.0
2022-04-04,1816723020.0
2022-04-05,1736315910.0
2022-04-06,1723578150.0
2022-04-07,1581870570.0
2022-04-08,1550822280.0
2022-04-11,1534103970.0
2022-04-12,1430609670.0
2022-04-13,1413891360.0
2022-04-14,1379260575.0
2022-04-18,1347814230.0
2022-04-19,1343037570.0
2022-04-20,1304028180.0
2022-04-21,1300843740.0
2022-04-22,1390008060.0
2022-04-25,1375678080.0
2022-04-26,1242727710.0
2022-04-27,1167893370.0
2022-04-28,1174262250.0
2022-04-29,1083505710.0
2022-05-02,1092262920.0
2022-05-03,1117738440.0
2022-05-04,1132068420.0
2022-05-05,1015836360.0
2022-05-06,960904770.0
2022-05-09,873332670.0
2022-05-10,804867210.0
2022-05-11,734013420.0
2022-05-12,748343400.0
2022-05-13,767450040.0
2022-05-16,748343400.0
2022-05-17,777003360.0
2022-05-18,708139845.0
2022-05-19,769042260.0
2022-05-20,692615700.0
2022-05-23,663159630.0
2022-05-24,621761910.0
2022-05-25,651217980.0
2022-05-26,679877939.0
2022-05-27,734809530.0
2022-05-31,689456900.0
2022-06-01,667936280.0
2022-06-02,671921580.0
2022-06-03,645618600.0
2022-06-06,645618600.0
2022-06-07,671124520.0
2022-06-08,649603900.0
2022-06-09,586636160.0
2022-06-10,567506720.0
2022-06-13,515697820.0
2022-06-14,553558170.0
2022-06-15,526856660.0
2022-06-16,488597780.0
2022-06-17,532436080.0
2022-06-21,534030200.0
2022-06-22,523668420.0
2022-06-23,568303780.0
2022-06-24,557942000.0
2022-06-27,538015500.0
2022-06-28,520480180.0
2022-06-29,397732940.0
2022-06-30,396138820.0
2022-07-01,375415260.0
2022-07-05,369835840.0
2022-07-06,356285820.0
2022-07-07,433600640.0
2022-07-08,405703540.0
2022-07-11,382588800.0
2022-07-12,401718240.0
2022-07-13,404906480.0
2022-07-14,377009380.0
2022-07-15,395341760.0
2022-07-18,395341760.0
2022-07-19,418456500.0
2022-07-20,445556540.0
2022-07-21,463091859.0
2022-07-22,407297660.0
2022-07-25,401718240.0
2022-07-26,366647600.0
2022-07-27,373024080.0
2022-07-28,385777040.0
2022-07-29,400921180.0
2022-08-01,459903619.0
2022-08-02,461497740.0
2022-08-03,483815420.0
2022-08-04,490191900.0
2022-08-05,650400960.0
2022-08-08,909445460.0
2022-08-09,780321739.0
2022-08-10,837710060.0
2022-08-11,847274780.0
2022-08-12,1032192700.0
2022-08-15,1275296000.0
2022-08-16,1645928900.0
2022-08-17,1839614479.0
2022-08-18,1478546300.0
2022-08-19,879157180.0
2022-08-22,736483440.0
2022-08-23,699818680.0
2022-08-24,825754160.0
2022-08-25,805030600.0
2022-08-26,852854200.0
2022-08-29,1210951800.0
2022-08-30,1098473880.0
2022-08-31,864447240.0
2022-09-01,790066680.0
2022-09-02,782810040.0
2022-09-06,638584320.0
2022-09-07,717500280.0
2022-09-08,747433920.0
2022-09-09,810022440.0
2022-09-12,831792360.0
2022-09-13,759225959.0
2022-09-14,794602080.0
2022-09-15,797323319.0
2022-09-16,727478160.0
2022-09-19,728385240.0
2022-09-20,689380800.0
2022-09-21,659447160.0
2022-09-22,643119720.0
2022-09-23,605022360.0
2022-09-26,577809960.0
2022-09-27,578717040.0
2022-09-28,585973680.0
2022-09-29,561482520.0
2022-09-30,552411720.0
2022-10-03,543340920.0
2022-10-04,592323240.0
2022-10-05,541526760.0
2022-10-06,532455960.0
2022-10-07,491637360.0
2022-10-10,480752400.0
2022-10-11,458075400.0
2022-10-12,478938240.0
2022-10-13,467146200.0
2022-10-14,447190440.0
2022-10-17,468960360.0
2022-10-18,479845320.0
2022-10-19,453540000.0
2022-10-20,458075400.0
2022-10-21,423606360.0
2022-10-24,386416080.0
2022-10-25,479845320.0
2022-10-26,453540000.0
2022-10-27,451725840.0
2022-10-28,416349720.0
2022-10-31,414535560.0
2022-11-01,400022280.0
2022-11-02,366460320.0
2022-11-03,364646159.0
2022-11-04,361017840.0
2022-11-07,358296600.0
2022-11-08,362832000.0
2022-11-09,321106320.0
2022-11-10,351947040.0
2022-11-11,358296600.0
2022-11-14,339247920.0
2022-11-15,338340840.0
2022-11-16,316570920.0
2022-11-17,312942600.0
2022-11-18,306593040.0
2022-11-21,282101880.0
2022-11-22,287997900.0
2022-11-23,302057640.0
2022-11-25,293893920.0
2022-11-28,275752320.0
2022-11-29,288451440.0
2022-11-30,308407200.0
2022-12-01,321106320.0
2022-12-02,326548800.0
2022-12-05,327455880.0
2022-12-06,302964720.0
2022-12-07,296161620.0
2022-12-08,302057640.0
2022-12-09,279380640.0
2022-12-12,283916040.0
2022-12-13,267588600.0
2022-12-14,263960280.0
2022-12-15,270309840.0
2022-12-16,270309840.0
2022-12-19,252168239.0
2022-12-20,245818680.0
2022-12-21,240376200.0
2022-12-22,227677079.0
2022-12-23,234026640.0
2022-12-27,224048760.0
2022-12-28,216792120.0
2022-12-29,228584160.0
2022-12-30,227677079.0
2023-01-03,209535480.0
2023-01-04,218606280.0
2023-01-05,153296520.0
2023-01-06,118827480.0
2023-01-09,146946960.0
2023-01-10,187765560.0
2023-01-11,316570920.0
2023-01-12,475309920.0
2023-01-13,331991280.0
2023-01-17,375531120.0
2023-01-18,357389520.0
2023-01-19,343783320.0
2023-01-20,303871800.0
2023-01-23,266681520.0
2023-01-24,307500120.0
2023-01-25,293893920.0
2023-01-26,228584160.0
2023-01-27,231305399.0
2023-01-30,260331960.0
2023-01-31,255796560.0
2023-02-01,255796560.0
2023-02-02,302057640.0
2023-02-03,276659400.0
2023-02-06,531548880.0
2023-02-07,273031080.0
2023-02-08,236747880.0
2023-02-09,235840800.0
2023-02-10,213163800.0
2023-02-13,185044320.0
2023-02-14,175973520.0
2023-02-15,175066440.0
2023-02-16,163274400.0
2023-02-17,164181480.0
2023-02-21,148761120.0
2023-02-22,146493420.0
2023-02-23,136062000.0
2023-02-24,138783240.0
2023-02-27,134247840.0
2023-02-28,127898280.0
2023-03-01,136062000.0
2023-03-02,141504480.0
2023-03-03,135154920.0
2023-03-06,126084119.0
2023-03-07,121548720.0
2023-03-08,117920400.0
2023-03-09,111570840.0
2023-03-10,121548720.0
2023-03-13,112477920.0
2023-03-14,104314199.0
2023-03-15,93429240.0
2023-03-16,96150480.0
2023-03-17,93429240.0
2023-03-20,73700250.0
2023-03-21,74425914.0
2023-03-22,72575470.0
2023-03-23,71305558.0
2023-03-24,73999586.0
2023-03-27,71486974.0
2023-03-28,71804452.0
2023-03-29,72992727.0
2023-03-30,53844268.0
2023-03-31,38768599.0
2023-04-03,34877226.0
2023-04-04,32101561.0
2023-04-05,30577666.0
2023-04-06,28046913.0
2023-04-10,26858638.0
2023-04-11,28464170.0
2023-04-12,25407310.0
2023-04-13,23266602.0
2023-04-14,21597574.0
2023-04-17,25407310.0
2023-04-18,31112844.0
2023-04-19,42088512.0
2023-04-20,27212400.0
2023-04-21,26622798.0
2023-04-24,17125670.0
2023-04-25,18078104.0
2023-04-26,10159296.0
2023-04-27,10567482.0
2023-04-28,9723897.6
2023-05-01,9342924.0
2023-05-02,6812170.8
2023-05-03,8880313.2
2023-05-04,9615048.0
2023-05-05,12871465.0
2023-05-08,19556644.0
2023-05-09,17053104.0
2023-05-10,16780980.0
2023-05-18,16381864.0
2023-05-19,16055316.0
2023-05-22,18957972.0
2023-05-23,21869698.0
